Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL,,
1991Q4,165,1,7,0,0,15,0,0,0,8,15,1,3,8,0,8,0,7,0,72,,
1991Q4,166,1,1,2,0,12,0,1,0,8,8,1,1,1,0,3,0,4,0,42,,
1991Q4,171,1,3,0,2,2,1,0,0,3,29,1,7,1,0,19,0,7,0,75,,
1991Q4,172,1,11,4,1,14,4,0,1,5,86,6,12,7,3,53,3,13,0,223,,
1991Q4,174,1,10,1,5,32,5,0,0,13,22,1,6,14,2,15,0,13,2,141,,
1991Q4,176,1,12,0,2,15,3,0,0,8,22,2,2,6,0,7,0,4,0,83,,
1991Q4,177,1,8,1,10,14,2,0,0,2,69,7,8,11,2,6,0,3,0,143,,
1991Q4,181,1,5,2,5,5,0,2,1,12,40,1,2,2,0,4,0,7,0,88,,
1991Q4,182,1,3,0,0,1,0,0,0,0,20,0,3,1,0,1,0,5,0,34,,
1991Q4,184,1,18,5,11,15,4,3,0,7,58,7,6,1,1,11,0,30,0,177,,
1991Q4,185,1,53,0,2,10,6,0,2,15,124,10,19,69,3,20,0,15,0,348,,
1991Q4,192,1,2,2,0,2,0,0,0,4,5,1,2,0,0,1,0,4,0,23,,
1991Q4,194,1,13,1,7,13,2,0,1,15,34,6,4,0,0,7,2,25,0,130,,
1991Q4,195,1,53,0,3,10,6,0,0,12,83,9,6,10,0,6,0,35,0,233,,
1991Q4,200,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,,
1991Q4,221,2,6,9,4,13,6,1,1,30,20,2,4,0,1,6,3,46,0,152,,
1991Q4,222,2,2,14,3,29,11,1,1,35,20,7,3,2,0,6,0,47,0,181,,
1991Q4,223,2,4,25,5,10,4,0,0,17,55,13,5,0,2,8,2,69,0,219,,
1991Q4,231,2,1,8,8,12,3,0,0,35,27,10,2,2,1,4,2,79,0,194,,
1991Q4,232,2,2,3,1,15,2,0,0,12,20,2,1,0,0,8,1,34,0,101,,
1991Q4,233,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
1991Q4,234,2,1,11,1,18,4,0,2,26,37,9,5,1,1,3,2,61,0,182,,
1991Q4,235,2,2,11,1,21,6,1,1,23,23,9,6,1,2,4,2,46,0,159,,
1991Q4,236,2,4,6,2,25,4,1,1,16,31,8,1,3,1,4,1,32,0,140,,
1991Q4,238,2,1,4,2,13,1,1,0,11,10,3,1,0,1,3,0,14,0,65,,
1991Q4,241,2,2,5,4,7,5,0,0,17,3,4,1,0,1,4,0,29,0,82,,
1991Q4,242,2,4,8,0,12,5,0,2,47,13,4,0,5,0,11,1,30,0,142,,
1991Q4,243,2,8,18,18,40,12,0,1,31,35,12,4,3,3,30,3,30,0,248,,
1991Q4,244,2,4,24,4,17,8,1,1,38,56,13,3,0,3,14,3,53,0,242,,
1991Q4,245,2,2,11,2,15,1,0,0,19,25,8,2,3,0,13,0,38,0,139,,
1991Q4,246,2,1,5,2,21,2,0,0,19,13,10,2,0,2,22,1,44,0,144,,
1991Q4,247,2,4,9,5,25,6,0,1,18,33,9,6,0,2,9,0,63,1,191,,
1991Q4,248,2,0,6,0,13,1,0,0,14,11,5,2,0,0,6,0,13,0,71,,
1991Q4,249,2,1,1,0,3,0,1,1,4,18,1,1,0,1,1,0,6,0,39,,
1991Q4,251,2,3,19,5,28,8,0,1,41,27,9,4,4,4,17,0,50,0,220,,
1991Q4,252,2,3,10,6,18,6,1,2,20,32,9,11,8,1,8,0,27,0,162,,
1991Q4,253,2,8,11,13,38,14,0,2,26,49,6,7,12,1,25,1,47,0,260,,
1991Q4,254,2,4,20,5,23,5,0,3,37,35,12,3,2,0,11,2,41,0,203,,
1991Q4,255,2,3,18,1,33,7,0,0,40,57,13,5,9,2,12,6,41,0,247,,
1991Q4,256,2,6,14,6,68,10,1,4,80,27,9,6,1,2,18,0,44,1,297,,
1991Q4,258,2,5,7,4,33,3,0,2,32,32,13,4,2,1,5,0,56,1,200,,
1991Q4,259,2,6,4,3,11,0,0,0,17,41,5,4,3,0,4,0,19,1,118,,
1991Q4,261,2,6,22,14,28,10,1,1,68,58,11,8,7,2,16,1,78,0,331,,
1991Q4,262,2,21,10,6,26,16,2,2,70,32,5,10,4,0,17,0,51,0,272,,
1991Q4,266,2,24,16,11,89,9,3,2,85,25,19,6,6,1,22,0,45,0,363,,
1991Q4,269,2,2,7,0,18,7,0,3,22,31,7,5,0,0,4,1,20,0,127,,
1991Q4,271,2,18,1,3,28,4,1,1,24,16,7,6,4,3,3,0,31,0,150,,
1991Q4,272,2,13,7,2,35,7,2,2,39,16,10,5,0,2,17,1,62,0,220,,
1991Q4,273,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,
1991Q4,275,2,12,16,5,42,13,4,4,31,20,11,2,4,1,9,1,46,0,221,,
1991Q4,276,2,6,10,3,26,4,3,1,32,5,6,3,2,3,9,0,35,1,149,,
1991Q4,279,2,7,0,1,7,4,0,0,12,10,5,3,0,0,0,0,24,0,73,,
1991Q4,281,2,3,2,0,20,8,4,5,24,5,6,0,1,0,2,2,25,0,107,,
1991Q4,282,2,5,6,3,23,6,1,1,38,8,5,2,3,1,2,0,35,0,139,,
1991Q4,286,2,4,7,1,17,4,1,0,32,4,10,5,0,0,4,1,25,0,115,,
1991Q4,289,2,5,4,1,2,1,0,0,13,3,2,1,0,1,4,0,16,0,53,,
1991Q4,291,2,1,3,1,10,2,0,0,9,5,1,1,0,1,1,0,16,0,51,,
1991Q4,292,2,2,0,0,4,1,0,0,4,5,1,0,1,0,1,1,13,0,33,,
1991Q4,296,2,0,0,0,2,0,1,1,4,1,1,0,0,0,0,2,6,0,18,,
1991Q4,299,2,5,0,0,8,2,0,0,13,4,3,1,0,1,4,0,16,0,57,,
1991Q4,300,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,,
1991Q4,309,3,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,9,,
1991Q4,311,3,2,4,1,4,1,1,0,6,4,0,0,0,0,0,0,9,0,32,,
1991Q4,312,3,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,4,0,9,,
1991Q4,313,3,1,3,1,1,1,0,0,9,4,3,0,0,0,3,0,6,0,32,,
1991Q4,314,3,0,13,5,8,2,0,0,23,8,3,4,0,0,6,0,41,0,113,,
1991Q4,315,3,4,11,7,7,4,0,1,15,9,4,3,0,0,3,1,17,0,86,,
1991Q4,316,3,0,7,0,11,0,1,0,15,2,1,1,0,0,1,0,20,0,59,,
1991Q4,317,3,2,9,5,11,9,0,1,21,4,5,4,0,0,4,0,23,0,98,,
1991Q4,318,3,1,3,2,14,4,0,0,4,6,2,2,0,0,3,1,26,0,68,,
1991Q4,319,3,1,5,4,11,1,1,0,19,43,8,3,0,0,6,2,33,0,137,,
1991Q4,326,3,2,8,1,11,9,2,0,25,8,3,4,0,0,1,1,25,0,100,,
1991Q4,327,3,2,16,3,22,7,0,0,21,23,8,1,0,0,5,9,42,0,159,,
1991Q4,328,3,3,10,4,13,2,0,0,8,77,9,10,1,1,14,20,43,0,215,,
1991Q4,329,3,2,0,0,3,2,0,0,3,11,1,0,0,0,5,1,10,0,38,,
1991Q4,331,3,4,6,1,8,5,1,1,18,8,3,4,0,1,3,0,17,0,80,,
1991Q4,332,3,1,4,0,5,3,2,1,16,1,5,2,0,0,2,0,12,0,54,,
1991Q4,333,3,2,6,2,7,5,1,1,16,8,0,3,0,1,5,0,20,0,77,,
1991Q4,334,3,4,12,4,10,8,0,0,20,7,3,1,1,4,8,0,23,0,105,,
1991Q4,335,3,2,1,0,7,3,0,0,13,5,2,2,1,0,1,0,12,0,49,,
1991Q4,336,3,2,7,1,19,3,0,1,10,9,4,1,0,0,8,1,19,0,85,,
1991Q4,337,3,4,7,0,7,4,1,1,15,5,4,3,0,2,6,1,18,0,78,,
1991Q4,338,3,1,7,3,19,11,0,1,6,26,11,3,2,1,13,4,25,0,133,,
1991Q4,351,3,1,0,0,4,4,0,0,4,3,1,1,0,0,5,0,4,0,27,,
1991Q4,353,3,2,3,1,4,1,0,1,9,1,2,2,0,0,1,0,8,0,35,,
1991Q4,354,3,4,8,2,9,3,0,0,20,10,3,3,0,0,9,1,21,0,93,,
1991Q4,355,3,2,5,1,10,13,2,0,16,6,2,2,1,0,7,0,25,0,92,,
1991Q4,356,3,3,8,1,19,9,1,2,26,10,7,5,2,2,15,1,32,0,143,,
1991Q4,357,3,2,8,2,34,5,1,0,35,24,8,4,1,5,13,1,30,0,173,,
1991Q4,358,3,2,7,20,13,2,0,2,8,83,37,30,2,0,120,40,42,1,409,,
1991Q4,359,3,1,1,0,9,4,0,1,0,17,4,1,0,0,1,0,12,0,51,,
1991Q4,361,3,0,14,3,7,8,0,1,55,13,10,2,0,1,24,0,39,0,177,,
1991Q4,362,3,0,14,1,6,4,3,2,62,18,6,3,0,2,11,0,37,0,169,,
1991Q4,363,3,4,10,4,27,14,0,0,46,34,13,10,1,5,55,0,56,0,279,,
1991Q4,373,3,2,7,12,21,3,0,0,12,6,2,2,0,1,15,1,32,0,116,,
1991Q4,374,3,0,9,4,3,2,0,0,10,5,3,0,0,1,5,1,20,0,63,,
1991Q4,375,3,6,7,1,9,7,2,0,17,8,4,2,0,0,6,0,28,0,97,,
1991Q4,376,3,3,7,3,13,8,2,2,26,13,3,7,1,1,9,0,28,0,126,,
1991Q4,377,3,6,9,0,17,13,0,2,47,16,7,2,2,1,8,1,32,0,163,,
1991Q4,378,3,1,0,0,5,1,1,2,6,12,0,3,0,0,6,1,18,0,56,,
1991Q4,391,3,0,15,0,4,1,1,0,17,11,2,1,0,0,1,1,32,0,86,,
1991Q4,393,3,6,26,14,23,26,1,0,18,18,11,7,1,0,13,1,83,1,249,,
1991Q4,394,3,2,7,2,3,3,0,0,10,4,3,2,0,0,5,0,13,0,54,,
1991Q4,395,3,4,22,9,25,7,0,0,21,10,9,9,1,0,14,1,30,0,162,,
1991Q4,397,3,9,7,1,36,11,1,0,48,19,10,6,2,2,20,0,50,0,222,,
1991Q4,398,3,10,11,6,35,12,2,2,52,51,13,11,3,1,6,3,56,0,274,,
1991Q4,399,3,0,1,1,12,0,0,0,6,7,4,0,0,1,3,0,19,0,54,,
1991Q4,401,4,0,1,1,2,0,0,0,5,1,1,1,0,0,0,0,7,0,19,,
1991Q4,402,4,0,8,0,0,0,0,0,4,2,1,2,0,0,2,0,8,0,27,,
1991Q4,403,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,,
1991Q4,404,4,0,8,3,3,0,0,0,4,8,3,2,0,1,0,1,5,0,38,,
1991Q4,406,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,,
1991Q4,407,4,0,15,2,2,1,0,0,13,15,3,2,0,0,5,2,27,0,87,,
1991Q4,408,4,0,22,1,1,0,0,1,10,1,1,0,0,0,5,0,13,0,55,,
1991Q4,409,4,1,19,4,2,2,0,0,15,10,7,3,0,0,5,0,11,0,79,,
1991Q4,411,4,2,1,2,5,3,0,0,7,8,1,1,0,0,14,0,7,0,51,,
1991Q4,412,4,4,3,0,4,1,0,0,7,5,4,4,1,1,6,0,12,0,52,,
1991Q4,413,4,1,5,1,0,0,0,0,1,1,2,0,0,1,1,0,7,0,20,,
1991Q4,414,4,0,4,0,0,0,0,1,6,3,1,1,0,0,2,1,5,0,24,,
1991Q4,415,4,2,13,9,6,5,0,2,10,19,8,3,0,0,5,0,41,1,124,,
1991Q4,416,4,1,9,2,6,2,1,1,30,18,1,2,0,0,2,0,38,1,114,,
1991Q4,417,4,4,10,9,3,3,2,0,10,4,5,3,0,1,1,2,13,0,70,,
1991Q4,418,4,1,19,4,7,4,1,0,15,2,9,4,0,0,4,1,21,0,92,,
1991Q4,419,4,1,7,1,3,3,0,0,15,4,6,0,0,0,4,0,19,0,63,,
1991Q4,421,4,4,11,5,3,2,0,0,3,14,2,2,0,0,3,1,12,0,62,,
1991Q4,422,4,2,4,6,6,4,1,0,12,18,4,0,0,0,3,2,28,0,90,,
1991Q4,423,4,3,3,1,1,2,1,0,4,2,1,0,0,0,1,1,21,0,41,,
1991Q4,427,4,0,7,2,4,3,0,0,7,2,4,2,0,0,11,0,20,0,62,,
1991Q4,428,4,1,15,10,5,0,1,0,13,12,4,2,0,0,5,0,20,0,88,,
1991Q4,429,4,1,19,0,5,0,0,1,13,17,6,2,0,0,4,0,24,0,92,,
1991Q4,431,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,8,,
1991Q4,432,4,1,1,2,2,1,0,0,6,7,2,1,0,0,2,1,3,0,29,,
1991Q4,433,4,2,2,0,19,9,0,2,12,27,13,3,1,2,18,1,77,0,188,,
1991Q4,435,4,0,3,0,2,1,0,0,2,3,2,1,0,0,2,0,3,0,19,,
1991Q4,438,4,0,9,2,16,2,0,0,8,8,3,0,0,0,4,1,28,0,81,,
1991Q4,439,4,1,4,0,5,2,0,0,16,7,2,5,0,0,2,0,13,0,57,,
1991Q4,451,4,0,5,1,1,0,0,0,23,4,0,3,0,0,0,0,8,0,45,,
1991Q4,452,4,0,2,1,2,0,0,1,4,3,0,0,0,0,2,1,4,0,20,,
1991Q4,453,4,2,9,5,11,1,0,0,9,16,6,0,0,0,10,2,28,0,99,,
1991Q4,455,4,2,3,2,6,3,0,1,20,10,2,1,0,0,2,2,18,0,72,,
1991Q4,457,4,1,9,1,13,0,1,0,16,10,5,1,0,0,6,2,33,0,98,,
1991Q4,459,4,0,7,3,5,2,0,0,12,5,1,0,0,1,1,3,18,0,58,,
1991Q4,462,4,2,5,1,5,0,0,0,10,4,1,2,0,0,2,0,6,0,38,,
1991Q4,463,4,8,6,6,13,3,1,0,31,22,10,5,3,1,10,1,36,0,156,,
1991Q4,466,4,5,5,0,21,1,1,0,17,11,0,2,2,1,10,0,24,0,100,,
1991Q4,467,4,4,5,6,11,2,0,0,12,7,6,8,2,4,18,0,24,0,109,,
1991Q4,468,4,0,6,0,11,3,1,2,21,4,2,0,0,0,1,0,28,0,79,,
1991Q4,469,4,1,3,0,5,4,0,0,9,8,1,1,0,1,4,0,16,1,54,,
1991Q4,471,4,7,6,1,9,0,0,0,33,15,7,3,1,0,8,0,11,0,101,,
1991Q4,473,4,0,4,2,4,2,2,0,16,10,7,2,0,1,11,2,21,0,84,,
1991Q4,477,4,1,2,9,8,5,0,0,5,9,1,1,0,0,2,1,5,1,50,,
1991Q4,478,4,2,3,2,11,3,0,0,8,4,3,5,0,1,4,1,17,0,64,,
1991Q4,479,4,2,2,1,4,5,0,0,3,1,0,1,1,0,1,1,18,0,40,,
1991Q4,483,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
1991Q4,487,4,2,0,0,2,2,0,1,4,4,1,0,0,0,1,1,5,0,23,,
1991Q4,488,4,1,1,0,2,3,0,0,2,1,0,0,0,0,1,0,6,0,17,,
1991Q4,491,4,6,0,1,1,0,0,0,3,7,5,3,0,0,23,0,16,0,65,,
1991Q4,497,4,10,6,9,14,8,1,0,39,34,4,9,0,1,14,1,105,0,255,,
1991Q4,499,4,7,2,0,0,3,0,0,7,4,4,2,0,0,0,0,17,0,46,,
1991Q4,500,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
1991Q4,501,5,0,0,0,0,1,0,0,1,6,0,1,0,0,1,0,5,0,15,,
1991Q4,502,5,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,,
1991Q4,503,5,1,1,1,0,0,0,0,0,5,0,2,0,0,1,0,5,0,16,,
1991Q4,504,5,1,21,1,2,3,0,1,17,19,1,3,0,0,2,2,18,0,91,,
1991Q4,505,5,2,12,3,1,4,0,1,18,15,1,1,0,0,8,1,14,0,81,,
1991Q4,507,5,6,13,0,3,6,1,1,21,12,2,2,0,1,5,0,13,0,86,,
1991Q4,509,5,0,5,2,1,0,0,0,7,12,3,2,0,0,2,0,12,0,46,,
1991Q4,511,5,3,11,2,7,1,0,0,19,6,5,5,1,2,11,0,14,1,88,,
1991Q4,512,5,0,1,4,1,0,0,0,1,3,1,0,0,0,0,0,0,0,11,,
1991Q4,513,5,7,6,5,9,4,2,1,25,20,3,5,1,0,7,3,38,0,136,,
1991Q4,514,5,4,8,3,7,8,0,0,8,13,2,2,0,0,3,1,20,0,79,,
1991Q4,515,5,4,5,5,5,7,1,0,10,8,2,2,0,0,16,5,14,0,84,,
1991Q4,516,5,7,11,6,12,5,1,2,14,10,3,4,0,0,15,7,36,0,133,,
1991Q4,517,5,3,11,8,11,8,1,1,19,19,2,4,0,1,3,1,33,0,125,,
1991Q4,519,5,10,10,6,6,2,0,2,22,11,8,3,1,0,12,3,35,0,131,,
1991Q4,521,5,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,8,,
1991Q4,522,5,0,4,1,1,3,0,0,3,7,4,3,0,0,4,0,6,0,36,,
1991Q4,523,5,0,0,0,0,0,0,0,2,2,1,0,0,0,4,1,1,0,11,,
1991Q4,524,5,0,7,4,3,1,0,1,15,11,4,2,0,0,2,1,17,0,68,,
1991Q4,525,5,17,16,12,22,7,1,0,40,26,7,13,2,1,18,6,66,0,254,,
1991Q4,527,5,0,0,2,0,0,0,0,0,0,2,1,0,0,5,0,2,0,12,,
1991Q4,529,5,16,6,6,16,8,0,0,36,20,8,21,1,0,17,2,40,0,197,,
1991Q4,541,5,3,3,1,1,1,1,0,4,8,6,4,0,0,13,1,6,0,52,,
1991Q4,543,5,2,8,3,1,2,0,0,6,13,6,6,0,0,6,1,15,0,69,,
1991Q4,545,5,3,12,2,1,1,1,0,12,7,0,2,0,0,1,1,11,0,54,,
1991Q4,547,5,2,13,2,8,6,0,1,20,17,4,4,1,2,11,3,21,1,116,,
1991Q4,549,5,5,25,7,4,3,0,0,33,29,4,11,0,1,9,4,17,0,152,,
1991Q4,558,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,
1991Q4,561,5,4,4,1,0,0,0,0,2,3,0,1,0,0,5,0,4,0,24,,
1991Q4,562,5,1,16,1,1,0,0,0,4,9,7,1,1,0,4,3,8,0,56,,
1991Q4,563,5,6,37,10,1,7,0,1,31,37,14,2,0,1,29,6,37,1,220,,
1991Q4,565,5,2,5,2,3,2,0,0,11,7,4,2,0,0,8,1,7,0,54,,
1991Q4,567,5,5,25,6,6,4,0,1,44,27,13,4,0,0,15,1,23,0,174,,
1991Q4,569,5,0,1,6,2,3,0,0,6,11,0,3,0,0,6,0,14,0,52,,
1991Q4,581,5,2,8,4,1,4,0,0,3,2,2,1,0,0,2,0,7,0,36,,
1991Q4,583,5,0,4,4,0,2,0,0,8,1,3,2,1,0,2,3,8,0,38,,
1991Q4,584,5,0,8,3,1,0,0,0,10,0,4,3,0,0,1,1,12,0,43,,
1991Q4,585,5,1,16,8,9,2,0,0,11,27,5,2,1,0,8,3,36,0,129,,
1991Q4,587,5,0,14,3,0,1,0,0,10,10,2,3,0,0,2,2,20,0,67,,
1991Q4,589,5,0,4,4,1,0,0,1,3,3,4,2,0,0,0,1,3,0,26,,
1991Q4,591,5,1,0,6,1,0,0,0,1,4,1,2,0,0,0,0,10,0,26,,
1991Q4,599,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,
1991Q4,600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
1991Q4,604,6,0,6,2,1,0,0,0,1,2,0,0,0,0,1,1,0,0,14,,
1991Q4,609,6,0,4,0,0,0,0,0,1,2,1,0,0,0,1,0,4,0,13,,
1991Q4,615,6,0,16,2,2,1,0,0,1,12,2,2,0,0,2,0,9,0,49,,
1991Q4,621,6,0,3,2,0,1,0,1,1,10,0,0,0,0,0,0,3,0,21,,
1991Q4,622,6,1,44,1,3,3,0,1,10,28,12,6,0,1,7,1,32,0,150,,
1991Q4,625,6,0,20,1,2,1,0,1,4,23,5,3,1,0,1,0,10,0,72,,
1991Q4,626,6,1,15,5,0,0,0,0,4,24,6,2,0,0,0,3,8,0,68,,
1991Q4,627,6,0,26,3,0,0,0,1,1,14,2,1,0,0,3,1,18,1,71,,
1991Q4,628,6,3,22,5,5,4,1,0,18,29,9,5,1,1,15,2,39,0,159,,
1991Q4,629,6,0,19,3,1,0,0,2,4,15,1,3,0,0,2,1,6,0,57,,
1991Q4,631,6,0,4,1,0,1,0,1,1,3,0,1,0,0,1,0,3,0,16,,
1991Q4,632,6,1,17,4,8,0,0,0,6,21,6,16,1,0,14,0,34,0,128,,
1991Q4,636,6,11,28,5,32,17,1,4,62,127,17,18,5,0,37,3,67,0,434,,
1991Q4,637,6,4,10,3,10,2,0,1,17,33,1,4,1,0,12,0,23,0,121,,
1991Q4,638,6,5,8,1,19,8,0,1,16,20,2,9,3,0,12,2,30,0,136,,
1991Q4,639,6,5,9,1,14,2,0,0,28,17,3,3,1,1,1,0,23,0,108,,
1991Q4,642,6,2,9,0,11,9,1,1,12,22,8,2,2,2,5,0,22,0,108,,
1991Q4,643,6,4,57,5,28,8,1,4,23,98,19,15,3,3,46,3,105,1,423,,
1991Q4,645,6,8,36,2,40,14,0,3,27,169,18,28,12,0,28,3,68,1,457,,
1991Q4,646,6,20,13,9,39,7,0,2,36,142,17,13,8,1,28,2,52,0,389,,
1991Q4,647,6,12,16,2,18,5,0,0,22,70,9,14,1,1,30,5,32,0,237,,
1991Q4,649,6,6,15,3,22,14,3,1,49,27,12,6,4,1,45,1,48,0,257,,
1991Q4,665,6,15,17,14,17,9,0,3,33,62,7,12,3,1,19,1,53,0,266,,
1991Q4,666,6,18,19,2,40,10,0,2,53,68,11,11,2,4,27,1,66,0,334,,
1991Q4,667,6,17,12,2,30,9,0,2,39,54,5,6,5,2,47,7,58,2,297,,
1991Q4,669,6,1,17,1,17,7,0,1,24,16,8,7,2,2,29,0,51,0,183,,
1991Q4,671,6,14,33,2,16,9,0,0,5,38,5,13,3,1,14,4,50,3,210,,
1991Q4,672,6,9,16,6,34,6,0,0,4,70,13,13,1,4,24,3,62,0,265,,
1991Q4,674,6,6,12,0,10,1,0,0,9,30,5,2,2,0,3,1,33,1,115,,
1991Q4,675,6,12,23,4,21,6,0,0,4,39,6,0,2,1,5,2,49,0,174,,
1991Q4,676,6,6,20,3,21,7,0,2,14,56,11,7,0,1,14,6,34,1,203,,
1991Q4,677,6,10,7,2,16,8,1,0,37,56,8,5,2,1,13,3,37,0,206,,
1991Q4,678,6,2,9,0,6,1,0,1,21,9,3,0,0,0,3,1,30,0,86,,
1991Q4,679,6,3,5,0,4,1,0,0,8,7,0,0,1,0,2,0,14,0,45,,
1991Q4,691,6,16,9,0,8,5,0,1,0,25,3,5,1,3,12,1,25,0,114,,
1991Q4,692,6,14,8,5,7,4,0,0,2,14,2,5,2,1,2,3,36,0,105,,
1991Q4,693,6,0,2,0,0,0,0,0,1,2,1,0,0,0,3,0,4,0,13,,
1991Q4,694,6,9,2,1,3,0,0,0,1,7,0,1,0,0,0,1,7,0,32,,
1991Q4,695,6,2,2,6,4,5,0,0,0,9,3,1,1,0,3,2,26,0,64,,
1991Q4,696,6,2,7,1,7,1,0,0,3,16,2,0,0,3,2,1,24,0,69,,
1991Q4,697,6,5,22,1,22,6,0,0,23,25,10,2,1,0,6,0,74,1,198,,
1991Q4,699,6,4,13,0,18,7,1,0,27,17,7,3,0,1,2,0,66,1,167,,
1991Q4,700,7,1,0,0,0,0,0,0,2,2,0,1,0,0,3,0,0,0,9,,
1991Q4,701,7,9,6,1,11,3,0,1,12,38,10,24,10,2,58,4,48,0,237,,
1991Q4,702,7,15,10,4,7,7,0,0,8,22,4,6,3,1,26,2,28,0,143,,
1991Q4,703,7,16,15,6,11,8,0,0,6,24,6,9,1,3,7,0,25,0,137,,
1991Q4,704,7,3,7,2,4,4,0,0,0,8,4,6,0,0,3,1,14,0,56,,
1991Q4,705,7,6,0,2,4,3,0,0,0,6,2,0,0,1,6,1,24,0,55,,
1991Q4,706,7,3,6,4,13,5,0,0,2,13,4,4,0,1,9,1,27,0,92,,
1991Q4,707,7,9,3,0,4,8,0,0,0,7,2,2,0,1,3,0,12,0,51,,
1991Q4,708,7,7,9,1,22,12,0,0,6,15,4,1,0,3,2,0,38,0,120,,
1991Q4,709,7,5,12,2,27,8,0,0,28,14,6,6,0,2,8,2,78,0,198,,
1991Q4,713,7,1,0,0,2,0,0,0,1,5,2,3,0,2,7,0,8,0,31,,
1991Q4,714,7,3,6,2,6,9,0,0,0,22,1,4,0,1,15,1,35,0,105,,
1991Q4,715,7,1,1,0,6,4,0,0,1,10,2,2,0,0,3,1,10,0,41,,
1991Q4,721,7,10,13,1,8,8,0,2,3,22,4,4,0,1,9,1,27,0,113,,
1991Q4,722,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,,
1991Q4,723,7,2,3,1,3,3,0,0,9,27,0,6,0,2,16,0,21,0,93,,
1991Q4,724,7,2,3,0,13,0,0,1,9,24,3,0,0,0,5,0,34,0,94,,
1991Q4,725,7,9,3,2,9,1,0,0,2,12,2,0,0,0,2,0,20,0,62,,
1991Q4,726,7,2,7,2,4,7,0,0,2,7,2,4,1,2,4,0,9,0,53,,
1991Q4,727,7,1,5,3,5,3,0,0,0,6,0,1,0,0,4,0,9,0,37,,
1991Q4,728,7,5,17,7,43,33,1,0,28,52,13,14,2,1,14,3,70,0,303,,
1991Q4,729,7,18,30,4,45,17,0,2,29,50,9,6,2,3,18,0,97,0,330,,
1991Q4,731,7,4,3,4,2,1,0,0,3,12,4,3,2,1,3,0,10,1,53,,
1991Q4,732,7,1,13,1,19,8,0,0,9,22,2,3,1,1,5,2,36,0,123,,
1991Q4,733,7,7,20,4,14,5,0,0,10,29,3,6,0,0,7,0,42,0,147,,
1991Q4,734,7,2,9,1,5,1,0,1,3,15,2,1,0,0,1,2,31,0,74,,
1991Q4,735,7,1,5,1,21,4,0,0,4,22,8,3,0,1,3,2,20,0,95,,
1991Q4,736,7,4,7,2,14,1,0,0,8,4,2,1,1,1,4,0,27,0,76,,
1991Q4,737,7,8,16,0,41,12,3,0,36,35,10,9,2,5,13,1,57,0,248,,
1991Q4,738,7,5,14,1,31,10,0,1,28,29,7,5,3,0,9,0,48,0,191,,
1991Q4,739,7,4,11,1,29,12,0,2,23,32,7,6,0,1,20,3,46,1,198,,
1991Q4,741,7,12,11,5,14,7,0,1,11,20,5,3,1,2,9,2,27,0,130,,
1991Q4,742,7,8,5,2,9,1,0,0,8,12,1,4,1,0,5,0,37,3,96,,
1991Q4,743,7,8,14,2,5,1,0,0,7,13,2,1,0,0,7,1,22,1,84,,
1991Q4,744,7,6,4,3,14,5,2,2,18,17,3,5,1,1,5,1,23,0,110,,
1991Q4,746,7,2,8,0,14,1,2,0,25,16,3,1,2,1,9,1,31,1,117,,
1991Q4,747,7,8,7,4,27,9,0,0,16,13,2,4,1,5,4,1,31,0,132,,
1991Q4,748,7,3,11,1,15,11,0,0,10,8,3,1,0,1,7,0,30,1,102,,
1991Q4,749,7,5,9,0,16,5,0,2,8,12,4,2,0,1,2,0,22,0,88,,
1991Q4,751,7,4,6,2,4,11,0,0,19,11,3,1,0,1,10,0,32,0,104,,
1991Q4,752,7,1,12,5,3,3,0,0,9,8,2,0,0,1,2,0,23,0,69,,
1991Q4,753,7,8,6,0,6,6,0,0,6,9,3,3,0,1,3,3,13,0,67,,
