Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1995Q3,291,2,0,0,0,9,1,0,0,3,1,1,0,0,0,0,0,3,0,18
1995Q3,292,2,1,1,0,3,1,1,0,4,1,1,1,0,0,2,0,4,0,20
1995Q3,296,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,3,0,8
1995Q3,299,2,4,6,0,1,1,2,0,11,3,4,1,0,0,2,0,13,0,48
1995Q3,300,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1995Q3,301,3,0,0,0,2,2,0,1,8,4,1,0,0,0,1,0,6,0,25
1995Q3,303,3,1,1,0,1,1,0,0,5,1,0,0,0,0,4,0,0,0,14
1995Q3,305,3,3,5,1,2,0,0,0,2,0,0,2,0,0,1,0,8,0,24
1995Q3,307,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,9
1995Q3,309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1995Q3,311,3,2,2,4,9,2,1,1,25,6,2,2,0,1,6,0,20,0,83
1995Q3,312,3,2,2,0,5,0,1,0,14,6,1,2,0,0,7,0,18,0,58
1995Q3,313,3,0,2,0,4,2,1,0,11,1,2,1,0,0,2,0,5,0,31
1995Q3,314,3,0,7,2,4,6,0,0,12,3,1,2,0,0,7,0,7,0,51
1995Q3,315,3,2,6,5,4,1,0,0,8,2,2,2,1,0,3,0,9,0,45
1995Q3,316,3,1,6,0,4,2,0,1,9,2,1,1,0,0,3,0,1,0,31
1995Q3,317,3,1,7,0,3,0,0,0,9,0,2,1,0,0,4,0,11,0,38
1995Q3,318,3,0,2,0,1,3,0,0,16,0,2,1,0,0,1,0,9,0,35
1995Q3,319,3,1,6,6,7,3,0,0,21,27,8,2,0,2,9,0,21,0,113
1995Q3,321,3,4,5,4,2,8,0,1,5,4,3,3,0,0,21,0,10,0,70
1995Q3,326,3,1,8,1,12,13,0,0,19,1,6,5,0,0,4,0,11,0,81
1995Q3,327,3,0,7,1,8,2,0,1,7,10,3,4,0,0,7,0,20,0,70
1995Q3,328,3,1,19,4,9,1,0,0,3,18,6,6,1,0,19,0,12,0,99
1995Q3,329,3,1,0,0,1,0,0,0,4,0,0,1,0,0,2,0,5,0,14
1995Q3,331,3,3,8,0,4,2,2,0,10,8,3,1,0,0,3,0,6,0,50
1995Q3,332,3,0,3,0,4,2,1,0,6,1,2,3,0,0,4,0,6,0,32
1995Q3,333,3,3,6,1,12,5,0,2,7,4,5,4,0,0,5,0,3,0,57
1995Q3,334,3,2,5,1,11,9,0,1,15,5,6,1,1,0,13,0,11,0,81
1995Q3,335,3,0,6,1,3,1,0,0,2,1,0,0,0,0,2,0,4,0,20
1995Q3,336,3,1,3,0,11,4,0,1,9,4,2,7,0,0,2,0,8,0,52
1995Q3,337,3,0,24,2,5,1,1,3,15,3,2,1,0,0,2,0,12,0,71
1995Q3,338,3,2,9,2,8,6,0,3,3,12,2,5,1,1,24,0,11,0,89
1995Q3,341,3,2,3,6,6,1,0,0,6,3,1,3,1,0,2,0,5,0,39
1995Q3,343,3,0,0,0,6,2,0,0,0,3,0,0,0,0,0,0,6,0,17
1995Q3,351,3,0,0,2,6,2,0,1,4,18,1,0,0,1,2,0,1,0,38
1995Q3,353,3,0,6,0,4,3,0,0,10,0,3,1,1,1,0,0,7,0,36
1995Q3,354,3,0,8,3,7,1,0,1,16,9,1,0,0,0,2,0,7,0,55
1995Q3,355,3,1,5,3,7,4,1,1,15,3,6,3,0,0,3,0,7,0,59
1995Q3,356,3,1,4,1,12,5,0,1,21,6,4,2,0,0,7,0,14,0,78
1995Q3,357,3,0,10,0,15,2,2,0,21,4,8,1,1,0,10,0,20,0,94
1995Q3,358,3,2,8,28,7,2,0,0,7,32,32,30,1,0,96,0,19,0,264
1995Q3,359,3,0,1,0,4,2,0,0,2,14,2,0,0,0,0,0,4,0,29
1995Q3,361,3,1,9,1,11,4,1,1,35,5,8,2,0,1,18,0,25,0,122
1995Q3,362,3,0,18,2,4,3,0,1,42,8,3,1,0,0,9,0,24,0,115
1995Q3,363,3,7,13,7,5,7,0,0,24,16,9,13,2,2,57,0,36,0,198
1995Q3,373,3,3,5,1,8,3,0,0,9,10,6,3,0,0,11,0,10,0,69
1995Q3,374,3,0,6,2,2,1,0,0,12,2,3,2,0,1,0,0,4,0,35
1995Q3,375,3,3,11,0,9,4,1,2,21,7,6,1,1,0,8,0,11,0,85
1995Q3,376,3,2,9,1,9,3,0,0,18,5,5,5,0,0,6,0,8,0,71
1995Q3,377,3,1,10,4,19,3,0,1,35,11,6,6,2,3,7,0,13,0,121
1995Q3,378,3,0,0,4,1,0,0,1,3,9,1,4,0,0,3,0,5,0,31
1995Q3,391,3,0,13,7,2,0,0,0,11,7,6,2,1,0,4,0,10,0,63
1995Q3,392,3,1,19,5,8,10,4,1,33,3,9,4,0,2,7,0,14,0,120
1995Q3,393,3,10,34,4,12,8,0,2,16,21,6,6,2,1,7,0,27,0,156
1995Q3,394,3,1,9,2,10,3,1,0,7,6,4,1,0,0,10,0,7,0,61
1995Q3,395,3,1,12,3,13,6,0,2,13,7,2,5,0,0,24,0,15,0,103
1995Q3,397,3,4,26,13,22,11,1,3,33,11,9,10,1,1,13,0,10,0,168
1995Q3,398,3,4,15,3,14,10,0,3,50,21,15,6,0,1,10,0,22,0,174
1995Q3,399,3,0,4,1,2,1,0,0,3,4,5,0,0,0,8,0,1,0,29
1995Q3,401,4,0,4,2,1,2,0,0,6,1,0,0,0,0,0,0,4,0,20
1995Q3,402,4,0,10,5,0,6,0,0,5,12,2,0,0,0,0,0,8,0,48
1995Q3,403,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1995Q3,404,4,0,3,0,0,5,0,0,11,5,1,1,0,0,3,0,2,0,31
1995Q3,406,4,0,5,2,0,0,0,0,0,13,2,2,0,0,0,0,15,0,39
1995Q3,407,4,3,2,5,2,2,0,0,13,5,6,0,0,0,1,0,7,0,46
1995Q3,408,4,1,9,1,3,2,0,0,6,15,6,1,0,0,3,0,4,0,51
1995Q3,409,4,1,11,1,2,3,1,1,22,7,3,3,0,0,5,0,7,0,67
1995Q3,411,4,5,3,3,2,1,0,1,2,6,5,1,0,0,4,0,5,0,38
1995Q3,412,4,2,3,1,12,5,0,0,4,10,5,2,1,0,2,0,19,0,66
1995Q3,413,4,0,0,3,1,0,0,0,1,0,2,0,0,0,1,0,4,0,12
1995Q3,414,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6,0,10
1995Q3,415,4,3,2,0,9,7,0,1,10,1,2,1,0,0,3,0,17,0,56
1995Q3,416,4,0,4,1,1,4,1,1,7,1,2,0,0,0,0,0,4,0,26
1995Q3,421,4,11,4,3,7,6,0,0,9,4,1,4,0,0,2,0,21,0,72
1995Q3,422,4,1,8,4,7,2,0,0,20,5,7,1,0,0,2,0,17,0,74
1995Q3,423,4,0,1,0,2,2,0,0,8,7,1,2,0,0,2,0,13,0,38
1995Q3,424,4,1,6,3,16,3,0,1,21,20,12,3,0,1,5,0,26,1,119
1995Q3,427,4,0,3,12,2,2,0,0,13,3,2,2,1,0,7,0,5,0,52
1995Q3,428,4,0,6,1,3,6,2,1,15,2,4,0,0,0,4,0,8,0,52
1995Q3,429,4,0,13,1,0,5,0,2,17,4,4,2,0,0,3,0,8,0,59
1995Q3,437,4,3,10,5,5,6,0,0,4,4,3,1,0,0,2,0,15,0,58
1995Q3,438,4,3,7,2,4,4,0,0,8,5,0,1,0,0,2,0,18,0,54
1995Q3,439,4,2,6,1,2,2,0,1,9,6,3,2,0,0,4,0,25,0,63
1995Q3,441,4,4,0,2,0,0,0,0,3,0,0,2,0,0,1,0,0,0,12
1995Q3,442,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,3,0,8
1995Q3,443,4,2,3,5,2,0,0,0,7,27,10,16,1,0,18,0,42,0,133
1995Q3,445,4,0,3,0,0,1,0,0,1,4,0,0,0,0,1,0,5,0,15
1995Q3,448,4,0,6,3,5,2,1,0,14,5,4,2,0,0,3,0,7,0,52
1995Q3,449,4,0,7,3,3,1,0,2,17,4,3,2,0,0,3,0,5,0,50
1995Q3,451,4,1,1,1,3,0,0,1,20,4,4,0,0,0,3,0,13,0,51
1995Q3,452,4,0,2,1,0,2,0,1,5,0,5,0,0,0,1,0,5,0,22
1995Q3,453,4,1,3,3,4,3,1,1,8,9,3,5,0,1,5,0,10,0,57
1995Q3,455,4,1,3,3,7,3,0,1,17,13,10,1,1,1,5,0,12,0,78
1995Q3,457,4,3,5,0,11,5,0,0,36,4,2,2,1,0,4,0,12,0,85
1995Q3,459,4,2,5,2,6,4,0,0,25,4,2,2,0,0,2,0,9,0,63
1995Q3,462,4,0,3,1,3,0,1,0,8,1,0,3,0,0,4,0,6,0,30
1995Q3,463,4,2,8,5,12,7,1,0,25,8,16,3,1,0,3,0,24,0,115
1995Q3,466,4,2,7,0,10,2,0,0,22,5,5,1,0,0,4,0,12,0,70
1995Q3,467,4,1,11,5,5,1,0,1,20,11,5,0,2,2,7,0,20,0,91
1995Q3,468,4,0,5,2,8,4,0,1,23,5,6,1,1,0,5,0,20,0,81
1995Q3,469,4,0,1,0,5,5,1,0,6,4,3,1,0,0,0,0,26,0,52
1995Q3,471,4,14,3,2,7,9,1,0,27,12,3,1,0,1,10,0,12,1,103
1995Q3,473,4,0,5,3,9,8,0,0,18,11,4,5,0,1,7,0,18,1,90
1995Q3,477,4,1,4,3,4,2,0,0,12,4,2,2,0,0,3,0,15,0,52
1995Q3,478,4,1,2,2,5,4,1,0,14,5,3,0,0,0,5,0,13,0,55
1995Q3,479,4,2,1,2,3,1,0,0,9,1,7,2,0,0,1,0,14,0,43
1995Q3,483,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1995Q3,487,4,0,1,1,0,2,0,0,1,1,2,0,1,0,0,0,4,0,13
1995Q3,488,4,0,1,1,0,4,0,0,5,3,4,2,1,0,2,0,4,0,27
1995Q3,491,4,10,0,0,1,1,0,1,0,2,0,3,0,1,20,0,21,0,60
1995Q3,497,4,28,7,2,15,10,0,2,24,20,23,8,0,0,10,0,62,0,211
1995Q3,499,4,8,4,1,1,1,0,0,5,3,3,2,0,0,3,0,17,0,48
1995Q3,500,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
1995Q3,501,5,3,44,1,1,1,0,0,39,32,7,4,0,0,3,0,7,0,142
1995Q3,502,5,3,0,0,0,1,0,0,0,4,1,2,0,0,0,0,3,0,14
1995Q3,503,5,0,8,4,1,4,0,0,22,10,6,2,0,0,8,0,14,0,79
1995Q3,504,5,3,8,1,3,0,1,0,31,23,2,10,0,0,5,0,11,0,98
1995Q3,505,5,2,3,2,0,0,0,0,3,7,1,2,0,0,2,0,7,0,29
1995Q3,506,5,3,1,3,2,2,0,0,8,4,8,1,0,0,10,0,6,0,48
1995Q3,511,5,2,12,2,5,7,0,3,28,19,5,4,0,0,12,0,20,1,120
1995Q3,512,5,0,1,1,0,1,0,0,5,3,0,0,0,0,2,0,2,0,15
1995Q3,513,5,8,6,2,10,0,1,2,42,12,9,4,0,0,9,0,23,0,128
1995Q3,514,5,1,4,6,4,4,0,0,16,6,13,1,1,0,3,0,31,1,91
1995Q3,515,5,3,5,0,4,6,1,1,12,9,2,3,0,0,8,0,15,0,69
1995Q3,516,5,1,11,5,8,5,2,0,30,6,5,2,0,0,10,0,19,0,104
1995Q3,517,5,4,7,2,8,5,0,1,32,16,3,6,0,0,4,0,27,0,115
1995Q3,519,5,9,6,7,7,3,0,1,17,10,6,17,0,0,12,0,32,1,128
1995Q3,521,5,2,3,2,0,1,0,0,5,20,3,5,0,0,2,0,14,0,57
1995Q3,523,5,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,5
1995Q3,524,5,0,2,3,2,1,0,1,13,1,4,1,0,0,1,0,5,0,34
1995Q3,525,5,2,8,2,24,6,1,3,40,5,7,7,0,2,23,0,30,0,160
1995Q3,527,5,1,0,3,0,0,0,0,0,1,2,0,0,0,1,0,1,0,9
1995Q3,529,5,9,5,6,9,5,0,1,35,21,13,29,0,0,13,0,60,0,206
1995Q3,541,5,1,2,3,0,1,0,1,6,19,4,2,0,0,5,0,9,0,53
1995Q3,551,5,1,2,4,3,3,0,0,9,21,2,0,0,0,6,0,16,0,67
1995Q3,555,5,1,8,1,6,2,0,0,12,8,7,4,1,0,9,0,13,0,72
1995Q3,557,5,0,3,1,7,5,0,1,27,14,4,4,0,1,4,0,11,0,82
1995Q3,558,5,7,9,4,14,11,0,0,46,16,1,5,1,0,19,0,13,0,146
1995Q3,559,5,1,0,1,0,0,0,0,0,1,0,5,0,0,6,0,4,0,18
1995Q3,561,5,1,2,0,0,0,0,0,2,5,2,0,0,0,6,0,8,0,26
1995Q3,562,5,0,3,8,0,0,0,0,3,17,4,2,0,0,4,0,17,0,58
1995Q3,563,5,0,19,7,3,4,0,1,29,34,7,7,0,0,15,0,31,0,157
1995Q3,565,5,4,0,4,4,1,0,0,4,17,0,1,1,0,9,0,4,0,49
1995Q3,567,5,6,16,4,19,7,0,3,42,15,7,11,0,0,14,0,27,0,171
1995Q3,569,5,1,0,3,0,0,0,0,2,8,2,3,0,0,3,0,12,0,34
1995Q3,581,5,0,5,2,0,1,0,0,2,12,2,2,0,0,3,0,2,0,31
1995Q3,583,5,1,4,7,0,1,0,0,7,11,5,1,0,0,5,0,14,0,56
1995Q3,584,5,0,9,15,1,0,2,0,4,10,3,6,0,0,2,0,13,0,65
1995Q3,585,5,0,17,16,5,1,0,0,21,27,3,3,0,1,7,0,32,0,133
1995Q3,587,5,0,5,13,1,0,0,0,9,14,5,4,0,0,2,0,16,0,69
1995Q3,589,5,0,2,1,2,0,0,0,10,13,5,3,0,0,3,0,15,0,54
1995Q3,599,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1995Q3,604,6,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6
1995Q3,609,6,0,4,0,0,1,0,0,0,8,0,1,0,0,0,0,9,0,23
1995Q3,615,6,0,9,0,1,0,0,0,2,9,1,0,0,0,1,0,8,0,31
1995Q3,621,6,0,2,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,9
1995Q3,622,6,0,25,2,3,7,0,3,2,40,6,6,0,0,6,0,17,0,117
1995Q3,625,6,1,12,4,0,1,0,0,5,15,4,9,3,0,16,0,8,0,78
1995Q3,626,6,0,4,0,2,0,0,0,2,2,1,1,0,0,4,0,5,0,21
1995Q3,627,6,0,6,1,0,0,0,0,3,9,3,0,0,0,4,0,12,0,38
1995Q3,628,6,0,14,5,6,3,0,1,12,20,2,5,1,0,14,0,19,0,102
1995Q3,629,6,0,6,1,1,0,0,0,1,19,2,4,0,0,6,0,4,0,44
1995Q3,631,6,0,7,0,0,0,0,0,0,6,0,5,0,0,1,0,6,0,25
1995Q3,632,6,4,8,0,3,4,0,0,12,35,11,11,1,0,11,0,15,0,115
1995Q3,635,6,0,8,2,1,0,0,1,11,6,1,2,1,0,7,0,6,0,46
1995Q3,636,6,5,19,3,33,7,0,3,46,73,4,12,5,1,20,0,35,0,266
1995Q3,637,6,2,3,2,9,2,0,0,6,15,5,3,2,0,3,0,0,0,52
1995Q3,638,6,2,15,1,16,4,1,0,22,19,11,4,0,2,11,0,21,0,129
1995Q3,639,6,2,9,0,5,3,0,0,22,31,5,3,1,0,7,0,22,0,110
1995Q3,642,6,2,5,0,10,6,0,1,10,29,5,12,0,0,10,0,9,0,99
1995Q3,643,6,1,21,4,14,8,0,1,15,52,8,11,0,0,22,0,32,0,189
1995Q3,644,6,3,9,3,16,2,0,0,10,60,9,6,1,1,12,0,12,0,144
1995Q3,645,6,4,16,3,20,8,1,5,37,169,18,17,6,0,28,0,32,0,364
1995Q3,646,6,15,9,5,39,6,0,2,27,109,11,16,3,1,32,0,19,0,294
1995Q3,647,6,4,8,4,13,8,0,1,22,39,6,8,0,3,24,0,14,2,156
1995Q3,649,6,9,4,1,19,5,0,2,30,15,6,3,1,0,9,0,15,0,119
1995Q3,665,6,8,7,10,32,5,0,1,29,57,15,16,2,1,22,0,36,1,242
1995Q3,666,6,4,26,6,41,9,1,3,42,82,9,14,0,1,27,0,30,0,295
1995Q3,667,6,0,7,2,9,5,0,0,18,17,2,2,0,0,3,0,20,0,85
1995Q3,668,6,5,3,1,6,6,1,2,19,6,4,5,0,0,59,0,18,1,136
1995Q3,669,6,2,5,1,15,4,0,2,37,11,4,3,3,1,14,0,22,0,124
1995Q3,671,6,7,7,3,14,8,0,1,7,57,11,10,1,1,17,0,42,1,187
1995Q3,672,6,2,9,4,34,4,0,0,10,196,9,12,1,3,16,0,39,0,339
1995Q3,674,6,1,4,3,6,0,0,0,8,49,3,4,0,1,8,0,7,0,94
1995Q3,675,6,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,5
1995Q3,676,6,4,17,6,18,6,0,1,33,48,8,9,1,0,23,0,32,0,206
1995Q3,677,6,4,7,3,12,2,0,1,33,20,5,5,2,0,5,0,22,0,121
1995Q3,678,6,6,6,3,9,6,1,1,18,11,3,1,0,0,3,0,25,0,93
1995Q3,679,6,6,2,1,4,1,0,0,5,2,1,0,1,0,1,0,13,0,37
1995Q3,691,6,3,5,5,15,1,0,2,8,26,5,7,3,0,9,0,16,0,105
1995Q3,692,6,2,12,2,11,3,0,0,3,24,4,4,0,0,2,0,28,0,95
1995Q3,693,6,0,3,0,1,0,0,0,0,6,1,0,0,1,0,0,4,0,16
1995Q3,694,6,1,1,1,4,0,1,0,1,4,0,0,0,0,1,0,3,0,17
1995Q3,695,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1995Q3,696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1995Q3,697,6,5,17,8,17,5,0,1,17,20,5,9,1,1,16,0,38,0,160
1995Q3,699,6,2,14,1,18,4,0,1,27,13,6,7,0,0,11,0,39,0,143
1995Q3,700,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1995Q3,701,7,5,19,0,4,7,0,1,10,63,9,30,1,1,51,0,23,0,224
1995Q3,702,7,5,7,4,9,9,0,0,2,30,10,6,0,1,12,0,26,0,121
1995Q3,703,7,2,1,0,5,2,0,0,2,7,1,6,2,0,7,0,8,0,43
1995Q3,704,7,2,4,0,3,2,0,0,0,9,1,0,0,0,3,0,11,0,35
1995Q3,705,7,0,3,3,4,0,0,0,1,9,1,2,1,0,2,0,11,0,37
1995Q3,706,7,1,5,1,10,3,0,0,5,48,2,2,0,0,8,0,32,0,117
1995Q3,707,7,3,7,5,3,1,0,0,5,21,5,5,0,1,3,0,12,0,71
1995Q3,708,7,2,8,1,7,6,0,1,7,6,2,2,0,1,10,0,32,0,85
1995Q3,709,7,6,11,12,8,6,0,2,21,9,5,3,1,0,9,0,31,1,125
1995Q3,711,7,4,19,3,6,4,0,1,0,28,9,11,1,1,21,0,15,0,123
1995Q3,714,7,7,16,13,2,4,1,2,3,31,12,8,1,1,78,0,22,0,201
1995Q3,715,7,0,7,2,11,2,0,1,3,18,3,1,0,0,1,0,29,0,78
1995Q3,716,7,1,2,0,2,2,0,0,0,15,4,1,0,0,2,0,8,0,37
1995Q3,717,7,1,1,6,10,1,0,0,2,19,7,3,0,0,13,0,19,0,82
1995Q3,718,7,2,2,3,2,0,0,0,0,9,7,2,1,2,4,0,5,0,39
1995Q3,719,7,0,12,0,17,3,0,1,21,23,8,1,3,0,11,0,48,0,148
1995Q3,721,7,1,10,1,4,2,0,1,0,15,2,4,0,1,4,0,10,0,55
1995Q3,722,7,1,2,1,2,0,0,0,0,53,1,1,0,1,2,0,10,0,74
1995Q3,723,7,0,13,1,3,6,0,0,6,27,3,3,0,0,4,0,22,0,88
1995Q3,724,7,5,3,1,4,4,0,0,2,15,2,3,0,0,6,0,8,0,53
1995Q3,725,7,0,2,2,5,1,0,0,5,12,6,3,0,0,16,0,11,0,63
1995Q3,726,7,0,10,1,2,0,0,0,1,6,0,2,0,0,2,0,7,0,31
1995Q3,727,7,0,8,3,10,7,0,0,5,26,1,2,0,3,4,0,7,0,76
1995Q3,728,7,4,8,3,17,1,0,0,26,20,7,4,0,2,11,0,36,0,139
1995Q3,729,7,9,5,7,19,7,1,0,21,28,1,8,1,0,20,0,24,0,151
1995Q3,731,7,4,8,3,2,3,0,0,3,6,3,1,1,0,7,0,9,0,50
1995Q3,732,7,1,16,3,2,4,0,0,1,31,3,3,0,0,5,0,11,0,80
1995Q3,733,7,3,16,5,6,6,0,2,5,23,2,3,2,0,2,0,37,0,112
1995Q3,734,7,0,9,1,1,0,0,0,4,16,3,2,0,1,3,0,17,0,57
1995Q3,735,7,0,20,1,9,1,0,0,10,7,4,4,0,1,5,0,16,0,78
1995Q3,736,7,1,2,1,12,2,0,0,5,4,6,3,0,0,3,0,7,0,46
1995Q3,737,7,1,8,3,21,8,0,0,15,22,9,0,1,0,6,0,52,0,146
1995Q3,738,7,2,6,3,13,3,0,0,19,17,5,3,1,0,4,0,33,0,109
1995Q3,739,7,2,10,1,12,8,1,2,33,49,4,1,2,1,15,0,41,0,182
1995Q3,741,7,1,11,2,9,7,0,0,5,13,2,6,0,0,7,0,23,0,86
1995Q3,742,7,0,8,1,4,2,0,1,7,13,5,1,0,0,3,0,19,0,64
1995Q3,743,7,1,6,0,3,1,1,0,10,6,4,1,0,0,5,0,5,0,43
1995Q3,745,7,0,1,2,16,8,0,0,11,4,2,3,0,0,7,0,21,0,75
1995Q3,746,7,0,7,2,8,9,0,0,13,7,4,3,0,0,2,0,21,0,76
1995Q3,747,7,2,5,1,11,7,0,0,7,11,1,1,1,0,4,0,18,0,69
1995Q3,748,7,2,2,1,4,2,1,0,2,2,0,1,0,0,1,0,7,0,25
1995Q3,749,7,0,2,2,6,1,1,0,13,1,3,0,0,1,1,0,5,0,36
1995Q3,754,7,0,1,2,5,2,0,0,7,1,2,0,0,0,1,0,6,0,27
1995Q3,755,7,0,1,1,3,0,0,0,7,0,0,2,0,1,2,0,7,0,24
1995Q3,756,7,2,7,6,11,1,0,0,24,9,2,4,1,2,7,0,20,1,97
1995Q3,757,7,0,5,1,7,2,3,0,30,15,1,0,0,1,1,0,17,0,83
1995Q3,758,7,0,5,5,6,2,0,0,16,6,3,1,0,0,3,0,13,0,60
1995Q3,759,7,0,4,0,4,0,0,0,14,12,7,0,0,1,0,0,8,0,50
1995Q3,761,7,1,7,2,6,10,0,2,11,8,6,6,2,0,8,0,11,2,82
1995Q3,762,7,3,4,0,1,0,0,0,10,8,3,1,0,1,8,0,15,0,54
1995Q3,763,7,7,4,0,1,5,0,0,12,2,3,1,1,1,5,0,13,0,55
1995Q3,764,7,9,4,3,16,8,0,0,18,18,5,5,0,2,17,0,19,0,124
1995Q3,765,7,2,0,0,4,0,0,0,5,1,0,1,0,0,0,0,1,0,14
1995Q3,766,7,0,8,0,16,5,0,0,10,6,6,2,0,0,1,0,19,0,73
1995Q3,767,7,1,10,2,14,3,0,0,18,4,2,0,0,1,2,0,15,0,72
1995Q3,768,7,0,1,0,2,4,0,0,9,2,4,0,0,0,1,0,7,0,30
1995Q3,769,7,1,2,2,6,4,0,0,22,7,3,4,0,0,5,0,11,0,67
1995Q3,771,7,0,7,0,3,1,0,0,18,10,7,5,0,0,5,0,20,0,76
1995Q3,772,7,1,0,2,5,1,1,0,8,4,7,4,0,0,2,0,10,0,45
1995Q3,773,7,0,7,0,10,5,0,1,14,0,10,4,1,0,4,0,5,0,61
1995Q3,774,7,3,8,4,16,2,1,1,25,7,4,1,0,1,7,0,15,0,95
1995Q3,775,7,0,2,1,7,1,0,0,2,3,3,2,0,0,4,0,3,0,28
1995Q3,776,7,3,2,1,9,6,0,0,8,4,2,4,0,0,4,0,7,0,50
1995Q3,777,7,2,5,4,9,4,0,0,19,5,3,2,0,0,20,0,21,0,94
1995Q3,778,7,1,2,0,0,2,0,0,8,2,0,0,0,0,3,0,1,0,19
1995Q3,779,7,1,5,2,14,4,0,1,17,1,4,1,0,1,2,0,9,0,62
1995Q3,782,7,0,12,2,7,1,0,1,23,5,4,4,0,0,4,0,12,0,75
1995Q3,783,7,0,12,4,6,3,3,0,8,3,3,1,0,1,4,0,7,0,55
1995Q3,784,7,0,4,5,1,3,0,0,14,3,2,0,0,0,3,0,9,0,44
1995Q3,785,7,0,2,0,2,1,0,0,3,1,2,1,0,0,1,0,2,0,15
1995Q3,786,7,1,1,0,7,1,0,0,10,1,1,0,0,2,6,0,6,0,36
1995Q3,787,7,2,4,0,14,4,0,0,17,3,2,1,0,0,2,0,9,0,58
1995Q3,788,7,1,2,2,10,4,0,0,13,1,1,1,0,0,1,0,3,0,39
1995Q3,789,7,0,4,0,1,1,1,0,6,2,4,0,0,0,2,0,3,0,24
1995Q3,791,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1995Q3,793,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1995Q3,795,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
1995Q3,797,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1995Q3,801,8,0,2,0,0,0,1,0,0,2,1,3,0,0,0,0,1,0,10
1995Q3,802,8,0,0,0,0,2,1,0,2,8,2,3,0,0,2,0,6,0,26
1995Q3,803,8,0,5,0,0,1,0,0,0,13,1,2,0,0,3,0,3,0,28
1995Q3,804,8,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,6
1995Q3,805,8,0,0,3,1,1,0,1,1,5,1,3,0,0,0,0,9,0,25
1995Q3,806,8,0,4,1,1,0,1,1,1,1,6,6,0,0,0,0,3,0,25
1995Q3,807,8,0,6,0,0,0,0,0,4,9,2,4,0,0,0,0,2,0,27
1995Q3,808,8,1,3,1,1,0,0,0,2,13,6,9,0,0,2,0,2,0,40
1995Q3,809,8,0,1,0,0,0,0,0,1,8,1,3,0,0,0,0,2,0,16
1995Q3,811,8,1,7,2,0,0,0,0,5,9,2,7,0,0,3,0,4,0,40
1995Q3,812,8,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,2,0,13
1995Q3,813,8,0,2,0,2,0,0,0,2,8,2,4,0,1,2,0,2,0,25
1995Q3,814,8,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,3,0,11
1995Q3,815,8,0,2,0,0,0,0,0,1,8,0,1,0,0,0,0,2,0,14
1995Q3,816,8,0,17,2,3,0,0,1,3,29,5,5,0,0,7,0,27,0,99
1995Q3,817,8,4,1,0,2,6,0,0,5,8,3,6,0,0,24,0,8,0,67
1995Q3,818,8,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,1,0,8
1995Q3,819,8,0,4,1,0,0,0,0,3,3,1,0,0,0,1,0,2,0,15
1995Q3,821,8,1,0,0,0,0,0,0,6,5,4,1,0,0,0,0,2,0,19
1995Q3,822,8,0,3,0,0,0,0,1,1,7,0,4,0,0,3,0,4,0,23
1995Q3,823,8,2,1,0,1,1,0,0,4,14,0,5,0,0,4,0,6,0,38
1995Q3,824,8,0,6,0,1,0,0,0,5,11,3,6,0,0,1,0,3,0,36
1995Q3,825,8,0,0,0,0,0,0,0,0,17,1,2,0,0,0,0,2,0,22
1995Q3,826,8,1,1,0,1,1,0,0,2,5,3,2,0,1,1,0,2,0,20
