QUARTER,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE THEFT,AUTO  THEFT,BUNCO,TOTAL
1997Q2,0463,4,1,6,1,6,3,0,0,16,12,16,2,0,2,7,0,10,0,82
1997Q2,0466,4,0,3,1,6,2,0,0,14,13,9,1,0,0,1,0,6,0,56
1997Q2,0467,4,1,9,3,8,4,0,0,12,12,8,2,0,0,23,0,9,0,91
1997Q2,0468,4,0,3,2,1,1,2,1,7,2,3,1,0,0,2,0,11,0,36
1997Q2,0469,4,1,3,0,1,2,0,0,3,4,7,2,0,0,1,0,5,0,29
1997Q2,0471,4,7,3,2,0,0,2,0,6,5,13,10,0,0,8,0,12,0,68
1997Q2,0473,4,3,1,1,3,0,0,0,10,8,10,4,1,1,1,0,7,0,50
1997Q2,0477,4,0,3,5,3,2,0,0,2,8,6,1,0,0,3,0,5,0,38
1997Q2,0478,4,1,3,0,5,3,1,0,14,2,5,2,0,2,7,0,3,0,48
1997Q2,0479,4,3,1,0,1,0,0,1,8,3,2,1,1,0,2,0,7,0,30
1997Q2,0483,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1997Q2,0487,4,0,2,0,0,1,0,0,4,0,2,1,0,0,2,0,3,0,15
1997Q2,0488,4,0,0,0,1,1,0,0,6,0,0,1,0,0,2,0,0,0,11
1997Q2,0491,4,0,0,0,3,0,0,0,0,8,7,2,0,0,23,0,5,0,48
1997Q2,0497,4,9,9,4,7,4,0,0,16,7,15,5,0,0,7,0,23,1,107
1997Q2,0499,4,5,2,0,2,1,0,1,3,3,3,1,0,0,4,0,10,1,36
1997Q2,0500,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
1997Q2,0501,5,3,4,2,1,0,0,0,2,7,6,1,0,0,7,0,4,0,37
1997Q2,0502,5,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,5
1997Q2,0503,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1997Q2,0504,5,0,11,1,7,0,0,0,20,1,0,2,0,0,8,0,4,0,54
1997Q2,0505,5,0,0,0,0,0,0,0,1,7,0,2,0,0,1,0,7,0,18
1997Q2,0506,5,0,5,2,2,4,0,1,15,6,0,2,1,0,9,0,5,0,52
1997Q2,0507,5,3,7,3,4,2,0,1,30,6,5,7,0,0,2,0,8,0,78
1997Q2,0508,5,0,2,0,1,0,0,0,6,1,1,1,0,0,2,0,6,0,20
1997Q2,0509,5,1,3,7,5,2,0,0,15,4,5,1,0,0,7,0,6,1,57
1997Q2,0511,5,2,6,0,5,2,0,1,25,9,6,2,0,0,6,0,12,0,76
1997Q2,0512,5,0,0,0,2,0,0,0,6,1,0,0,0,0,1,0,4,0,14
1997Q2,0513,5,3,1,7,3,1,1,0,13,11,3,1,0,0,5,0,8,0,57
1997Q2,0514,5,2,5,2,1,1,0,1,8,5,4,1,0,0,6,0,19,0,55
1997Q2,0515,5,2,8,3,0,1,0,0,15,10,1,2,0,0,6,0,11,0,59
1997Q2,0516,5,3,4,4,4,4,1,0,23,7,4,0,1,0,3,0,18,0,76
1997Q2,0517,5,4,3,6,4,7,0,0,23,6,7,4,0,0,8,0,18,0,90
1997Q2,0519,5,1,4,5,4,1,0,0,17,16,4,3,0,0,12,0,32,0,99
1997Q2,0521,5,0,6,4,1,1,0,0,6,11,4,3,0,0,8,0,13,0,57
1997Q2,0523,5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4
1997Q2,0524,5,1,0,1,2,2,0,1,7,2,2,0,0,0,6,0,2,0,26
1997Q2,0525,5,11,9,1,5,5,0,2,32,10,10,3,0,0,7,0,26,1,122
1997Q2,0527,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
1997Q2,0529,5,8,3,6,9,1,1,2,20,16,8,7,0,0,7,0,36,0,124
1997Q2,0541,5,0,4,2,1,3,0,0,1,8,2,1,0,0,8,0,8,0,38
1997Q2,0551,5,0,7,2,1,0,0,1,3,3,5,1,0,0,4,0,9,0,36
1997Q2,0555,5,1,3,1,1,1,0,0,4,1,2,3,1,0,7,0,6,0,31
1997Q2,0557,5,2,7,5,8,6,0,1,18,3,5,2,1,0,6,0,8,0,72
1997Q2,0558,5,6,3,2,7,2,0,0,26,25,8,4,0,0,15,0,20,0,118
1997Q2,0559,5,1,0,2,1,0,0,0,3,2,1,6,0,0,3,0,5,0,24
1997Q2,0561,5,0,1,2,0,0,1,0,1,3,0,0,0,0,5,0,9,0,22
1997Q2,0562,5,0,6,9,1,1,2,0,0,7,2,4,0,0,2,0,12,0,46
1997Q2,0563,5,3,20,15,1,7,1,0,22,8,16,8,0,0,16,0,22,0,139
1997Q2,0565,5,3,2,1,4,2,0,0,7,1,3,3,0,0,8,0,5,0,39
1997Q2,0567,5,4,15,5,9,3,1,0,39,8,8,6,0,0,13,0,10,0,121
1997Q2,0569,5,0,0,2,1,0,0,1,2,4,0,0,0,0,3,0,10,0,23
1997Q2,0581,5,1,9,4,1,1,0,0,0,6,3,0,0,0,0,0,8,0,33
1997Q2,0583,5,1,5,1,0,0,0,0,1,2,1,2,0,0,6,0,3,0,22
1997Q2,0584,5,1,4,3,1,1,0,0,11,4,3,2,0,0,3,0,13,0,46
1997Q2,0585,5,1,12,17,0,2,0,2,22,8,10,6,2,0,5,0,19,0,106
1997Q2,0587,5,0,7,5,1,1,1,0,7,10,3,5,0,0,2,0,12,0,54
1997Q2,0589,5,0,1,3,2,0,0,0,3,6,3,1,0,0,2,0,6,0,27
1997Q2,0600,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1997Q2,0604,6,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6
1997Q2,0609,6,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,10
1997Q2,0615,6,2,1,1,2,0,0,0,0,5,2,1,0,0,5,0,9,0,28
1997Q2,0621,6,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5
1997Q2,0622,6,0,3,1,1,1,0,0,5,18,6,8,0,0,2,0,9,0,54
1997Q2,0625,6,2,10,2,0,0,0,0,7,12,3,3,1,0,5,0,6,0,51
1997Q2,0626,6,0,1,0,1,2,0,0,1,7,3,1,0,0,0,0,4,0,20
1997Q2,0627,6,0,1,1,0,0,0,0,1,6,2,1,0,0,2,0,4,0,18
1997Q2,0628,6,0,6,1,3,1,0,0,4,5,4,0,0,0,8,0,24,0,56
1997Q2,0629,6,0,3,0,1,0,0,1,5,0,0,3,0,0,0,0,2,0,15
1997Q2,0631,6,0,3,0,1,0,0,0,2,1,1,3,0,0,0,0,2,0,13
1997Q2,0632,6,5,10,0,1,3,0,1,6,5,8,7,0,0,14,0,22,0,82
1997Q2,0635,6,0,5,0,0,0,0,1,2,6,3,2,0,0,3,0,4,0,26
1997Q2,0636,6,7,10,0,10,6,1,4,45,21,5,9,0,0,16,0,18,0,152
1997Q2,0637,6,1,1,4,4,2,0,0,7,3,3,3,0,0,4,0,2,0,34
1997Q2,0638,6,0,9,0,6,4,0,1,12,10,2,2,0,0,8,0,16,0,70
1997Q2,0639,6,0,7,0,1,1,0,0,16,3,4,4,0,0,3,0,19,0,58
1997Q2,0642,6,0,7,1,4,5,0,0,6,15,1,6,0,0,2,0,11,0,58
1997Q2,0643,6,4,5,1,6,3,0,1,11,17,5,6,0,1,17,0,39,0,116
1997Q2,0644,6,0,6,1,2,2,0,2,6,29,2,8,0,1,8,0,16,0,83
1997Q2,0645,6,4,16,4,15,9,1,1,18,67,11,24,3,1,52,0,36,0,262
1997Q2,0646,6,8,7,5,22,10,1,2,33,23,5,20,3,0,30,0,19,0,188
1997Q2,0647,6,2,7,1,8,4,0,0,11,18,3,4,0,0,14,0,14,0,86
1997Q2,0649,6,2,10,0,8,7,0,0,20,6,10,9,1,0,10,0,16,0,99
1997Q2,0665,6,6,6,6,10,11,0,0,14,25,10,14,0,0,18,0,27,1,148
1997Q2,0666,6,3,12,0,20,14,0,2,21,36,5,12,4,0,42,0,23,0,194
1997Q2,0667,6,0,6,2,5,2,0,0,12,8,2,3,0,0,5,0,12,0,57
1997Q2,0668,6,3,8,0,8,5,0,0,17,10,4,2,1,2,59,0,21,0,140
1997Q2,0669,6,4,10,2,8,8,0,1,27,8,8,5,0,0,28,0,19,0,128
1997Q2,0671,6,4,8,2,3,2,0,1,18,17,4,11,1,0,12,0,40,0,123
1997Q2,0672,6,3,4,2,11,7,0,1,4,40,6,10,0,1,18,0,39,0,146
1997Q2,0674,6,5,6,1,2,1,0,0,1,10,0,2,0,0,5,0,12,0,45
1997Q2,0676,6,5,8,2,9,6,2,0,24,18,12,10,0,0,16,0,12,0,124
1997Q2,0677,6,1,6,3,9,4,0,0,26,3,6,10,0,0,13,0,18,0,99
1997Q2,0678,6,1,7,0,9,3,0,0,8,6,2,1,0,0,6,0,12,0,55
1997Q2,0679,6,1,1,0,3,1,0,0,8,4,0,0,0,0,2,0,3,0,23
1997Q2,0691,6,4,3,4,5,3,0,0,5,13,6,6,1,0,10,0,18,0,78
1997Q2,0692,6,3,2,0,5,4,0,0,0,11,2,4,0,1,3,0,21,0,56
1997Q2,0693,6,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,8,0,15
1997Q2,0694,6,0,2,0,1,3,0,0,0,1,0,0,0,0,1,0,8,0,16
1997Q2,0696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997Q2,0697,6,1,11,5,8,3,1,0,15,17,8,7,1,0,3,0,32,0,112
1997Q2,0699,6,4,8,4,7,0,0,2,18,6,4,2,0,0,2,0,29,0,86
1997Q2,0700,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q2,0701,7,10,7,3,4,5,0,1,8,21,12,35,4,0,123,0,15,0,248
1997Q2,0702,7,4,2,1,2,3,0,0,2,12,5,5,0,1,9,0,32,0,78
1997Q2,0703,7,0,1,1,1,0,0,1,0,6,1,3,0,1,6,0,10,0,31
1997Q2,0704,7,0,1,1,0,1,0,0,0,4,2,2,0,0,5,0,8,0,24
1997Q2,0705,7,5,0,3,1,0,0,0,1,4,1,0,0,0,1,0,25,0,41
1997Q2,0706,7,3,2,0,2,7,0,0,9,16,11,4,0,0,2,0,28,1,85
1997Q2,0707,7,0,5,0,0,1,0,1,1,3,1,5,1,0,3,0,9,0,30
1997Q2,0708,7,1,3,0,4,2,0,0,7,5,7,4,1,0,3,0,22,0,59
1997Q2,0709,7,3,4,1,7,4,1,0,15,7,4,0,0,0,6,0,18,0,70
1997Q2,0711,7,10,4,0,3,5,0,0,4,7,5,4,0,1,13,0,24,1,81
1997Q2,0714,7,12,7,0,2,2,0,0,7,6,6,7,3,1,85,0,17,1,156
1997Q2,0715,7,2,1,1,2,0,0,0,3,15,0,5,0,0,3,0,22,0,54
1997Q2,0716,7,0,2,0,1,1,0,0,1,5,4,1,0,0,3,0,11,0,29
1997Q2,0717,7,2,0,0,5,0,0,0,8,9,2,7,0,0,12,0,23,0,68
1997Q2,0718,7,1,1,0,5,1,0,0,0,10,2,3,1,0,1,0,10,0,35
1997Q2,0719,7,1,12,0,9,4,0,1,15,4,7,4,0,0,5,0,23,0,85
1997Q2,0721,7,1,1,1,2,1,0,0,2,9,6,1,2,1,6,0,15,0,48
1997Q2,0722,7,0,0,0,2,1,0,0,1,5,1,1,1,0,2,0,7,0,21
1997Q2,0723,7,3,0,1,5,1,0,0,5,9,2,2,0,0,7,1,20,0,56
1997Q2,0724,7,0,0,0,2,0,0,0,5,6,2,9,0,0,2,0,10,0,36
1997Q2,0725,7,2,2,9,6,6,0,0,0,6,1,3,0,0,6,0,9,0,50
1997Q2,0726,7,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,9
1997Q2,0727,7,0,4,2,3,5,1,0,5,10,5,8,0,0,5,0,11,0,59
1997Q2,0728,7,0,6,2,16,5,0,0,14,11,13,4,0,0,7,0,28,0,106
1997Q2,0729,7,4,4,2,4,12,0,2,24,16,4,5,2,0,9,0,17,0,105
1997Q2,0731,7,1,6,2,2,1,0,0,3,7,0,3,0,0,5,0,5,0,35
1997Q2,0732,7,2,8,3,4,2,0,0,5,11,9,12,2,0,10,0,13,0,81
1997Q2,0733,7,2,7,2,8,1,0,0,12,15,5,6,0,0,7,0,18,0,83
1997Q2,0734,7,1,4,0,2,0,0,0,2,8,2,1,0,0,2,0,9,0,31
1997Q2,0735,7,0,4,0,7,3,0,0,6,8,0,3,2,0,3,0,12,0,48
1997Q2,0736,7,1,5,3,7,4,0,1,6,5,4,0,0,0,2,0,9,0,47
1997Q2,0737,7,0,7,3,13,6,0,0,21,12,8,9,3,1,5,0,21,0,109
1997Q2,0738,7,4,6,1,6,6,0,1,13,10,8,3,1,0,16,0,22,0,97
1997Q2,0739,7,4,10,3,6,4,0,2,25,15,6,5,1,0,16,0,23,1,121
1997Q2,0741,7,2,8,2,4,2,0,1,3,7,3,4,1,0,1,0,12,0,50
1997Q2,0742,7,0,2,2,2,2,0,0,2,8,0,0,0,1,3,0,8,0,30
1997Q2,0743,7,0,2,1,2,2,0,0,5,9,3,2,0,0,5,0,6,0,37
1997Q2,0745,7,0,6,1,11,6,0,0,11,3,4,4,1,0,6,0,11,1,65
1997Q2,0746,7,0,6,0,3,1,0,1,11,9,6,2,0,0,3,0,9,0,51
1997Q2,0747,7,1,2,0,8,7,0,0,7,4,1,4,0,2,2,0,13,0,51
1997Q2,0748,7,0,3,2,2,3,0,0,5,1,5,1,0,0,2,0,4,0,28
1997Q2,0749,7,0,0,0,3,0,1,0,5,4,1,5,0,0,1,0,10,0,30
1997Q2,0754,7,0,3,1,2,2,0,1,4,2,2,2,0,0,1,0,8,0,28
1997Q2,0755,7,0,1,0,2,0,0,0,3,1,2,0,0,0,2,0,5,0,16
1997Q2,0756,7,1,4,2,12,9,0,0,12,6,7,4,0,0,5,0,7,1,70
1997Q2,0757,7,1,6,2,5,5,3,0,23,3,9,1,0,0,2,0,12,0,72
1997Q2,0758,7,0,3,3,3,2,0,0,10,1,0,1,1,1,28,0,8,0,61
1997Q2,0759,7,0,4,1,3,3,0,0,5,7,4,0,0,0,1,0,4,0,32
1997Q2,0761,7,2,6,0,4,7,0,0,11,6,0,9,0,0,6,0,11,1,63
1997Q2,0762,7,0,12,1,3,1,0,0,10,4,3,2,1,0,6,0,5,0,48
1997Q2,0763,7,1,4,0,1,0,0,0,12,4,3,1,1,0,2,0,0,0,29
1997Q2,0764,7,2,1,1,10,3,0,0,21,23,8,8,0,0,22,0,14,0,113
1997Q2,0765,7,0,2,0,1,2,0,0,2,1,3,2,0,0,1,0,2,0,16
1997Q2,0766,7,2,2,0,9,4,0,0,11,7,4,1,0,0,4,0,12,0,56
1997Q2,0767,7,0,3,0,10,1,0,1,12,3,7,0,1,1,2,1,20,0,62
1997Q2,0768,7,0,3,1,3,4,0,0,4,0,1,2,0,1,0,0,5,0,24
1997Q2,0769,7,0,1,4,2,5,0,0,9,3,5,4,0,0,21,0,7,1,62
1997Q2,0771,7,0,4,6,4,4,1,0,16,5,2,4,1,0,4,0,9,0,60
1997Q2,0772,7,0,1,0,1,2,0,0,9,3,2,0,0,1,5,0,7,0,31
1997Q2,0773,7,1,7,2,7,0,0,0,7,2,2,1,0,0,7,0,7,0,43
1997Q2,0774,7,0,6,1,6,2,0,2,21,5,7,3,0,0,8,0,9,0,70
1997Q2,0775,7,0,1,0,3,0,0,0,4,1,0,1,0,0,1,0,2,0,13
1997Q2,0776,7,0,1,3,3,1,0,0,9,5,3,2,2,0,1,0,12,0,42
1997Q2,0777,7,0,1,1,2,2,0,1,17,5,6,4,1,0,8,0,10,0,58
1997Q2,0778,7,0,3,0,1,4,0,1,6,0,2,0,0,0,1,0,2,0,20
1997Q2,0779,7,1,2,1,2,2,0,0,6,3,7,1,0,0,4,0,3,0,32
1997Q2,0782,7,0,3,1,2,2,1,0,21,6,0,2,0,0,7,0,5,0,50
1997Q2,0783,7,0,6,1,2,0,0,1,4,0,0,0,0,0,4,0,5,0,23
1997Q2,0784,7,0,5,0,2,2,0,1,4,2,2,3,0,0,3,0,6,0,30
1997Q2,0785,7,1,2,1,1,1,0,0,4,1,1,0,0,0,1,0,1,0,14
1997Q2,0786,7,0,0,1,0,1,0,0,6,0,2,1,0,0,4,0,4,0,19
1997Q2,0787,7,2,0,0,4,2,0,2,8,5,7,1,0,0,1,0,6,0,38
1997Q2,0788,7,0,4,0,2,0,0,0,6,5,1,1,0,0,0,0,3,0,22
1997Q2,0789,7,0,5,0,2,3,0,0,6,1,0,0,0,1,1,0,1,0,20
1997Q2,0800,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
1997Q2,0801,8,0,1,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,8
1997Q2,0802,8,1,0,0,0,0,0,0,1,3,1,5,0,0,4,0,0,0,15
1997Q2,0803,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4
1997Q2,0804,8,0,0,1,0,0,0,0,0,1,0,5,0,0,1,0,3,0,11
1997Q2,0805,8,0,4,1,0,0,0,0,2,2,3,5,0,0,4,0,2,0,23
1997Q2,0806,8,0,2,2,0,0,0,0,3,1,1,5,0,0,1,0,0,0,15
1997Q2,0807,8,0,4,0,0,1,0,0,4,3,1,4,0,0,1,0,2,0,20
1997Q2,0808,8,0,7,0,0,2,0,0,1,4,0,4,0,0,2,0,0,0,20
1997Q2,0809,8,0,2,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,9
1997Q2,0811,8,0,3,0,0,1,0,1,3,4,3,5,0,0,0,0,3,0,23
1997Q2,0812,8,0,1,0,0,0,0,0,1,3,1,4,0,0,2,0,2,0,14
1997Q2,0813,8,0,0,0,0,0,0,0,2,2,0,2,0,0,4,0,2,0,12
1997Q2,0814,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,1,0,11
1997Q2,0815,8,0,0,0,0,1,0,0,2,3,2,1,0,0,2,0,4,0,15
1997Q2,0816,8,0,7,0,1,2,0,1,4,9,3,2,0,0,11,0,15,0,55
1997Q2,0817,8,4,2,1,3,4,0,0,3,1,4,10,0,1,20,0,2,0,55
1997Q2,0818,8,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,5
1997Q2,0819,8,0,1,0,0,0,0,0,1,2,0,2,0,0,1,0,3,0,10
1997Q2,0821,8,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,1,0,7
1997Q2,0822,8,0,1,1,0,0,0,0,3,8,1,1,0,0,2,0,8,0,25
1997Q2,0823,8,3,1,3,0,0,0,0,1,5,1,6,0,0,4,0,1,0,25
1997Q2,0824,8,2,0,1,0,0,0,0,1,2,1,3,0,0,2,0,1,0,13
1997Q2,0825,8,0,5,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,10
1997Q2,0826,8,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,7
1997Q2,0827,8,0,2,1,1,0,0,1,5,2,1,11,0,0,4,0,13,1,42
1997Q2,0828,8,0,3,0,0,0,0,0,4,2,2,4,0,0,3,0,3,0,21
1997Q2,0829,8,2,3,0,0,1,0,0,0,6,3,3,0,0,2,0,8,0,28
1997Q2,0831,8,0,3,2,1,3,0,0,3,6,2,3,0,0,9,0,10,0,42
1997Q2,0832,8,0,5,1,0,1,0,0,2,9,5,11,0,0,6,0,26,0,66
1997Q2,0833,8,8,5,1,6,7,0,0,6,40,14,17,1,0,12,0,33,1,151
1997Q2,0834,8,0,2,0,0,1,0,0,2,2,2,5,0,0,2,0,6,0,22
1997Q2,0835,8,1,18,0,5,5,0,0,4,17,4,9,0,0,7,0,29,0,99
1997Q2,0836,8,4,10,0,1,3,0,0,3,7,0,0,0,0,4,0,5,0,37
1997Q2,0839,8,8,0,3,1,2,0,0,6,25,5,39,2,0,56,0,8,0,155
1997Q2,0841,8,1,3,0,4,0,0,0,5,15,5,6,0,0,6,0,12,0,57
1997Q2,0842,8,0,8,0,2,1,0,0,9,11,4,5,1,0,7,0,34,0,82
1997Q2,0847,8,1,1,1,0,1,0,0,5,5,3,2,0,0,3,0,3,0,25
1997Q2,0848,8,1,3,1,1,0,0,1,0,1,2,13,0,0,8,0,1,0,32
1997Q2,0849,8,3,2,1,13,0,0,0,7,14,3,7,0,1,6,0,16,0,73
1997Q2,0851,8,0,1,0,2,3,0,0,2,6,3,4,0,0,4,0,5,0,30
1997Q2,0852,8,1,2,0,3,2,0,0,6,14,6,4,0,0,8,0,7,0,53
1997Q2,0853,8,1,4,0,2,0,0,1,5,14,3,4,0,0,9,0,10,1,54
1997Q2,0854,8,0,0,0,1,0,0,0,0,4,0,3,0,0,2,0,0,0,10
1997Q2,0857,8,8,3,0,6,3,0,0,5,8,5,8,0,0,8,0,13,0,67
1997Q2,0858,8,1,5,4,3,1,0,1,0,6,0,1,1,0,1,0,4,0,28
1997Q2,0859,8,3,6,1,3,5,0,0,11,5,9,4,1,0,7,0,8,0,63
1997Q2,0881,8,5,3,2,3,2,0,0,5,10,6,13,1,0,18,0,16,0,84
1997Q2,0882,8,2,1,1,0,0,0,0,4,27,6,13,1,0,4,0,7,0,66
1997Q2,0883,8,4,0,0,1,0,0,0,3,4,1,3,0,0,2,0,0,0,18
1997Q2,0884,8,19,3,2,7,1,0,0,5,9,5,15,0,1,56,0,9,0,132
1997Q2,0885,8,1,3,2,2,0,0,1,3,27,8,8,1,0,9,0,15,0,80
1997Q2,0886,8,1,1,1,0,0,0,0,2,7,1,5,0,0,3,0,4,0,25
1997Q2,0887,8,0,4,1,1,0,0,0,2,14,7,0,0,0,1,0,3,0,33
1997Q2,0889,8,2,20,3,5,7,0,0,22,12,5,3,0,1,18,0,10,0,108
1997Q2,0891,8,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,4,0,10
1997Q2,0892,8,0,2,0,1,2,0,0,2,10,3,1,0,0,3,0,6,0,30
1997Q2,0893,8,0,4,0,4,2,0,0,5,1,0,1,0,0,3,0,4,0,24
1997Q2,0895,8,0,1,0,0,1,0,0,2,5,1,1,0,0,1,0,1,0,13
1997Q2,0896,8,2,0,0,0,2,0,0,4,1,0,0,0,0,1,0,1,0,11
1997Q2,0897,8,0,4,0,1,1,0,1,6,5,2,2,0,0,1,0,7,0,30
1997Q2,0898,8,0,16,3,2,2,0,0,11,11,2,3,1,1,7,0,13,0,72
1997Q2,0899,8,1,2,1,3,0,0,1,7,3,3,1,0,0,3,0,1,0,26
1997Q2,0900,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q2,0909,9,3,24,2,11,4,1,1,48,24,9,5,1,0,15,0,45,0,193
1997Q2,0911,9,1,7,3,0,1,0,0,0,6,4,1,0,0,0,0,9,0,32
1997Q2,0917,9,0,8,2,6,0,0,1,27,11,7,3,1,0,7,0,21,0,94
1997Q2,0918,9,5,4,3,13,7,0,0,16,20,8,6,0,0,37,0,36,0,155
1997Q2,0919,9,0,7,0,5,1,0,0,17,11,3,0,0,0,11,0,11,0,66
1997Q2,0921,9,1,4,1,1,3,0,0,3,8,3,3,0,0,7,0,16,0,50
1997Q2,0922,9,8,2,7,3,3,0,0,10,10,12,20,0,0,10,0,13,0,98
1997Q2,0923,9,4,3,1,1,1,0,0,13,10,4,1,0,0,5,0,13,0,56
1997Q2,0924,9,0,6,0,3,0,0,0,8,8,2,2,0,0,1,0,6,0,36
1997Q2,0925,9,8,4,0,3,2,1,1,23,4,3,1,0,0,1,0,10,0,61
1997Q2,0926,9,2,7,0,1,1,2,0,7,7,0,1,1,0,4,0,10,0,43
1997Q2,0927,9,3,6,1,3,2,0,0,9,14,9,3,0,0,10,0,14,0,74
1997Q2,0931,9,4,2,5,2,1,0,1,7,2,1,2,0,0,5,0,5,0,37
1997Q2,0932,9,4,6,0,1,0,0,0,9,11,2,7,0,0,7,0,14,0,61
1997Q2,0934,9,0,3,0,0,1,0,0,2,1,0,1,0,0,1,0,3,0,12
1997Q2,0935,9,1,5,1,2,0,0,0,6,7,2,1,0,0,6,0,8,0,39
1997Q2,0936,9,5,10,6,9,4,0,2,29,13,5,13,0,1,13,0,29,0,139
1997Q2,0937,9,1,4,1,4,2,0,1,11,7,4,0,0,0,4,0,10,0,49
1997Q2,0938,9,3,6,0,1,2,0,0,16,4,5,2,0,0,5,0,11,0,55
1997Q2,0941,9,2,3,2,2,2,0,1,8,7,3,2,0,0,6,0,9,0,47
1997Q2,0942,9,3,8,0,4,1,0,0,14,10,3,1,0,0,5,0,15,0,64
1997Q2,0944,9,1,7,0,5,1,0,2,17,10,5,0,0,1,2,0,11,0,62
1997Q2,0945,9,1,8,2,7,2,0,2,14,15,8,3,0,2,13,0,14,0,91
1997Q2,0946,9,1,10,1,7,2,0,1,20,20,10,3,0,0,15,0,13,0,103
1997Q2,0948,9,4,8,2,0,4,0,3,20,3,4,2,0,0,3,0,11,0,64
1997Q2,0951,9,0,1,4,0,6,0,0,7,4,5,1,0,0,7,0,10,0,45
1997Q2,0952,9,2,4,0,3,2,0,0,17,7,3,7,0,0,3,0,10,0,58
1997Q2,0955,9,4,13,5,8,6,0,0,26,26,4,8,0,0,29,0,17,0,146
1997Q2,0956,9,4,10,1,5,2,0,0,11,18,2,5,0,0,11,0,16,0,85
1997Q2,0957,9,4,9,3,9,8,0,1,31,26,4,4,0,0,14,0,16,0,129
1997Q2,0958,9,5,7,0,4,2,0,0,23,11,5,5,0,1,13,0,13,0,89
1997Q2,0961,9,1,1,3,1,0,0,0,1,12,0,2,0,0,0,0,6,0,27
1997Q2,0962,9,10,3,3,3,3,0,0,5,12,3,3,0,0,9,0,16,0,70
1997Q2,0963,9,1,10,1,0,1,0,0,5,14,4,10,0,0,8,0,22,1,77
1997Q2,0964,9,2,1,1,2,2,0,1,8,10,3,6,0,0,5,0,13,0,54
1997Q2,0965,9,1,9,1,1,2,1,0,13,4,4,5,0,0,7,0,12,0,60
1997Q2,0966,9,1,4,1,1,0,0,0,8,6,5,3,0,0,5,0,8,0,42
1997Q2,0968,9,1,4,0,1,0,0,0,4,9,3,1,1,0,2,0,4,0,30
1997Q2,0969,9,5,7,9,1,1,0,1,13,26,5,9,0,0,17,0,18,0,112
1997Q2,0972,9,0,5,2,1,2,0,0,0,5,3,0,0,0,1,0,8,0,27
1997Q2,0973,9,3,0,1,1,0,0,2,0,6,0,6,0,0,3,0,15,0,37
1997Q2,0974,9,3,4,1,0,1,0,0,5,23,4,4,0,0,6,0,16,0,67
1997Q2,0975,9,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,4,0,9
1997Q2,0976,9,11,9,3,6,4,0,0,4,21,10,13,1,0,50,0,28,0,160
1997Q2,0977,9,0,4,2,3,1,0,0,3,7,3,2,0,0,2,0,15,0,42
1997Q2,0978,9,0,2,1,0,0,0,0,2,7,1,3,0,0,3,0,6,0,25
1997Q2,0979,9,1,4,0,0,2,0,0,5,11,1,3,0,0,7,0,24,0,58
1997Q2,0983,9,5,1,2,2,2,0,0,3,10,2,4,0,0,5,0,8,0,44
1997Q2,0984,9,3,0,1,1,0,0,0,1,7,2,4,0,0,7,0,1,0,27
1997Q2,0986,9,2,5,2,2,3,0,0,9,10,6,4,0,0,17,0,34,0,94
1997Q2,0988,9,4,7,1,0,1,0,0,7,20,6,5,0,0,8,0,22,0,81
1997Q2,0989,9,0,2,2,0,0,0,0,1,4,0,2,0,0,2,0,5,0,18
