Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1994Q3,271,2,20,6,2,27,8,0,1,35,9,5,1,0,1,6,1,33,0,155
1994Q3,272,2,4,3,1,10,3,0,0,10,6,3,2,0,0,4,0,9,0,55
1994Q3,273,2,3,4,5,13,4,0,1,29,8,6,8,0,0,12,0,19,0,112
1994Q3,275,2,7,7,2,19,6,0,2,28,22,7,11,0,0,18,0,20,0,149
1994Q3,276,2,1,6,5,10,1,0,0,33,8,4,2,0,0,5,0,16,0,91
1994Q3,279,2,1,4,2,2,3,0,1,8,11,0,9,0,0,6,0,4,0,51
1994Q3,281,2,4,3,0,15,2,0,0,12,2,7,2,0,2,0,0,12,0,61
1994Q3,282,2,3,6,2,14,9,3,0,22,4,5,7,1,1,2,0,25,0,104
1994Q3,286,2,0,5,1,10,7,0,0,15,5,8,2,2,0,8,0,15,0,78
1994Q3,289,2,0,7,0,7,1,0,0,8,6,5,1,0,0,1,0,5,0,41
1994Q3,291,2,2,1,0,7,4,1,1,13,6,2,2,0,0,1,0,13,0,53
1994Q3,292,2,1,4,0,2,3,0,0,3,3,2,0,0,0,1,0,3,0,22
1994Q3,296,2,0,0,0,4,0,0,0,3,1,1,0,0,0,0,0,2,0,11
1994Q3,299,2,1,6,0,7,4,1,1,9,3,4,1,0,1,5,0,14,0,57
1994Q3,300,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4
1994Q3,309,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3
1994Q3,311,3,0,1,0,1,0,1,0,10,0,0,1,0,0,1,0,3,0,18
1994Q3,312,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,4
1994Q3,313,3,0,1,1,4,4,0,1,6,10,2,0,1,0,1,0,4,0,35
1994Q3,314,3,1,5,2,4,2,1,0,14,10,4,2,0,1,3,0,18,0,67
1994Q3,315,3,0,5,2,2,1,0,0,11,4,1,3,0,0,3,0,10,0,42
1994Q3,316,3,2,11,0,6,4,1,3,10,10,3,2,0,0,4,0,8,0,64
1994Q3,317,3,2,6,0,6,6,2,0,13,5,1,3,0,0,6,0,8,0,58
1994Q3,318,3,1,5,0,7,2,1,0,5,5,4,1,1,1,5,0,5,0,43
1994Q3,319,3,2,6,3,14,6,1,1,18,8,4,1,0,1,9,0,18,0,92
1994Q3,326,3,3,6,1,8,2,0,0,20,5,7,3,0,0,1,0,12,0,68
1994Q3,327,3,1,11,3,10,3,0,0,6,20,3,4,0,1,5,0,16,0,83
1994Q3,328,3,0,10,2,7,0,0,0,6,25,18,3,0,0,21,0,18,0,110
1994Q3,329,3,1,0,0,1,1,0,0,1,5,0,0,0,0,3,0,7,0,19
1994Q3,331,3,0,5,1,6,1,2,1,16,3,1,1,0,0,2,0,6,0,45
1994Q3,332,3,1,4,2,6,2,0,0,6,4,2,1,0,0,3,0,8,0,39
1994Q3,333,3,4,7,4,7,3,0,1,13,8,3,2,0,0,3,0,9,0,64
1994Q3,334,3,0,1,3,9,9,0,4,27,5,3,2,0,1,0,0,12,0,76
1994Q3,335,3,2,7,3,8,2,0,0,12,3,2,0,0,0,4,0,5,0,48
1994Q3,336,3,2,5,0,7,10,1,0,9,4,3,2,0,0,6,0,5,0,54
1994Q3,337,3,1,8,2,8,5,0,2,16,4,2,2,1,0,4,0,10,0,65
1994Q3,338,3,2,9,1,2,3,2,0,9,18,3,4,0,0,28,0,18,0,99
1994Q3,351,3,0,0,4,7,0,0,0,3,4,1,1,0,0,9,0,2,0,31
1994Q3,353,3,0,1,3,5,2,0,0,3,3,2,2,0,2,5,0,3,0,31
1994Q3,354,3,1,6,0,11,3,0,1,12,10,5,0,0,0,6,0,11,0,66
1994Q3,355,3,4,10,1,11,4,0,1,20,5,2,4,0,0,9,0,6,0,77
1994Q3,356,3,1,4,1,15,8,1,0,33,9,6,3,0,1,20,0,17,0,119
1994Q3,357,3,0,7,1,9,5,2,1,39,9,4,4,0,0,2,0,14,0,97
1994Q3,358,3,0,4,20,5,4,0,1,5,63,36,28,1,0,122,0,18,0,307
1994Q3,359,3,1,1,0,0,2,0,1,3,9,3,0,0,0,3,0,6,0,29
1994Q3,361,3,3,13,0,10,7,2,2,36,10,8,2,0,2,36,0,33,0,164
1994Q3,362,3,2,10,6,13,4,0,1,49,16,2,3,0,0,7,0,24,0,137
1994Q3,363,3,15,13,13,15,5,0,1,34,21,18,8,0,0,38,0,54,2,237
1994Q3,373,3,5,5,8,5,6,0,0,5,13,12,3,0,0,5,0,13,0,80
1994Q3,374,3,1,7,4,5,2,0,0,3,5,2,0,1,0,2,0,8,0,40
1994Q3,375,3,5,10,4,13,3,0,2,24,5,3,3,0,0,3,0,10,0,85
1994Q3,376,3,1,18,1,12,7,0,0,27,10,5,1,0,1,5,0,9,0,97
1994Q3,377,3,3,9,1,18,8,1,1,43,16,5,5,0,1,2,0,21,0,134
1994Q3,378,3,0,1,1,7,3,0,2,7,8,4,6,1,0,4,0,13,0,57
1994Q3,391,3,0,4,5,3,1,0,1,7,5,2,5,0,0,5,1,11,0,50
1994Q3,393,3,13,12,3,22,6,0,3,27,23,6,12,0,2,12,0,33,0,174
1994Q3,394,3,2,2,3,3,4,1,0,2,7,1,3,1,0,4,0,2,0,35
1994Q3,395,3,2,12,7,13,5,0,2,27,6,7,4,0,1,23,0,17,0,126
1994Q3,397,3,2,39,17,17,13,2,0,40,12,12,8,1,1,17,0,31,0,212
1994Q3,398,3,5,21,7,22,7,1,1,52,15,10,5,1,1,18,0,38,0,204
1994Q3,399,3,0,2,0,8,0,0,0,5,3,4,1,0,1,9,0,9,0,42
1994Q3,401,4,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,4,0,11
1994Q3,402,4,0,7,1,4,1,1,0,3,3,2,1,2,0,1,0,12,0,38
1994Q3,403,4,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,7
1994Q3,404,4,0,1,1,1,3,0,0,11,1,1,2,0,0,2,0,9,0,32
1994Q3,405,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
1994Q3,406,4,1,3,0,1,2,0,0,2,5,1,1,0,0,3,0,6,0,25
1994Q3,407,4,0,6,1,4,10,0,0,10,5,4,0,0,0,0,0,15,0,55
1994Q3,408,4,1,7,1,4,4,0,0,10,9,2,0,0,0,6,0,10,0,54
1994Q3,409,4,1,12,6,1,1,1,2,21,7,9,2,0,0,6,0,12,0,81
1994Q3,411,4,3,1,4,0,5,0,0,1,9,5,1,0,0,9,0,11,0,49
1994Q3,412,4,1,1,1,3,1,0,0,5,2,3,0,0,0,5,0,20,0,42
1994Q3,413,4,0,1,2,0,1,0,0,4,0,0,1,0,0,0,0,3,0,12
1994Q3,414,4,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,3,0,10
1994Q3,415,4,3,5,3,5,9,0,0,12,7,5,1,1,1,2,0,32,0,86
1994Q3,416,4,1,5,3,0,1,1,0,9,3,1,0,0,0,0,0,2,0,26
1994Q3,421,4,5,3,3,2,11,1,0,16,13,9,2,0,0,5,0,20,0,90
1994Q3,422,4,0,4,3,8,8,1,0,10,8,5,4,0,0,5,0,25,0,81
1994Q3,423,4,0,0,0,0,1,0,0,3,6,1,1,0,0,3,0,10,0,25
1994Q3,424,4,0,11,4,4,2,0,0,25,15,8,3,0,1,3,0,28,0,104
1994Q3,427,4,1,3,7,2,7,0,2,13,7,3,1,0,0,6,0,18,0,70
1994Q3,428,4,0,2,0,8,4,0,0,12,3,7,3,0,0,20,0,15,0,74
1994Q3,429,4,2,3,2,4,1,0,0,15,2,1,0,0,0,1,0,12,0,43
1994Q3,437,4,0,4,0,0,2,0,0,5,6,2,2,0,0,3,0,17,0,41
1994Q3,438,4,2,2,0,1,3,0,1,7,7,2,0,0,0,7,0,13,0,45
1994Q3,439,4,1,6,1,0,2,0,1,16,9,8,0,0,1,3,0,19,0,67
1994Q3,441,4,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7
1994Q3,442,4,2,1,0,2,1,0,0,4,0,1,0,0,0,0,0,4,0,15
1994Q3,443,4,0,0,4,3,1,1,0,9,9,4,6,0,0,18,0,49,0,104
1994Q3,445,4,1,0,0,2,2,0,1,3,0,1,0,0,0,1,0,13,0,24
1994Q3,448,4,1,4,1,3,5,0,0,20,1,0,0,0,0,1,0,9,0,45
1994Q3,449,4,3,5,0,6,1,0,0,23,9,5,1,0,0,1,0,21,0,75
1994Q3,451,4,1,4,4,2,2,0,0,21,3,2,0,0,0,2,0,15,0,56
1994Q3,452,4,0,0,0,1,0,1,0,4,2,0,1,0,0,10,0,5,0,24
1994Q3,453,4,1,1,1,5,3,0,0,10,5,4,0,0,0,1,0,15,0,46
1994Q3,455,4,2,6,6,7,5,2,2,19,4,7,1,0,1,5,0,12,0,79
1994Q3,457,4,1,6,3,6,10,1,4,29,9,6,4,1,1,10,0,29,0,120
1994Q3,459,4,2,2,1,4,4,0,1,6,3,10,1,0,0,2,0,15,0,51
1994Q3,462,4,2,1,1,4,2,0,0,9,3,3,0,2,0,1,0,10,0,38
1994Q3,463,4,2,7,5,18,6,0,2,35,20,5,2,3,1,12,0,18,0,136
1994Q3,466,4,1,5,1,5,4,0,0,10,3,2,2,0,0,6,0,10,0,49
1994Q3,467,4,0,11,8,7,7,0,1,13,6,2,3,0,0,12,0,15,0,85
1994Q3,468,4,1,5,0,4,5,0,0,16,2,9,2,0,0,4,0,17,0,65
1994Q3,469,4,2,2,1,5,7,0,0,7,6,1,2,0,0,2,0,18,0,53
1994Q3,471,4,12,3,9,11,5,1,0,17,11,6,3,0,0,4,0,36,0,118
1994Q3,473,4,2,6,1,5,8,0,0,17,3,5,0,1,1,6,0,18,0,73
1994Q3,477,4,2,4,5,3,6,0,0,6,4,0,2,0,0,5,0,12,0,49
1994Q3,478,4,0,1,5,5,12,1,0,8,6,3,1,1,0,7,0,24,0,74
1994Q3,479,4,1,1,2,1,6,0,0,12,4,2,0,0,0,2,0,17,0,48
1994Q3,483,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4
1994Q3,487,4,0,0,0,1,3,2,0,1,1,1,0,0,0,2,0,4,0,15
1994Q3,488,4,1,2,0,1,1,0,1,1,2,2,0,0,0,0,0,9,0,20
1994Q3,491,4,3,0,0,2,1,0,0,1,4,2,1,0,0,9,0,6,0,29
1994Q3,497,4,12,7,0,16,12,2,0,29,28,22,3,1,1,7,0,82,0,222
1994Q3,499,4,1,6,0,5,7,0,0,8,4,1,2,0,0,3,0,23,0,60
1994Q3,500,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
1994Q3,501,5,5,4,2,3,1,0,0,27,13,1,3,0,0,8,0,22,1,90
1994Q3,502,5,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,3,0,11
1994Q3,503,5,1,4,2,3,3,0,0,9,11,4,1,0,0,5,0,20,0,63
1994Q3,504,5,2,5,3,10,2,0,2,16,15,6,4,0,0,3,0,16,0,84
1994Q3,505,5,0,3,2,2,0,0,1,3,3,2,5,0,0,3,0,10,0,34
1994Q3,506,5,1,3,7,5,2,0,0,13,13,2,4,0,0,11,0,8,0,69
1994Q3,511,5,5,5,2,7,7,0,0,19,39,4,4,0,0,11,0,37,0,140
1994Q3,512,5,1,2,1,0,0,0,0,3,2,0,0,0,0,1,0,1,0,11
1994Q3,513,5,2,7,5,12,5,0,1,31,20,5,6,1,0,6,0,36,0,137
1994Q3,514,5,2,9,1,5,5,0,0,11,3,7,2,0,0,1,0,17,0,63
1994Q3,515,5,2,6,1,5,0,0,1,21,3,3,0,0,0,9,0,15,0,66
1994Q3,516,5,3,5,3,6,7,0,1,27,4,3,5,1,0,11,0,16,0,92
1994Q3,517,5,4,4,3,11,2,0,0,33,5,6,1,0,0,15,0,30,0,114
1994Q3,519,5,5,9,6,4,0,1,0,20,11,8,20,0,0,22,0,36,1,143
1994Q3,521,5,0,2,4,1,1,0,0,5,9,6,2,0,0,10,0,13,0,53
1994Q3,523,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,5
1994Q3,524,5,0,4,1,0,2,1,0,15,4,1,2,0,0,2,0,5,0,37
1994Q3,525,5,4,15,3,11,0,2,0,30,19,9,3,1,1,15,0,15,0,128
1994Q3,527,5,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,3,0,9
1994Q3,529,5,11,7,13,14,6,2,1,38,20,10,14,0,0,4,0,33,0,173
1994Q3,541,5,3,4,0,0,2,0,0,8,10,3,7,0,0,8,0,7,0,52
1994Q3,551,5,1,8,1,3,0,0,0,12,7,2,3,0,0,5,0,7,0,49
1994Q3,555,5,4,5,1,0,2,0,1,20,2,1,5,1,0,3,0,13,0,58
1994Q3,557,5,5,12,5,14,8,0,2,18,12,6,7,1,1,21,0,16,0,128
1994Q3,558,5,3,8,0,14,2,1,0,32,34,6,10,1,0,16,0,26,0,153
1994Q3,559,5,1,0,3,1,0,0,1,4,5,0,4,0,0,9,0,8,0,36
1994Q3,561,5,3,13,1,0,1,0,0,0,1,0,1,0,0,3,0,7,0,30
1994Q3,562,5,0,7,6,0,0,0,0,3,7,4,3,0,0,4,0,14,0,48
1994Q3,563,5,5,22,17,9,4,0,0,17,27,13,6,1,0,25,0,30,0,176
1994Q3,565,5,3,5,4,9,4,1,0,4,4,3,1,0,0,6,0,4,0,48
1994Q3,567,5,7,21,5,15,4,0,2,42,24,9,3,0,0,18,0,20,0,170
1994Q3,569,5,4,1,6,1,1,0,0,2,23,6,3,0,0,3,0,22,0,72
1994Q3,581,5,1,8,5,0,1,0,0,1,3,3,2,0,0,6,0,4,0,34
1994Q3,583,5,2,3,2,3,2,0,0,1,3,4,2,0,0,7,0,8,0,37
1994Q3,584,5,0,7,1,5,0,0,0,3,3,0,1,0,0,3,0,10,0,33
1994Q3,585,5,2,16,7,5,2,0,0,24,31,4,5,0,0,7,0,32,0,135
1994Q3,587,5,0,8,4,1,1,0,0,9,10,4,1,0,0,7,0,13,0,58
1994Q3,589,5,1,1,4,2,1,0,0,4,11,2,4,0,0,5,0,12,0,47
1994Q3,599,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994Q3,600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1994Q3,604,6,0,3,1,0,0,0,0,4,6,0,0,0,0,1,0,2,0,17
1994Q3,609,6,0,0,0,0,0,0,0,1,3,1,3,0,0,3,0,2,0,13
1994Q3,615,6,0,2,3,0,1,0,0,0,9,2,0,0,0,4,0,7,0,28
1994Q3,621,6,0,6,0,1,0,0,0,0,7,4,2,0,0,0,0,4,0,24
1994Q3,622,6,0,22,2,4,0,1,0,7,33,10,7,0,0,4,0,13,0,103
1994Q3,625,6,1,7,0,6,2,0,1,4,9,1,7,4,0,8,0,3,0,53
1994Q3,626,6,0,4,2,1,1,0,1,5,5,1,1,0,0,3,0,7,0,31
1994Q3,627,6,0,9,0,1,0,0,0,1,7,4,2,0,0,1,0,9,0,34
1994Q3,628,6,0,9,0,3,2,0,2,10,13,4,4,0,1,16,0,13,0,77
1994Q3,629,6,1,6,1,1,1,0,0,4,3,3,3,0,0,0,0,10,0,33
1994Q3,631,6,0,6,0,0,0,0,4,2,3,2,6,0,0,2,0,2,0,27
1994Q3,632,6,3,14,4,3,1,0,1,10,18,10,8,1,1,10,0,26,0,110
1994Q3,635,6,0,7,0,2,1,0,0,7,10,3,5,0,0,3,0,6,0,44
1994Q3,636,6,9,19,3,19,18,1,5,56,54,9,9,8,1,27,0,25,1,264
1994Q3,637,6,2,3,2,10,2,0,2,11,21,4,2,0,0,8,0,4,0,71
1994Q3,638,6,3,6,0,12,7,0,1,23,14,3,4,0,0,8,0,22,1,104
1994Q3,639,6,1,13,1,9,3,0,0,14,7,3,1,0,0,5,0,12,0,69
1994Q3,642,6,3,8,2,10,2,0,0,6,16,6,5,0,0,12,1,24,0,95
1994Q3,643,6,5,15,5,16,5,0,0,15,30,9,14,2,0,23,0,29,0,168
1994Q3,644,6,1,7,2,9,2,1,0,5,17,11,4,1,0,11,0,21,0,92
1994Q3,645,6,8,19,3,31,11,1,1,19,73,21,15,7,0,31,0,39,0,279
1994Q3,646,6,13,8,9,25,10,0,0,39,59,6,18,6,1,21,0,26,0,241
1994Q3,647,6,6,5,1,6,2,0,2,20,42,5,6,0,0,16,0,12,1,124
1994Q3,649,6,6,9,2,21,11,2,3,23,16,7,5,1,2,24,0,16,1,149
1994Q3,665,6,4,7,5,23,10,1,1,23,53,9,10,2,0,8,0,29,0,185
1994Q3,666,6,6,9,5,29,16,1,0,21,43,12,8,1,0,27,0,38,1,217
1994Q3,667,6,1,12,2,13,4,0,1,38,20,5,5,2,1,24,0,20,0,148
1994Q3,668,6,2,1,1,7,2,1,0,14,9,5,2,1,0,35,0,10,0,90
1994Q3,669,6,0,7,2,10,4,0,1,23,9,2,7,2,0,22,0,33,3,125
1994Q3,671,6,20,11,3,12,3,1,0,5,43,11,15,2,0,14,0,40,0,180
1994Q3,672,6,16,7,3,15,3,0,0,14,100,7,8,1,1,15,0,43,0,233
1994Q3,674,6,8,2,3,6,3,1,0,6,25,6,3,0,0,9,0,17,0,89
1994Q3,675,6,4,10,3,12,3,0,0,3,41,9,5,1,1,8,0,44,0,144
1994Q3,676,6,0,8,2,15,5,0,0,26,30,3,7,1,0,23,0,19,1,140
1994Q3,677,6,4,5,5,15,6,0,0,39,13,5,8,0,2,13,0,21,0,136
1994Q3,678,6,0,3,0,9,7,0,0,7,4,2,1,1,0,6,0,14,0,54
1994Q3,679,6,1,2,0,2,0,0,0,11,5,0,1,1,0,2,0,9,0,34
1994Q3,691,6,5,11,2,5,2,0,0,4,21,3,6,1,0,8,0,17,1,86
1994Q3,692,6,6,5,1,7,3,0,0,5,13,4,4,0,0,5,0,20,0,73
1994Q3,693,6,2,0,1,1,0,0,0,0,3,2,3,0,0,2,0,5,0,19
1994Q3,694,6,1,1,0,3,0,0,0,0,4,0,1,0,0,1,0,2,0,13
1994Q3,695,6,0,5,0,3,1,0,0,2,11,1,0,1,0,3,2,18,0,47
1994Q3,696,6,4,6,2,7,0,0,0,8,20,5,5,1,0,0,0,13,0,71
1994Q3,697,6,1,13,6,23,6,0,1,21,25,5,3,0,1,11,0,39,0,155
1994Q3,699,6,3,10,1,13,10,0,0,32,13,1,1,1,0,1,0,50,0,136
1994Q3,700,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
1994Q3,701,7,14,14,6,4,5,0,0,12,43,16,36,4,1,42,0,28,0,225
1994Q3,702,7,7,7,5,8,3,0,0,1,20,6,7,1,0,8,0,23,0,96
1994Q3,703,7,0,1,1,4,2,0,0,10,8,1,2,1,0,6,0,9,0,45
1994Q3,704,7,2,1,1,1,3,0,1,3,9,4,1,0,0,3,0,10,1,40
1994Q3,705,7,6,1,0,5,2,0,0,6,11,0,1,0,0,5,0,17,1,55
1994Q3,706,7,5,5,2,3,4,0,0,2,8,4,4,0,0,3,0,24,0,64
1994Q3,707,7,0,1,2,2,0,0,0,0,5,2,2,1,1,0,0,6,0,22
1994Q3,708,7,0,6,0,13,2,0,2,9,13,3,3,0,2,1,0,19,0,73
1994Q3,709,7,5,8,4,14,4,0,1,22,18,7,6,2,1,14,0,34,0,140
1994Q3,711,7,7,8,2,3,1,0,0,5,14,4,7,2,0,16,0,25,0,94
1994Q3,714,7,15,18,1,1,2,0,0,7,9,3,1,1,0,49,0,22,0,129
1994Q3,715,7,1,7,0,2,5,0,0,2,19,1,3,0,0,4,0,25,0,69
1994Q3,719,7,3,9,0,13,5,1,0,17,9,5,10,1,2,7,0,47,1,130
1994Q3,721,7,1,7,1,4,4,0,0,1,18,2,8,1,0,5,0,24,0,76
1994Q3,722,7,0,2,1,3,0,0,0,2,24,0,5,1,0,2,0,9,0,49
1994Q3,723,7,2,6,0,3,2,0,0,5,25,7,4,0,0,6,0,19,0,79
1994Q3,724,7,5,1,0,1,2,0,0,4,5,2,0,0,0,0,0,12,0,32
1994Q3,725,7,1,2,1,1,1,0,0,0,11,4,1,0,0,6,0,5,0,33
1994Q3,726,7,0,4,0,1,0,1,0,1,5,0,1,0,0,1,0,3,0,17
1994Q3,727,7,2,3,2,10,4,0,0,6,9,2,4,0,0,3,0,21,0,66
1994Q3,728,7,4,11,4,10,3,0,0,28,16,7,8,0,0,4,0,42,0,137
1994Q3,729,7,0,5,1,12,5,1,2,24,29,10,11,0,0,10,0,27,1,138
1994Q3,731,7,0,2,7,5,1,0,0,3,11,2,4,0,0,5,0,7,0,47
1994Q3,732,7,0,5,2,3,4,0,0,9,23,0,4,0,1,2,0,13,0,66
1994Q3,733,7,1,12,5,14,8,1,0,14,28,4,2,2,1,7,0,27,0,126
1994Q3,734,7,0,5,1,4,1,0,0,2,17,1,3,0,0,3,0,10,1,48
1994Q3,735,7,0,3,1,5,5,0,0,6,14,5,5,0,0,3,0,17,0,64
1994Q3,736,7,4,3,1,1,2,0,0,10,5,1,0,0,1,5,0,11,0,44
1994Q3,737,7,5,19,5,23,4,0,1,24,21,4,9,0,3,10,0,49,0,177
1994Q3,738,7,5,9,4,20,4,0,0,21,27,8,5,2,1,4,0,31,0,141
1994Q3,739,7,0,6,3,14,3,1,1,32,38,3,8,2,0,15,0,37,0,163
1994Q3,741,7,1,2,11,5,6,0,0,5,19,4,1,0,1,13,0,18,0,86
1994Q3,742,7,6,4,3,3,3,0,0,7,6,3,1,1,1,6,0,18,0,62
1994Q3,743,7,2,8,5,5,3,0,1,13,12,1,4,0,0,5,0,11,0,70
1994Q3,745,7,0,11,3,12,5,0,1,18,6,6,4,0,2,13,1,23,0,105
1994Q3,746,7,1,6,0,6,1,0,0,27,6,5,3,1,0,6,0,19,0,81
1994Q3,747,7,3,3,1,14,5,1,0,9,5,3,4,0,0,2,0,6,0,56
1994Q3,748,7,5,3,2,12,2,0,0,8,2,1,5,1,0,6,0,20,0,67
1994Q3,749,7,2,1,1,9,3,1,0,7,6,1,0,0,1,2,0,14,0,48
1994Q3,758,7,0,1,0,1,2,0,1,8,3,4,0,0,1,2,0,9,0,32
1994Q3,759,7,0,1,0,1,3,0,0,4,0,2,1,0,0,4,0,7,0,23
1994Q3,761,7,5,8,10,7,4,0,1,15,7,4,5,0,1,10,0,19,0,96
1994Q3,762,7,3,7,8,4,1,1,0,9,2,2,1,0,1,7,0,11,0,57
1994Q3,763,7,3,5,2,3,2,0,1,11,2,9,1,1,2,2,0,8,0,52
1994Q3,764,7,7,3,4,7,1,0,0,25,24,4,3,1,0,17,0,36,0,132
1994Q3,765,7,3,2,1,5,1,1,0,7,2,2,2,0,1,1,0,8,0,36
1994Q3,766,7,2,8,1,2,4,0,0,15,4,4,0,0,1,4,0,11,0,56
1994Q3,767,7,1,4,6,7,4,0,1,20,3,4,1,1,2,10,0,17,1,82
1994Q3,768,7,2,4,2,6,3,0,0,5,1,2,0,0,0,7,0,8,0,40
1994Q3,771,7,4,7,8,8,4,2,2,18,13,2,8,1,0,5,0,21,1,104
1994Q3,772,7,0,2,1,3,2,0,0,15,6,3,3,0,0,0,0,16,0,51
1994Q3,773,7,1,8,0,4,1,1,0,8,8,9,3,1,0,2,0,13,0,59
1994Q3,774,7,0,4,2,10,5,0,0,43,10,6,6,0,0,6,0,23,1,116
1994Q3,775,7,1,4,2,4,0,1,0,11,5,3,0,0,0,2,0,4,0,37
1994Q3,776,7,1,8,4,6,7,1,0,17,7,1,1,0,0,4,0,10,1,68
1994Q3,777,7,2,4,1,9,5,1,0,14,5,2,4,1,0,17,0,15,0,80
1994Q3,778,7,0,1,0,3,4,0,0,7,4,0,5,0,0,10,0,4,0,38
1994Q3,779,7,0,2,0,4,7,0,0,8,1,3,3,0,0,4,0,15,0,47
1994Q3,781,7,0,4,1,3,0,0,0,8,4,0,0,1,0,2,0,5,0,28
1994Q3,782,7,3,6,4,7,3,0,0,10,3,4,2,0,0,3,0,8,0,53
1994Q3,783,7,0,5,4,6,4,0,2,15,5,2,3,1,3,2,0,10,1,63
1994Q3,784,7,0,2,1,4,1,0,0,8,3,2,2,0,0,1,0,6,0,30
1994Q3,785,7,0,2,1,1,1,0,0,3,3,1,1,0,0,2,0,3,0,18
1994Q3,786,7,0,0,1,7,3,0,0,3,2,1,3,0,0,4,0,7,0,31
1994Q3,787,7,0,4,3,11,6,0,1,19,6,1,1,1,0,3,0,12,0,68
1994Q3,788,7,1,2,0,2,2,1,0,11,6,2,3,0,0,4,0,3,0,37
1994Q3,789,7,0,5,0,6,1,0,2,8,3,2,1,0,0,0,0,3,0,31
1994Q3,791,7,3,6,4,9,3,1,1,25,6,5,3,1,0,7,0,12,0,86
1994Q3,793,7,0,2,1,2,0,0,0,4,1,6,0,2,0,0,0,6,0,24
1994Q3,794,7,0,4,0,8,3,0,1,13,5,2,1,0,0,11,0,7,1,56
1994Q3,795,7,2,4,6,3,6,1,0,12,3,2,4,1,1,19,0,13,0,77
1994Q3,796,7,3,0,1,0,4,0,0,2,2,1,0,0,0,2,0,1,0,16
1994Q3,797,7,0,3,2,4,3,0,0,4,0,3,2,0,0,3,0,0,0,24
1994Q3,800,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
1994Q3,801,8,1,0,0,0,0,0,1,0,5,0,2,0,0,1,0,0,0,10
1994Q3,802,8,4,5,1,0,1,0,0,1,9,0,4,0,0,5,0,0,0,30
1994Q3,803,8,0,4,0,1,0,0,1,3,6,2,1,0,0,0,0,1,0,19
1994Q3,804,8,0,3,0,0,0,0,0,1,6,0,1,0,0,1,0,1,0,13
1994Q3,805,8,0,4,0,0,1,0,0,4,20,0,8,0,0,3,0,6,0,46
1994Q3,806,8,0,6,3,0,0,0,0,2,6,4,9,0,0,2,0,5,0,37
1994Q3,807,8,0,0,1,0,1,0,1,0,10,2,4,0,0,1,0,5,0,25
1994Q3,808,8,0,6,3,0,0,0,0,0,8,2,7,0,0,0,0,2,0,28
1994Q3,809,8,0,5,1,0,0,0,0,2,3,2,2,0,0,1,0,1,0,17
1994Q3,811,8,0,1,0,0,1,0,1,0,29,2,6,0,0,6,0,2,0,48
1994Q3,812,8,0,2,0,0,0,0,0,1,3,1,0,0,0,2,0,1,0,10
1994Q3,813,8,0,3,0,0,0,0,0,0,8,1,3,0,0,1,0,4,0,20
1994Q3,814,8,0,5,0,0,0,0,0,0,6,1,0,0,1,0,0,2,0,15
1994Q3,815,8,0,1,2,0,1,0,0,2,11,3,1,0,0,2,0,9,0,32
1994Q3,816,8,0,11,2,2,2,0,1,7,72,8,6,0,0,5,0,28,0,144
1994Q3,817,8,8,2,2,2,3,0,0,4,15,5,10,1,0,19,1,4,0,76
1994Q3,818,8,0,0,0,0,0,0,0,2,4,0,1,0,0,1,0,2,0,10
1994Q3,819,8,0,2,0,3,0,0,0,2,2,1,4,0,0,1,0,0,0,15
1994Q3,821,8,0,0,0,0,1,0,1,2,5,1,1,0,0,2,0,1,0,14
1994Q3,822,8,1,3,1,0,0,0,0,5,13,2,0,0,0,5,0,3,0,33
1994Q3,823,8,2,1,5,1,1,0,0,2,13,5,2,1,1,3,0,5,0,42
1994Q3,824,8,0,2,1,0,0,0,0,3,9,3,5,0,0,1,0,4,0,28
1994Q3,825,8,1,1,1,0,0,0,0,1,4,0,0,0,0,1,0,3,0,12
1994Q3,826,8,0,1,1,1,1,0,0,1,4,0,0,0,0,3,0,3,0,15
