Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1993Q3,231,2,0,5,3,14,2,0,0,9,3,4,5,0,0,6,1,23,0,75
1993Q3,232,2,1,4,3,12,5,0,1,28,3,5,4,2,1,10,1,20,0,100
1993Q3,233,2,8,14,11,15,5,0,1,24,28,10,1,6,0,16,2,35,0,176
1993Q3,234,2,11,17,1,14,5,2,0,41,29,10,4,4,2,12,2,31,0,185
1993Q3,235,2,7,5,6,17,5,0,0,21,36,17,5,3,0,3,0,25,1,151
1993Q3,236,2,5,8,1,11,4,0,0,31,15,12,5,1,0,19,1,26,0,139
1993Q3,237,2,11,7,13,17,4,2,2,28,32,11,4,0,1,4,0,35,0,171
1993Q3,238,2,4,5,2,2,1,4,0,15,7,5,3,0,0,2,1,11,1,63
1993Q3,239,2,1,0,1,6,2,0,0,2,9,2,3,0,0,0,0,6,0,32
1993Q3,241,2,5,16,2,10,8,2,2,57,22,6,5,7,1,18,0,45,0,206
1993Q3,242,2,6,5,4,19,13,0,0,22,31,5,12,2,0,15,0,23,1,158
1993Q3,243,2,9,7,10,20,6,2,0,19,31,4,9,7,0,32,0,29,1,186
1993Q3,244,2,7,6,1,16,4,2,4,20,16,12,17,3,0,16,1,24,1,150
1993Q3,245,2,14,17,8,33,3,2,1,38,42,14,32,6,3,26,1,36,0,276
1993Q3,246,2,3,7,2,35,9,0,1,45,6,11,17,2,1,24,0,13,1,177
1993Q3,247,2,3,9,5,5,1,0,0,13,7,4,2,0,0,1,0,12,0,62
1993Q3,249,2,6,3,4,10,1,1,1,16,48,3,6,1,0,11,0,16,0,127
1993Q3,251,2,3,4,3,16,3,2,1,40,26,5,5,4,1,7,0,33,0,153
1993Q3,252,2,9,6,1,13,2,0,1,27,13,11,2,0,1,11,0,19,0,116
1993Q3,256,2,10,6,6,29,6,1,0,30,11,1,7,3,1,10,0,20,1,142
1993Q3,257,2,1,9,2,16,3,1,1,20,18,3,4,2,0,8,1,22,0,111
1993Q3,261,2,8,4,3,17,4,1,0,34,12,9,0,0,2,2,0,31,0,127
1993Q3,262,2,8,4,0,6,3,1,1,12,6,6,2,0,0,8,0,10,1,68
1993Q3,264,2,11,1,2,8,5,0,1,28,3,3,18,1,0,11,0,11,0,103
1993Q3,266,2,10,4,0,24,0,1,2,36,11,2,16,3,0,28,0,12,0,149
1993Q3,267,2,5,1,1,17,4,1,0,27,6,1,5,1,0,4,0,9,0,82
1993Q3,269,2,4,10,1,12,1,0,0,21,5,4,1,0,0,4,0,12,0,75
1993Q3,271,2,11,14,7,19,6,1,0,28,14,5,3,2,1,4,0,31,0,146
1993Q3,272,2,8,5,1,5,2,0,0,12,12,5,1,1,0,5,0,8,0,65
1993Q3,273,2,0,4,4,20,0,3,0,28,13,0,3,1,0,6,2,26,0,110
1993Q3,275,2,2,5,4,23,14,1,1,29,15,12,8,4,1,11,1,31,0,162
1993Q3,276,2,1,7,0,17,8,2,4,32,6,3,2,2,2,7,0,19,0,112
1993Q3,279,2,7,4,3,3,0,0,1,8,10,2,0,0,0,4,1,16,0,59
1993Q3,281,2,7,3,3,14,8,1,1,13,8,4,3,1,1,5,0,23,0,95
1993Q3,282,2,12,7,1,24,3,3,1,30,5,5,3,2,0,4,1,25,0,126
1993Q3,286,2,8,7,2,14,4,0,0,12,8,12,2,1,2,4,0,15,0,91
1993Q3,289,2,4,0,1,7,6,0,1,8,5,2,2,1,0,2,0,11,0,50
1993Q3,291,2,7,3,4,6,3,0,0,9,4,0,1,0,0,2,1,17,0,57
1993Q3,292,2,3,0,1,3,1,0,1,4,3,3,3,0,0,7,0,13,0,42
1993Q3,296,2,2,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,9
1993Q3,299,2,8,3,1,8,4,0,1,9,2,2,2,0,0,3,0,10,0,53
1993Q3,300,3,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,9
1993Q3,309,3,0,0,0,0,0,0,0,1,3,0,1,0,0,2,0,0,0,7
1993Q3,311,3,0,0,0,2,0,0,1,6,4,2,0,0,1,2,0,4,0,22
1993Q3,312,3,1,3,2,2,0,0,0,5,1,0,0,0,0,1,0,2,0,17
1993Q3,313,3,0,1,2,8,3,0,0,10,2,2,1,0,0,6,0,5,0,40
1993Q3,314,3,0,8,4,4,1,0,0,21,9,2,2,0,0,3,0,20,0,74
1993Q3,315,3,0,6,4,6,2,0,1,18,7,0,4,0,0,3,0,14,0,65
1993Q3,316,3,0,3,0,5,1,0,0,19,9,0,0,0,0,5,0,14,0,56
1993Q3,317,3,3,2,0,11,4,0,1,13,12,2,1,0,0,6,0,15,0,70
1993Q3,318,3,0,6,0,11,3,0,0,8,7,1,1,0,0,2,0,16,0,55
1993Q3,319,3,7,6,1,24,3,0,0,12,27,7,3,0,0,3,2,22,0,117
1993Q3,326,3,1,4,0,12,10,2,0,25,4,5,5,0,1,4,1,20,0,94
1993Q3,327,3,5,14,1,10,5,0,0,13,21,1,0,0,0,5,5,20,0,100
1993Q3,328,3,2,16,6,8,3,1,0,7,26,2,3,1,0,5,7,24,0,111
1993Q3,329,3,1,2,1,1,0,0,0,3,2,0,0,0,0,1,0,4,0,15
1993Q3,331,3,5,1,4,26,5,1,1,17,8,4,4,0,0,4,1,16,0,97
1993Q3,332,3,4,4,2,7,3,0,1,18,8,3,3,0,0,0,0,15,0,68
1993Q3,333,3,13,5,2,22,23,1,0,15,5,1,3,0,0,6,0,15,0,111
1993Q3,334,3,7,14,3,16,12,0,1,20,8,4,5,1,2,6,0,16,0,115
1993Q3,335,3,0,7,3,5,1,0,0,8,5,0,1,0,2,1,0,9,0,42
1993Q3,336,3,5,6,1,6,6,1,0,11,6,4,2,0,0,5,0,14,0,67
1993Q3,337,3,2,5,4,12,6,0,0,16,6,7,1,0,0,3,3,20,0,85
1993Q3,338,3,1,14,0,20,4,0,0,3,13,9,2,0,1,25,4,34,0,130
1993Q3,351,3,0,1,1,5,0,1,0,6,0,1,0,0,0,4,1,4,0,24
1993Q3,353,3,2,11,2,6,2,0,1,6,1,0,1,0,0,4,0,11,0,47
1993Q3,354,3,1,7,0,12,5,2,0,14,9,2,3,0,0,6,1,21,0,83
1993Q3,355,3,3,11,1,10,6,0,0,20,6,4,13,0,0,6,1,14,0,95
1993Q3,356,3,1,12,1,16,2,0,0,17,2,3,0,0,0,10,0,15,0,79
1993Q3,357,3,0,12,1,15,3,0,0,29,21,12,2,0,0,9,3,28,0,135
1993Q3,358,3,3,8,23,10,4,1,3,5,77,38,25,1,1,100,24,35,0,358
1993Q3,359,3,1,0,1,6,2,0,0,3,7,5,3,0,0,2,1,6,0,37
1993Q3,361,3,4,13,2,14,9,0,1,23,26,8,2,1,0,22,1,25,0,151
1993Q3,362,3,2,19,4,11,7,3,4,26,20,7,4,0,2,10,1,26,0,146
1993Q3,363,3,14,18,6,26,17,1,2,47,14,15,10,2,4,41,1,54,1,273
1993Q3,373,3,4,6,3,9,4,0,0,6,13,3,4,0,1,10,0,17,1,81
1993Q3,374,3,1,6,5,2,0,0,0,4,5,1,3,0,0,6,0,4,0,37
1993Q3,375,3,5,15,5,12,5,0,0,26,12,3,1,0,0,5,1,6,0,96
1993Q3,376,3,4,7,3,12,5,0,3,32,8,5,1,3,0,4,0,20,0,107
1993Q3,377,3,6,12,1,18,7,1,0,46,7,10,2,1,3,14,5,34,0,167
1993Q3,378,3,1,1,2,5,1,0,0,4,13,4,2,1,0,2,1,17,0,54
1993Q3,391,3,0,8,3,10,7,0,2,14,3,3,2,0,0,2,1,26,0,81
1993Q3,393,3,9,17,13,31,16,0,3,20,19,11,3,0,2,18,2,34,0,198
1993Q3,394,3,5,5,3,4,3,0,0,5,4,4,2,1,0,2,1,11,0,50
1993Q3,395,3,4,3,2,13,5,1,0,36,12,8,3,1,0,10,1,22,0,121
1993Q3,397,3,2,18,7,33,4,0,1,24,5,9,9,1,1,22,1,42,0,179
1993Q3,398,3,2,19,8,24,12,3,1,58,26,23,8,1,2,14,0,47,0,248
1993Q3,399,3,0,2,0,8,1,0,0,7,5,2,2,0,0,3,0,9,0,39
1993Q3,401,4,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5
1993Q3,402,4,0,4,0,2,0,0,0,4,7,1,2,1,0,4,0,7,0,32
1993Q3,403,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1993Q3,404,4,1,10,2,2,2,0,1,6,14,0,0,0,0,4,1,10,0,53
1993Q3,405,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1993Q3,406,4,0,9,1,2,0,0,1,0,9,1,0,0,1,2,1,12,0,39
1993Q3,407,4,3,8,5,1,1,1,0,6,11,3,4,0,0,2,1,17,0,63
1993Q3,408,4,1,5,1,2,5,0,2,9,3,2,1,0,0,4,0,7,0,42
1993Q3,409,4,3,17,3,3,1,0,1,20,7,11,9,0,0,11,5,15,0,106
1993Q3,411,4,4,0,3,1,3,0,1,6,8,2,6,1,0,7,0,13,0,55
1993Q3,412,4,5,1,1,3,1,0,0,6,7,1,4,0,0,7,0,16,0,52
1993Q3,413,4,0,3,2,0,1,1,0,3,2,0,0,0,0,1,0,2,0,15
1993Q3,414,4,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,5,0,11
1993Q3,415,4,1,4,0,2,3,3,1,23,10,4,2,0,1,5,1,27,2,89
1993Q3,416,4,2,1,0,0,1,1,0,3,4,0,0,0,0,0,0,7,0,19
1993Q3,421,4,9,2,1,1,6,0,0,5,7,0,4,0,1,6,0,19,0,61
1993Q3,422,4,3,3,1,5,2,0,0,9,12,9,0,1,0,4,0,22,0,71
1993Q3,423,4,5,4,2,0,3,0,0,9,3,8,0,0,0,2,0,11,0,47
1993Q3,424,4,2,7,4,5,2,0,0,9,19,9,2,0,0,2,1,17,0,79
1993Q3,427,4,3,2,3,3,3,0,1,10,4,2,4,0,0,3,0,9,0,47
1993Q3,428,4,0,4,3,2,4,0,0,10,2,4,1,2,0,14,0,17,0,63
1993Q3,429,4,0,10,1,4,2,0,1,4,5,5,3,0,1,3,3,21,0,63
1993Q3,437,4,0,7,2,4,1,0,0,7,5,0,2,0,0,1,3,19,0,51
1993Q3,438,4,2,5,3,4,0,0,1,7,8,2,2,0,0,1,0,26,0,61
1993Q3,439,4,1,9,1,1,1,0,0,10,13,5,1,0,0,3,0,19,0,64
1993Q3,441,4,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,2,0,10
1993Q3,442,4,2,0,0,1,2,0,0,0,4,3,3,2,0,2,0,8,0,27
1993Q3,443,4,0,0,2,4,7,0,1,6,50,5,10,0,0,15,1,45,0,146
1993Q3,445,4,1,3,0,0,2,0,0,0,3,6,0,0,0,0,0,7,0,22
1993Q3,448,4,1,3,2,3,5,1,0,10,5,12,3,0,0,2,2,9,0,58
1993Q3,449,4,2,5,1,3,1,0,0,10,6,5,0,0,0,2,0,13,0,48
1993Q3,451,4,3,1,2,3,2,0,0,11,3,2,1,0,0,4,0,10,0,42
1993Q3,452,4,3,5,3,1,1,0,0,3,8,2,3,0,0,8,0,7,0,44
1993Q3,453,4,8,10,1,6,3,0,1,14,16,2,2,0,1,1,1,14,0,80
1993Q3,455,4,8,3,2,6,7,0,0,8,9,4,2,0,0,2,0,17,0,68
1993Q3,457,4,3,9,0,9,7,1,0,15,11,13,0,1,1,7,0,35,1,113
1993Q3,459,4,0,6,0,7,3,0,0,10,6,6,0,0,0,3,1,20,0,62
1993Q3,462,4,3,2,1,5,2,0,0,3,9,6,1,0,0,3,0,7,0,42
1993Q3,463,4,13,7,6,22,5,1,0,21,33,15,4,2,2,13,4,39,0,187
1993Q3,466,4,4,1,2,10,3,0,0,15,16,3,0,0,2,5,0,11,0,72
1993Q3,467,4,4,6,4,12,4,1,1,12,13,7,1,0,0,14,1,29,0,109
1993Q3,468,4,1,7,0,4,3,0,0,12,6,3,1,1,0,4,1,30,0,73
1993Q3,469,4,2,3,0,8,0,0,1,6,9,1,0,0,0,0,1,19,0,50
1993Q3,471,4,23,9,7,5,4,0,0,25,18,6,8,1,1,13,1,23,0,144
1993Q3,473,4,1,3,4,14,6,1,0,12,12,4,4,2,0,13,0,30,0,106
1993Q3,477,4,1,3,3,8,2,1,1,8,4,10,3,0,0,6,2,20,0,72
1993Q3,478,4,3,4,1,9,6,0,1,16,4,5,2,0,1,4,2,14,0,72
1993Q3,479,4,2,1,0,4,4,1,0,8,5,1,4,0,0,2,1,11,0,44
1993Q3,483,4,0,1,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,9
1993Q3,487,4,0,0,0,4,1,0,0,3,1,0,0,0,0,1,0,12,0,22
1993Q3,488,4,0,1,0,1,2,1,0,6,2,1,0,0,0,1,1,9,0,25
1993Q3,491,4,5,0,0,3,5,0,0,2,8,1,1,1,0,13,0,12,0,51
1993Q3,497,4,25,5,5,22,7,1,4,41,24,15,3,2,1,8,1,116,0,280
1993Q3,499,4,6,4,1,3,3,1,0,6,6,1,1,0,0,1,1,24,0,58
1993Q3,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5
1993Q3,501,5,5,8,1,4,0,0,1,22,12,1,2,0,0,6,1,12,0,75
1993Q3,502,5,1,1,0,0,4,0,0,1,1,4,2,0,0,1,0,8,0,23
1993Q3,503,5,3,6,0,3,3,0,0,6,5,6,4,0,0,1,1,10,1,49
1993Q3,504,5,5,8,1,3,4,0,0,28,10,10,5,1,0,5,3,16,0,99
1993Q3,505,5,2,3,1,0,2,0,1,6,9,2,2,0,0,3,0,11,0,42
1993Q3,506,5,0,4,1,1,0,0,1,3,4,4,1,0,1,2,1,11,0,34
1993Q3,511,5,9,5,5,5,2,0,0,29,20,12,0,0,0,8,3,22,0,120
1993Q3,512,5,0,1,0,0,1,0,0,4,1,1,0,0,0,2,0,3,0,13
1993Q3,513,5,7,6,3,8,7,2,1,39,15,7,3,0,0,12,0,19,0,129
1993Q3,514,5,5,16,0,3,5,0,2,17,9,6,1,1,0,6,4,22,0,97
1993Q3,515,5,6,12,8,3,2,0,1,6,9,2,0,0,0,7,2,11,1,70
1993Q3,516,5,5,10,3,12,10,0,0,31,21,7,9,0,1,7,4,31,0,151
1993Q3,517,5,12,11,6,9,9,0,1,11,17,3,9,0,0,24,2,29,0,143
1993Q3,519,5,10,15,3,7,9,0,1,15,13,11,6,0,0,4,1,42,0,137
1993Q3,521,5,0,4,5,1,3,0,0,8,11,8,1,0,0,2,1,24,0,68
1993Q3,523,5,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,2,0,12
1993Q3,524,5,2,3,3,1,1,1,0,14,0,2,1,0,0,4,3,10,0,45
1993Q3,525,5,17,13,8,20,16,0,0,48,20,8,7,1,0,21,4,35,0,218
1993Q3,527,5,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,0,7
1993Q3,529,5,22,4,3,14,8,0,1,21,31,10,9,0,0,7,2,45,0,177
1993Q3,541,5,11,0,2,2,1,0,2,3,7,3,3,0,0,6,2,8,0,50
1993Q3,551,5,3,2,4,0,2,0,0,6,15,8,3,0,0,3,3,15,0,64
1993Q3,555,5,2,7,1,3,2,0,0,12,4,4,4,0,1,4,2,7,0,53
1993Q3,557,5,3,10,0,4,2,0,0,20,11,11,3,0,0,14,6,17,1,102
1993Q3,558,5,12,5,2,6,2,0,1,32,23,10,7,0,0,14,0,28,0,142
1993Q3,559,5,2,1,4,1,0,0,0,3,1,4,1,0,0,1,0,5,0,23
1993Q3,561,5,0,3,1,0,0,0,1,1,1,3,1,0,0,2,0,3,0,16
1993Q3,562,5,0,0,3,1,0,0,1,1,6,4,0,0,0,1,5,13,0,35
1993Q3,563,5,3,17,3,3,10,0,2,25,12,11,4,0,0,30,4,29,0,153
1993Q3,565,5,10,2,2,2,4,0,1,4,3,2,5,0,0,8,3,4,0,50
1993Q3,567,5,5,17,6,13,2,0,1,32,11,7,6,0,0,17,7,23,1,148
1993Q3,569,5,7,1,6,3,1,0,0,7,7,9,6,1,0,9,0,19,0,76
1993Q3,581,5,0,7,0,0,0,0,0,1,8,2,2,0,0,4,1,4,0,29
1993Q3,583,5,2,2,1,3,0,0,0,0,7,5,1,0,0,4,1,10,0,36
1993Q3,584,5,0,4,4,2,0,0,0,2,5,1,2,0,0,3,0,12,0,35
1993Q3,585,5,0,16,2,2,3,0,0,16,20,4,10,0,0,4,12,31,0,120
1993Q3,587,5,0,17,2,1,0,0,0,9,11,11,3,0,0,2,3,23,0,82
1993Q3,589,5,1,0,1,1,0,0,1,6,8,8,7,1,0,1,0,17,0,52
1993Q3,599,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1993Q3,600,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
1993Q3,604,6,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,3,0,11
1993Q3,609,6,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,6
1993Q3,615,6,0,13,0,1,0,0,0,1,6,7,3,0,0,1,1,2,0,35
1993Q3,621,6,0,4,0,0,1,0,1,3,0,0,2,0,0,0,0,2,0,13
1993Q3,622,6,1,18,2,10,2,0,2,5,23,8,3,1,0,6,5,21,0,107
1993Q3,625,6,0,10,2,3,3,0,0,2,20,4,12,4,2,15,0,3,0,80
1993Q3,626,6,0,8,0,1,0,0,0,5,5,7,2,0,0,3,1,7,0,39
1993Q3,627,6,0,12,1,0,1,0,0,2,12,8,1,0,0,2,3,11,0,53
1993Q3,628,6,1,17,0,3,0,0,0,9,28,11,4,0,0,20,0,29,0,122
1993Q3,629,6,0,10,0,12,0,0,0,2,12,6,0,0,0,6,1,11,0,60
1993Q3,631,6,0,4,0,0,0,0,1,3,3,0,3,0,0,2,0,8,0,24
1993Q3,632,6,1,20,3,3,3,0,1,7,21,9,5,2,0,6,0,20,0,101
1993Q3,635,6,2,11,0,4,2,0,1,3,17,2,2,1,0,3,2,8,0,58
1993Q3,636,6,4,31,2,47,12,0,4,61,69,8,10,5,2,25,3,30,0,313
1993Q3,637,6,4,3,1,7,5,0,0,8,12,5,1,0,2,11,2,3,0,64
1993Q3,638,6,2,7,0,11,6,0,0,21,21,14,2,2,0,7,0,26,0,119
1993Q3,639,6,4,7,1,11,3,0,0,7,22,10,4,0,0,6,3,29,0,107
1993Q3,642,6,2,9,0,7,6,0,0,7,9,6,1,0,1,10,3,17,0,78
1993Q3,643,6,3,17,2,22,10,0,2,20,36,13,4,0,0,21,2,32,0,184
1993Q3,644,6,0,11,3,12,4,1,1,11,23,8,3,0,0,11,3,26,4,121
1993Q3,645,6,13,27,6,44,11,1,4,22,126,18,27,15,3,33,4,48,0,402
1993Q3,646,6,18,3,6,40,12,0,3,20,82,9,15,9,1,34,6,26,0,284
1993Q3,647,6,7,5,4,15,9,0,0,20,37,12,15,1,1,23,0,24,2,175
1993Q3,649,6,8,13,7,30,6,0,0,44,26,9,7,2,3,9,2,24,0,190
1993Q3,665,6,8,19,4,34,9,2,0,31,50,18,10,1,0,18,3,48,0,255
1993Q3,666,6,8,18,5,34,11,1,1,25,47,16,11,3,1,31,3,34,0,249
1993Q3,667,6,10,10,5,16,4,2,0,27,17,6,3,0,0,53,2,23,0,178
1993Q3,668,6,7,5,1,14,2,1,0,17,15,5,2,1,2,19,1,42,1,135
1993Q3,669,6,6,12,1,24,8,4,0,28,12,9,5,1,1,36,1,43,0,191
1993Q3,671,6,12,26,1,24,1,1,0,6,28,8,12,0,0,13,3,41,0,176
1993Q3,672,6,29,10,3,30,2,0,0,5,61,6,14,0,1,16,1,52,0,230
1993Q3,674,6,10,8,1,13,3,0,0,4,20,6,9,0,0,4,2,30,0,110
1993Q3,675,6,3,19,5,25,4,0,2,7,35,7,4,0,0,3,3,29,0,146
1993Q3,676,6,13,8,4,32,9,1,0,28,79,14,8,0,0,6,1,31,0,234
1993Q3,677,6,10,8,2,19,11,0,0,23,33,20,11,0,0,10,1,40,0,188
1993Q3,678,6,7,8,4,10,11,1,2,11,12,4,0,0,0,4,0,29,0,103
1993Q3,679,6,0,3,1,3,0,0,0,8,3,2,0,1,0,2,0,11,0,34
1993Q3,691,6,7,14,6,6,9,0,0,4,18,8,5,2,1,9,2,22,0,113
1993Q3,692,6,5,6,1,17,6,0,0,2,16,2,5,0,0,8,1,20,0,89
1993Q3,693,6,0,4,1,3,0,0,0,1,5,5,1,1,0,0,1,8,0,30
1993Q3,694,6,3,2,0,10,2,0,0,3,1,1,1,0,0,1,0,5,0,29
1993Q3,695,6,1,2,0,6,2,0,0,1,11,1,1,0,0,2,1,18,0,46
1993Q3,696,6,0,6,4,10,1,0,0,2,15,2,5,0,0,3,2,19,0,69
1993Q3,697,6,5,23,5,24,11,2,2,27,20,8,5,0,1,8,3,46,0,190
1993Q3,699,6,4,12,3,26,11,0,3,30,11,8,2,0,1,6,0,45,1,163
1993Q3,700,7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3
1993Q3,701,7,13,13,5,6,14,0,1,4,39,3,27,7,1,42,4,35,0,214
1993Q3,702,7,11,10,4,13,8,0,0,3,18,3,8,3,0,10,1,31,0,123
1993Q3,703,7,4,3,0,2,2,0,0,2,7,2,3,2,0,8,0,3,0,38
1993Q3,704,7,5,4,1,3,4,0,0,0,6,2,1,0,0,2,1,6,0,35
1993Q3,705,7,2,3,1,2,3,0,0,2,3,4,2,0,0,2,0,9,0,33
1993Q3,706,7,2,5,3,15,3,0,0,1,15,4,4,1,1,2,3,20,0,79
1993Q3,707,7,1,2,6,7,0,0,0,0,7,1,0,1,0,3,7,9,0,44
1993Q3,708,7,6,7,6,24,6,0,0,5,18,8,0,1,0,2,1,42,0,126
1993Q3,709,7,4,11,5,17,10,0,1,21,22,10,5,0,2,4,2,38,1,153
1993Q3,711,7,7,5,1,9,7,0,0,6,15,7,14,2,0,15,4,17,0,109
1993Q3,714,7,6,5,1,5,7,0,0,3,12,4,5,0,0,50,2,18,1,119
1993Q3,715,7,0,4,1,6,1,0,0,4,16,3,2,0,1,7,3,21,0,69
1993Q3,719,7,1,5,2,21,4,0,0,9,17,4,1,2,2,11,0,33,0,112
1993Q3,721,7,5,9,8,3,6,0,0,8,8,6,7,1,0,8,4,13,0,86
1993Q3,722,7,1,2,0,3,1,0,0,2,17,3,0,0,0,4,0,10,0,43
1993Q3,723,7,3,6,2,9,2,0,1,4,20,4,5,1,0,11,2,28,0,98
1993Q3,724,7,6,2,1,4,2,0,0,3,7,6,1,1,1,2,1,11,0,48
1993Q3,725,7,2,3,3,3,6,0,1,0,6,1,1,1,0,5,0,9,0,41
1993Q3,726,7,0,3,1,4,2,0,0,0,12,0,2,0,0,2,0,7,0,33
1993Q3,727,7,0,4,5,13,3,0,1,3,17,2,2,0,0,9,1,15,0,75
1993Q3,728,7,7,15,2,18,10,0,0,19,33,6,4,1,0,9,0,43,0,167
1993Q3,729,7,10,7,2,13,8,0,0,22,29,12,7,0,1,9,1,33,0,154
1993Q3,731,7,2,3,1,5,3,0,0,3,8,3,2,1,0,4,0,8,0,43
1993Q3,732,7,6,5,2,13,8,0,1,9,20,3,1,2,0,7,0,23,0,100
1993Q3,733,7,7,9,0,7,8,0,0,12,20,7,3,0,0,12,3,23,0,111
1993Q3,734,7,1,6,1,7,4,1,0,3,9,4,2,1,0,4,0,29,0,72
1993Q3,735,7,3,4,1,3,6,0,0,6,15,2,2,0,0,5,1,19,0,67
1993Q3,736,7,6,10,2,5,3,0,0,9,5,3,6,1,0,1,1,11,0,63
1993Q3,737,7,4,8,3,36,11,0,2,28,28,7,3,0,0,5,1,43,0,179
1993Q3,738,7,6,10,5,26,9,0,2,23,42,8,6,0,2,8,1,38,0,186
1993Q3,739,7,4,7,3,19,2,0,1,40,48,5,5,0,0,14,0,29,0,177
1993Q3,741,7,3,7,4,18,18,0,1,7,9,3,3,1,1,12,1,24,1,113
1993Q3,742,7,3,8,5,4,4,0,0,9,11,4,0,0,0,3,1,13,0,65
1993Q3,743,7,14,4,4,6,6,0,1,14,2,2,1,0,0,4,1,15,0,74
1993Q3,745,7,4,10,2,12,6,0,0,17,11,3,1,1,0,3,0,29,0,99
1993Q3,746,7,2,5,2,9,10,0,0,19,12,8,3,1,0,3,1,16,0,91
1993Q3,747,7,7,2,5,15,3,0,0,11,10,3,0,2,0,0,0,21,0,79
1993Q3,748,7,4,3,1,15,4,0,0,5,8,4,3,1,0,7,0,8,0,63
1993Q3,749,7,2,4,0,11,3,0,0,7,3,1,0,1,1,0,0,13,0,46
1993Q3,758,7,3,4,0,6,0,0,1,8,9,6,0,1,0,2,0,11,0,51
1993Q3,759,7,1,5,0,4,1,0,0,4,1,2,0,0,1,1,0,7,0,27
1993Q3,761,7,5,7,2,9,8,0,0,9,4,6,4,0,1,8,2,30,0,95
1993Q3,762,7,1,3,0,9,2,1,0,9,3,7,2,0,0,4,1,13,0,55
1993Q3,763,7,9,3,3,8,8,0,0,7,0,2,0,0,0,5,1,13,0,59
1993Q3,764,7,10,4,0,18,12,0,2,22,14,14,6,0,0,24,2,36,0,164
1993Q3,765,7,4,3,1,0,5,0,0,9,6,3,2,0,0,0,1,5,0,39
1993Q3,766,7,3,3,0,12,5,0,0,15,9,0,3,0,1,5,0,21,0,77
1993Q3,767,7,1,3,2,11,4,0,1,20,9,3,2,1,0,5,0,12,0,74
1993Q3,768,7,2,2,0,6,2,0,0,4,1,0,0,1,0,3,0,4,0,25
1993Q3,771,7,5,5,5,14,4,0,1,12,7,3,4,3,0,9,1,15,0,88
1993Q3,772,7,2,5,3,4,6,0,1,22,6,2,4,0,0,1,0,13,0,69
1993Q3,773,7,0,3,1,4,4,0,1,14,7,1,2,1,0,3,1,10,0,52
1993Q3,774,7,1,5,2,7,6,2,0,31,4,6,3,1,1,6,2,18,0,95
1993Q3,775,7,7,6,1,3,5,0,0,7,3,3,0,0,1,1,1,10,0,48
1993Q3,776,7,7,6,5,5,4,1,0,14,7,1,3,2,0,4,1,12,1,73
1993Q3,777,7,4,4,1,8,7,3,1,25,3,11,2,0,0,11,0,12,0,92
1993Q3,778,7,1,0,0,1,3,0,1,7,3,0,2,0,1,2,0,5,1,27
1993Q3,779,7,1,0,3,9,1,1,0,15,7,0,1,0,1,6,0,18,0,63
1993Q3,781,7,0,2,0,4,1,1,1,5,9,0,3,0,0,1,2,6,0,35
1993Q3,782,7,2,3,0,8,1,1,1,27,8,3,1,0,1,4,1,8,0,69
1993Q3,783,7,1,5,0,8,9,0,0,8,6,1,1,0,0,5,0,8,0,52
1993Q3,784,7,0,7,0,5,3,0,0,13,4,2,1,0,0,4,1,3,0,43
1993Q3,785,7,4,6,0,2,1,0,0,5,4,6,0,1,0,0,2,4,0,35
1993Q3,786,7,2,0,1,2,0,1,0,6,3,2,2,1,0,2,2,5,0,29
1993Q3,787,7,2,1,3,10,3,1,1,11,6,5,2,0,0,2,1,10,0,58
1993Q3,788,7,2,2,0,8,6,0,0,7,5,3,0,0,0,5,0,6,0,44
1993Q3,789,7,1,1,0,3,3,0,0,5,5,1,0,0,0,4,0,7,0,30
1993Q3,791,7,2,14,2,10,6,0,2,22,13,5,6,1,0,5,2,19,0,109
1993Q3,793,7,0,0,2,2,2,0,0,4,1,3,0,0,0,3,1,5,1,24
1993Q3,794,7,2,5,0,5,6,1,1,17,4,3,1,0,0,5,1,9,0,60
1993Q3,795,7,2,9,5,10,13,0,0,1,4,8,4,0,1,35,1,11,0,104
