quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1990Q2,1742,17,8,17,9,2,7,0,0,13,26,9,6,0,0,31,2,32,0,162
1990Q2,1743,17,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
1990Q2,1744,17,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
1990Q2,1745,17,0,2,1,0,0,0,0,2,5,3,1,0,0,3,1,5,0,23
1990Q2,1746,17,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,4,0,9
1990Q2,1747,17,1,7,2,0,1,0,0,5,6,3,2,0,0,7,2,11,0,47
1990Q2,1748,17,2,4,2,1,2,0,0,1,5,3,0,0,0,4,2,14,0,40
1990Q2,1749,17,1,0,4,0,0,0,0,2,4,1,0,0,0,4,2,7,0,25
1990Q2,1751,17,17,3,1,2,1,0,0,2,7,1,5,0,0,8,1,9,0,57
1990Q2,1752,17,12,5,1,1,1,0,0,4,6,1,2,0,0,11,1,8,0,53
1990Q2,1753,17,0,0,0,0,1,1,0,3,3,1,4,0,0,0,2,3,0,18
1990Q2,1754,17,18,3,7,4,1,0,0,7,33,7,10,0,0,144,3,23,0,260
1990Q2,1755,17,0,1,0,1,0,0,0,1,3,0,1,0,0,1,1,5,0,14
1990Q2,1756,17,3,4,3,0,3,0,0,1,12,1,2,0,0,5,2,19,0,55
1990Q2,1757,17,1,2,0,1,1,0,0,4,4,0,2,0,0,1,2,5,0,23
1990Q2,1761,17,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,5
1990Q2,1762,17,1,0,2,0,0,0,0,4,3,2,2,0,0,2,1,4,0,21
1990Q2,1763,17,0,1,0,0,1,0,0,0,4,0,1,0,0,0,2,5,0,14
1990Q2,1764,17,9,5,0,3,2,0,0,11,8,6,5,0,0,20,5,19,0,93
1990Q2,1765,17,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,2,0,7
1990Q2,1766,17,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,11,0,18
1990Q2,1767,17,0,6,0,0,0,0,0,2,8,0,1,0,0,1,2,8,0,28
1990Q2,1768,17,0,2,1,0,1,0,0,3,2,4,2,0,0,4,2,5,0,26
1990Q2,1769,17,0,3,1,0,0,0,0,5,2,1,1,0,0,21,0,4,0,38
1990Q2,1771,17,0,2,0,2,1,0,1,6,3,0,3,0,0,1,0,13,0,32
1990Q2,1772,17,6,8,0,1,4,1,0,6,16,9,7,0,1,10,2,22,0,93
1990Q2,1773,17,7,0,1,0,0,0,0,1,15,3,6,0,0,48,2,8,0,91
1990Q2,1774,17,0,3,0,0,1,0,0,2,2,2,1,1,0,7,0,6,0,25
1990Q2,1775,17,0,12,7,0,0,0,1,4,2,3,2,0,1,3,9,12,0,56
1990Q2,1776,17,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,6
1990Q2,1777,17,0,5,3,1,2,0,0,0,5,3,2,0,0,3,7,8,0,39
1990Q2,1778,17,2,11,1,6,4,0,0,8,9,3,2,0,0,5,3,13,0,67
1990Q2,1779,17,1,9,6,4,2,0,1,22,4,1,5,1,0,6,6,11,0,79
1990Q2,1782,17,1,0,2,0,2,0,0,5,6,5,1,0,0,8,3,10,0,43
1990Q2,1783,17,3,1,7,0,1,0,1,1,6,2,1,0,0,4,5,8,0,40
1990Q2,1784,17,10,5,3,1,3,0,0,8,7,1,0,1,0,6,10,6,0,61
1990Q2,1785,17,0,8,1,1,0,0,0,7,4,0,1,0,0,0,2,3,0,27
1990Q2,1786,17,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,4
1990Q2,1787,17,3,19,4,9,4,0,1,33,13,8,3,1,0,10,1,40,0,149
1990Q2,1789,17,15,24,2,14,3,0,2,35,21,10,5,1,1,6,8,35,0,182
1990Q2,1791,17,4,8,1,0,0,0,0,3,14,5,2,0,0,7,3,10,0,57
1990Q2,1792,17,1,3,3,2,0,0,1,13,14,6,7,0,0,17,3,24,0,94
1990Q2,1793,17,2,4,5,0,3,0,1,4,11,4,4,0,1,5,7,15,0,66
1990Q2,1794,17,1,5,1,1,2,0,0,0,3,4,0,0,0,4,1,13,0,35
1990Q2,1795,17,0,5,4,1,0,0,0,11,10,3,1,0,0,2,4,4,0,45
1990Q2,1796,17,12,9,7,4,3,0,0,8,18,8,6,0,0,11,3,29,1,119
1990Q2,1799,17,0,6,3,3,0,1,0,19,12,4,5,1,1,3,0,27,0,85
1990Q2,1800,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1990Q2,1801,18,3,10,8,41,7,2,1,60,11,9,7,3,1,37,4,20,0,224
1990Q2,1802,18,6,12,0,32,4,1,1,40,18,7,3,0,2,11,0,37,1,175
1990Q2,1803,18,8,5,7,7,4,0,1,25,11,4,1,0,0,23,1,13,1,111
1990Q2,1804,18,4,7,2,17,6,0,4,57,9,4,7,1,1,3,0,18,0,140
1990Q2,1821,18,1,15,6,22,11,0,3,32,8,10,4,2,2,6,2,28,0,152
1990Q2,1822,18,6,10,2,32,8,1,7,76,8,5,5,1,0,5,0,41,0,207
1990Q2,1823,18,7,6,5,14,7,1,1,35,7,2,1,1,1,10,1,14,0,113
1990Q2,1824,18,6,13,1,20,2,0,2,36,7,1,1,0,1,5,0,24,0,119
1990Q2,1826,18,1,15,6,8,2,0,0,14,7,8,5,1,1,35,3,10,0,116
1990Q2,1827,18,0,27,12,23,1,0,2,37,10,3,1,0,0,6,0,12,0,134
1990Q2,1829,18,0,24,7,12,5,0,1,42,9,5,1,1,0,7,0,14,0,128
1990Q2,1834,18,1,8,2,13,3,1,1,42,4,2,6,0,0,2,0,25,0,110
1990Q2,1835,18,1,2,1,6,0,0,0,8,0,1,2,0,0,1,1,6,0,29
1990Q2,1836,18,3,12,3,8,4,0,1,20,2,3,1,1,0,6,2,6,0,72
1990Q2,1837,18,1,18,4,23,6,1,2,57,12,8,3,0,1,16,1,23,0,176
1990Q2,1838,18,2,5,0,8,0,2,1,41,0,3,1,0,1,4,4,8,0,80
1990Q2,1839,18,0,3,0,9,1,0,1,16,1,9,1,0,0,2,0,14,0,57
1990Q2,1841,18,2,11,7,18,6,1,0,37,5,9,3,0,1,10,1,36,0,147
1990Q2,1842,18,5,6,3,22,8,3,5,72,14,2,4,0,0,33,4,42,0,223
1990Q2,1844,18,0,13,13,20,7,0,3,43,3,9,1,1,1,4,0,22,1,141
1990Q2,1846,18,2,19,3,29,6,1,1,67,3,6,6,1,0,3,3,21,0,171
1990Q2,1849,18,6,27,3,33,8,3,1,82,5,9,2,3,1,4,3,19,0,209
1990Q2,1861,18,2,5,3,12,5,0,1,22,6,0,3,0,2,4,1,23,0,89
1990Q2,1862,18,1,6,5,11,3,2,1,29,5,4,4,0,0,6,0,13,0,90
1990Q2,1863,18,4,6,5,5,3,0,2,29,0,3,0,0,0,1,1,15,0,74
1990Q2,1864,18,1,9,3,2,1,2,1,24,4,2,0,0,1,4,3,7,0,64
1990Q2,1871,18,4,14,5,18,10,1,3,21,23,7,7,0,1,12,1,51,0,178
1990Q2,1881,18,7,17,4,8,0,0,1,13,17,4,5,0,0,7,2,26,0,111
1990Q2,1891,18,3,1,3,5,4,0,0,9,10,2,3,0,0,2,2,28,0,72
1990Q2,9901,99,0,0,1,0,0,0,0,2,0,1,3,0,0,0,0,1,0,8
1990Q2,9902,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3
1990Q2,9903,99,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5,0,9
1990Q2,9904,99,0,0,0,1,0,0,2,1,1,1,1,0,0,1,0,3,0,11
1990Q2,9905,99,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,5
1990Q2,9906,99,0,0,0,0,1,0,2,0,4,0,0,0,0,2,0,5,0,14
1990Q2,9907,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1990Q2,9908,99,0,0,1,0,0,0,0,1,2,0,1,0,0,0,2,1,0,8
1990Q2,9909,99,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,0,8
1990Q2,9910,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4
1990Q2,9911,99,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,4
1990Q2,9912,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,8
1990Q2,9913,99,0,0,0,4,0,0,0,1,0,0,0,1,0,1,0,5,0,12
1990Q2,9914,99,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,4,0,8
1990Q2,9915,99,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,6
1990Q2,9916,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1990Q2,9917,99,0,0,0,0,1,0,1,2,1,0,2,0,0,1,0,1,0,9
1990Q2,9918,99,0,0,1,3,0,0,1,3,1,1,0,0,0,0,0,6,0,16
1990Q2,9999,99,0,0,0,5,0,0,3,9,7,3,10,1,0,4,0,0,1,43
1990Q3,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
1990Q3,102,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1990Q3,105,1,1,2,0,2,0,2,0,0,10,0,1,0,0,1,0,5,0,24
1990Q3,106,1,6,5,6,30,8,0,0,23,94,10,5,14,11,16,1,64,0,293
1990Q3,107,1,3,0,0,10,1,0,1,17,27,11,7,3,2,10,0,42,0,134
1990Q3,111,1,6,1,1,3,1,0,0,0,6,0,0,0,0,1,0,6,0,25
1990Q3,112,1,2,0,2,0,0,0,0,1,3,1,0,0,1,1,0,6,0,17
1990Q3,114,1,2,3,0,21,4,0,0,11,72,5,3,7,3,18,0,21,0,170
1990Q3,118,1,2,0,0,2,0,0,0,2,24,0,3,0,0,5,0,4,0,42
1990Q3,122,1,0,3,1,1,0,0,0,1,2,1,0,0,1,2,1,1,0,14
1990Q3,124,1,5,5,0,1,2,0,0,1,79,2,5,2,0,3,1,4,0,110
1990Q3,125,1,1,0,2,7,0,0,0,6,26,1,6,1,1,7,0,4,0,62
1990Q3,127,1,3,1,2,7,0,0,1,7,15,3,3,1,0,19,0,1,0,63
1990Q3,128,1,2,2,1,8,0,0,0,6,50,3,12,4,1,11,0,5,1,106
1990Q3,129,1,2,0,4,0,1,0,0,2,19,3,2,0,1,1,0,3,0,38
1990Q3,131,1,2,0,0,2,0,0,0,1,4,1,0,0,1,3,0,2,0,16
1990Q3,132,1,4,2,2,9,1,0,0,10,70,6,21,4,1,25,0,10,0,165
1990Q3,133,1,9,0,0,14,2,0,1,9,25,1,4,9,2,6,0,1,0,83
1990Q3,136,1,1,6,3,36,1,0,0,25,14,1,2,4,0,8,0,6,0,107
1990Q3,138,1,9,1,0,15,2,0,1,14,58,6,4,3,0,6,1,9,0,129
1990Q3,139,1,4,0,2,3,0,0,0,3,43,2,2,0,0,1,0,11,0,71
1990Q3,141,1,0,1,2,3,0,0,0,2,11,0,5,0,1,5,0,4,0,34
1990Q3,143,1,3,0,2,28,1,1,0,6,7,1,3,8,1,27,0,1,0,89
1990Q3,144,1,1,9,0,31,4,1,0,22,1,1,1,6,0,3,0,2,0,82
1990Q3,145,1,2,2,0,29,5,0,0,14,4,2,4,3,0,6,0,2,0,73
1990Q3,146,1,3,3,2,7,1,0,0,11,10,6,2,2,1,5,0,1,0,54
1990Q3,147,1,5,1,1,6,1,0,0,13,7,0,0,0,1,4,0,1,0,40
1990Q3,148,1,1,1,0,12,1,1,0,17,11,1,2,3,0,4,0,0,0,54
1990Q3,152,1,13,4,9,12,6,0,1,9,39,4,23,8,2,26,1,7,0,164
1990Q3,153,1,10,5,2,68,9,0,0,23,27,4,12,39,3,59,0,7,5,273
1990Q3,154,1,4,2,1,47,2,0,0,16,15,1,3,5,1,4,0,2,1,104
1990Q3,155,1,0,2,0,11,3,0,0,9,36,3,3,4,0,9,1,3,0,84
1990Q3,156,1,2,5,0,20,1,0,1,14,12,2,8,4,0,7,0,3,0,79
1990Q3,157,1,2,6,1,38,2,0,3,36,17,1,1,4,0,5,0,5,0,121
1990Q3,158,1,21,3,4,20,3,2,0,16,28,2,11,1,0,3,2,4,0,120
1990Q3,159,1,26,1,3,6,0,0,1,11,24,6,6,0,0,6,1,17,0,108
1990Q3,164,1,5,1,1,49,8,0,2,25,15,4,1,11,1,5,0,3,0,131
1990Q3,165,1,3,2,2,26,6,0,0,9,33,1,5,10,1,22,0,9,0,129
1990Q3,166,1,1,3,0,16,1,0,0,7,17,0,0,2,1,1,0,1,0,50
1990Q3,171,1,5,0,1,2,1,0,0,1,14,2,3,1,0,19,0,8,0,57
1990Q3,172,1,8,2,1,15,4,0,0,7,74,2,16,7,0,40,2,28,1,207
1990Q3,174,1,13,0,4,29,4,0,0,12,38,3,7,31,4,17,2,6,8,178
1990Q3,176,1,14,0,1,16,4,1,1,12,26,2,3,7,1,12,0,6,0,106
1990Q3,177,1,24,0,4,13,3,0,0,4,68,6,4,4,0,6,0,8,0,144
1990Q3,181,1,2,2,2,5,0,0,1,8,21,3,1,1,0,3,0,9,0,58
1990Q3,182,1,0,0,0,3,0,0,0,0,11,0,2,0,0,5,0,5,0,26
1990Q3,184,1,13,1,0,10,1,0,0,10,80,9,7,3,1,14,0,49,0,198
1990Q3,185,1,45,1,4,17,1,0,1,10,90,15,18,38,4,21,1,29,0,295
1990Q3,192,1,0,5,0,1,0,0,0,2,7,0,4,0,0,0,0,10,0,29
1990Q3,194,1,14,0,4,14,1,0,0,9,56,4,3,0,1,8,1,35,0,150
1990Q3,195,1,41,2,0,16,6,1,1,18,46,5,5,1,1,6,0,26,0,175
1990Q3,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1990Q3,221,2,2,9,2,10,4,0,3,42,20,4,2,1,0,3,0,52,0,154
1990Q3,222,2,3,11,2,10,4,0,1,36,24,3,4,1,2,5,1,37,0,144
1990Q3,223,2,1,22,3,14,4,0,1,18,35,5,2,0,1,7,0,60,0,173
1990Q3,231,2,3,16,3,13,7,1,1,25,13,6,2,0,0,3,1,53,0,147
1990Q3,232,2,1,5,1,11,7,0,0,4,11,4,1,0,2,12,0,20,0,79
1990Q3,234,2,5,35,0,9,3,0,1,32,27,7,2,1,0,5,1,64,0,192
1990Q3,235,2,5,16,3,7,3,0,0,22,21,3,4,2,1,11,0,38,0,136
1990Q3,236,2,5,11,4,27,1,1,0,15,22,3,3,1,0,7,2,41,1,144
1990Q3,238,2,1,5,0,4,3,0,0,11,10,2,1,0,2,1,0,22,0,62
1990Q3,241,2,3,7,0,5,5,3,0,17,11,5,1,4,1,1,0,34,0,97
1990Q3,242,2,2,16,0,15,6,0,1,32,6,5,1,0,1,13,1,46,0,145
1990Q3,243,2,5,14,8,18,8,0,2,31,23,8,3,4,3,15,2,44,0,188
1990Q3,244,2,3,13,2,25,4,0,2,41,47,8,3,2,3,6,0,48,0,207
1990Q3,245,2,4,14,2,16,4,0,0,18,30,8,5,1,1,6,0,34,0,143
1990Q3,246,2,8,9,3,11,1,1,0,18,19,6,5,2,2,20,1,20,0,126
1990Q3,247,2,4,13,8,15,2,4,2,35,32,7,3,0,0,4,0,33,0,162
1990Q3,248,2,2,9,4,15,2,0,0,14,14,3,4,1,0,0,1,19,0,88
1990Q3,249,2,1,2,1,3,1,0,0,7,30,2,1,0,1,0,1,13,0,63
1990Q3,251,2,0,21,1,23,5,0,0,24,21,10,5,3,4,9,1,63,1,191
1990Q3,252,2,3,5,4,12,3,0,1,16,34,9,4,0,5,12,2,42,1,153
1990Q3,253,2,11,5,6,47,6,0,1,23,45,7,8,10,4,32,0,40,0,245
1990Q3,254,2,1,17,0,21,3,1,2,33,34,7,4,2,1,10,1,32,0,169
1990Q3,255,2,6,7,3,34,4,0,2,45,33,6,4,3,1,15,2,34,0,199
1990Q3,256,2,15,26,7,64,5,3,1,81,21,8,6,5,2,19,2,42,1,308
1990Q3,258,2,6,26,4,29,4,2,2,55,45,7,5,3,1,21,1,53,0,264
1990Q3,259,2,2,7,2,13,2,0,0,15,78,5,6,0,0,6,0,32,0,168
1990Q3,261,2,12,20,4,51,9,0,2,80,35,14,11,2,7,15,2,106,0,370
1990Q3,262,2,11,13,1,27,8,2,1,63,18,7,2,3,0,12,3,43,1,215
1990Q3,266,2,24,29,2,88,13,3,4,112,39,15,5,6,2,22,1,57,0,422
1990Q3,269,2,5,9,1,23,2,2,0,20,24,3,4,1,2,6,0,24,0,126
1990Q3,271,2,2,18,3,22,6,3,3,53,10,5,3,3,2,5,2,42,0,182
1990Q3,272,2,6,16,1,34,8,1,2,37,17,2,7,3,1,10,1,59,0,205
1990Q3,275,2,11,11,3,27,5,2,1,41,26,10,2,0,1,8,0,32,0,180
1990Q3,276,2,5,7,1,23,6,1,1,39,8,2,1,1,0,8,0,28,0,131
1990Q3,279,2,2,2,3,5,1,1,0,6,22,3,0,0,0,4,0,12,0,61
1990Q3,281,2,3,5,1,19,6,1,1,23,8,4,3,0,0,2,1,18,0,95
1990Q3,282,2,2,8,1,21,5,1,2,47,7,5,3,0,2,3,0,16,0,123
1990Q3,286,2,2,10,0,11,5,1,1,20,8,7,3,0,0,4,0,25,0,97
1990Q3,289,2,2,6,0,8,3,1,2,7,6,1,1,1,0,1,1,21,0,61
1990Q3,291,2,4,4,6,12,0,0,0,12,4,1,0,0,1,9,0,19,0,72
1990Q3,292,2,3,2,0,5,0,0,0,9,2,1,1,0,0,5,0,18,0,46
1990Q3,296,2,2,0,0,2,0,1,0,7,4,1,0,0,0,2,0,3,0,22
1990Q3,299,2,0,4,1,9,2,0,2,21,15,3,1,1,0,4,0,22,0,85
1990Q3,300,3,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,5
1990Q3,309,3,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,5
1990Q3,311,3,1,0,2,4,1,0,0,2,1,1,0,0,0,2,0,3,0,17
1990Q3,312,3,3,0,1,1,0,0,0,1,2,0,0,0,0,0,0,2,0,10
1990Q3,313,3,0,3,1,2,1,1,1,9,1,2,0,0,0,1,1,4,0,27
1990Q3,314,3,0,13,1,6,4,0,0,19,17,2,2,0,1,3,1,22,0,91
1990Q3,315,3,1,8,4,11,1,1,1,15,11,6,2,0,0,3,2,24,0,90
1990Q3,316,3,1,6,0,11,3,1,1,21,18,3,1,0,1,1,0,11,1,80
1990Q3,317,3,3,12,0,10,4,3,0,23,9,4,1,1,0,3,0,12,0,85
1990Q3,318,3,1,6,3,5,7,2,0,17,3,4,1,0,1,4,0,14,0,68
1990Q3,319,3,1,13,1,14,2,0,1,37,13,1,2,1,3,5,0,34,0,128
1990Q3,326,3,5,12,2,17,8,1,0,24,13,6,4,3,1,4,0,21,0,121
1990Q3,327,3,3,31,3,9,0,0,1,19,21,6,3,0,0,5,2,33,0,136
1990Q3,328,3,1,9,3,9,3,0,1,5,35,4,9,0,0,14,14,23,1,131
1990Q3,329,3,0,0,0,4,1,0,1,1,5,1,2,1,0,2,0,3,0,21
1990Q3,331,3,8,1,1,12,4,0,1,20,4,2,1,0,2,3,0,17,1,77
1990Q3,332,3,8,6,1,13,1,0,0,14,5,2,1,0,0,6,0,14,0,71
1990Q3,333,3,16,9,6,14,3,1,1,14,10,5,1,1,2,3,0,19,0,105
1990Q3,334,3,7,5,0,14,6,0,1,22,13,6,4,0,2,11,2,31,0,124
1990Q3,335,3,1,7,1,6,1,0,2,11,4,3,1,1,0,4,3,16,0,61
1990Q3,336,3,2,4,4,5,2,0,0,13,5,3,2,0,1,2,1,14,0,58
1990Q3,337,3,1,11,2,9,1,0,1,22,6,7,2,0,0,3,0,17,0,82
1990Q3,338,3,4,3,1,13,3,1,4,7,25,3,5,2,0,17,10,27,0,125
1990Q3,351,3,0,0,0,5,0,0,0,3,2,0,0,0,0,6,1,5,0,22
1990Q3,353,3,1,3,2,6,1,0,1,4,5,2,3,0,0,5,0,17,0,50
1990Q3,354,3,1,10,4,8,0,1,0,17,4,2,5,0,0,5,1,24,0,82
1990Q3,355,3,1,3,3,22,3,0,2,26,9,5,3,0,0,2,3,26,0,108
1990Q3,356,3,0,8,2,16,4,0,1,23,9,7,2,0,1,12,0,22,0,107
1990Q3,357,3,0,17,2,17,1,0,1,39,11,2,2,0,0,5,2,29,0,128
1990Q3,358,3,1,6,14,6,2,0,2,4,52,34,21,0,0,94,28,30,0,294
1990Q3,359,3,0,0,0,3,4,0,2,5,20,3,1,0,0,1,1,13,0,53
1990Q3,361,3,1,10,1,13,2,0,2,36,16,5,2,0,1,21,1,36,0,147
1990Q3,362,3,1,23,3,15,5,2,2,47,15,9,7,0,0,13,1,39,0,182
1990Q3,363,3,17,12,3,26,11,0,2,33,31,11,18,1,1,35,3,43,0,247
1990Q3,373,3,2,6,6,8,6,1,0,8,9,4,5,2,1,7,4,20,1,90
1990Q3,374,3,0,7,2,11,1,0,0,8,6,4,1,0,3,2,0,9,0,54
1990Q3,375,3,7,11,3,15,4,0,0,29,19,8,2,1,0,3,2,11,1,116
1990Q3,376,3,2,7,2,18,4,1,0,31,10,5,2,0,2,6,0,11,0,101
1990Q3,377,3,2,13,1,27,8,1,1,45,12,8,8,0,0,10,1,20,0,157
1990Q3,378,3,0,3,1,5,1,0,0,5,12,8,3,5,0,8,1,20,0,72
1990Q3,391,3,0,23,1,1,1,1,1,16,9,3,3,0,0,5,1,32,0,97
1990Q3,393,3,8,8,7,33,6,0,1,31,24,9,2,1,2,9,1,50,0,192
1990Q3,394,3,2,4,2,7,4,1,2,12,7,5,1,0,0,1,0,13,0,61
1990Q3,395,3,2,14,3,28,9,0,2,23,17,3,4,1,2,15,2,22,0,147
1990Q3,397,3,4,11,5,30,9,2,0,42,14,11,9,1,3,36,4,32,1,214
1990Q3,398,3,3,16,2,56,10,2,1,50,25,11,3,5,1,15,2,55,0,257
1990Q3,399,3,1,1,1,8,3,1,0,14,9,2,0,0,1,5,0,15,1,62
1990Q3,401,4,2,1,1,0,0,0,0,7,2,0,1,0,0,0,0,2,0,16
1990Q3,402,4,1,7,1,4,0,1,1,11,5,2,0,0,0,1,0,5,0,39
1990Q3,403,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,5
1990Q3,404,4,1,6,5,1,5,0,0,1,9,1,2,0,0,1,0,9,1,42
1990Q3,406,4,1,3,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,12
1990Q3,407,4,1,13,2,1,3,1,1,15,7,4,1,0,0,1,0,14,0,64
1990Q3,408,4,1,4,0,6,3,0,0,11,0,2,1,0,0,2,0,3,0,33
1990Q3,409,4,2,18,0,5,0,1,0,16,3,5,6,0,0,5,5,12,0,78
1990Q3,411,4,7,2,4,6,2,0,0,1,10,5,0,0,1,5,0,11,0,54
1990Q3,412,4,5,7,2,9,2,1,0,3,8,3,3,0,0,3,2,14,0,62
1990Q3,413,4,2,2,1,0,0,0,0,2,2,1,1,0,1,2,0,1,0,15
1990Q3,414,4,0,1,0,0,1,0,0,1,1,0,1,0,0,4,0,2,0,11
1990Q3,415,4,6,14,1,7,8,1,1,24,18,7,4,0,0,10,2,29,0,132
1990Q3,416,4,2,25,4,6,0,1,2,13,20,3,1,1,0,8,1,32,0,119
1990Q3,417,4,2,8,4,6,1,1,0,24,2,1,0,0,1,6,0,11,1,68
1990Q3,418,4,2,6,1,4,2,0,2,36,4,3,0,1,0,3,1,10,0,75
1990Q3,419,4,0,7,1,7,2,0,0,26,3,3,0,0,0,0,3,10,0,62
1990Q3,421,4,7,5,3,4,2,0,1,6,9,3,3,0,0,4,1,13,0,61
1990Q3,422,4,1,20,2,4,5,0,0,13,19,3,3,1,1,7,1,23,0,103
1990Q3,423,4,2,6,0,2,1,0,0,9,4,2,0,0,0,5,0,11,0,42
1990Q3,427,4,0,4,2,4,0,0,0,13,12,0,2,0,0,7,0,19,0,63
1990Q3,428,4,5,9,6,2,0,0,0,19,6,7,5,0,0,6,1,32,0,98
1990Q3,429,4,5,5,0,4,0,0,2,9,7,13,2,0,0,2,0,37,0,86
1990Q3,431,4,4,0,0,0,1,0,0,3,3,0,1,0,0,0,0,3,0,15
1990Q3,432,4,0,2,0,0,0,0,1,1,3,0,1,0,0,1,0,9,0,18
1990Q3,433,4,2,4,3,12,1,0,1,3,25,12,6,1,0,10,4,76,0,160
1990Q3,435,4,0,2,0,1,1,0,0,2,5,0,0,0,0,2,0,11,0,24
1990Q3,438,4,1,9,0,4,1,0,0,21,5,2,0,0,0,2,1,28,0,74
1990Q3,439,4,0,4,2,5,2,1,1,18,1,3,1,0,0,3,0,22,0,63
1990Q3,451,4,3,6,2,5,1,0,0,29,2,3,0,0,0,1,1,7,0,60
1990Q3,452,4,0,2,0,3,0,0,0,8,1,1,1,0,0,0,1,5,0,22
1990Q3,453,4,5,8,5,6,0,0,1,8,10,4,2,0,2,13,0,22,1,87
1990Q3,455,4,0,2,1,12,0,1,0,18,8,6,2,0,1,6,0,21,0,78
1990Q3,457,4,3,10,1,11,4,1,0,30,7,4,8,1,0,2,0,25,0,107
1990Q3,459,4,0,5,3,20,1,0,1,17,6,1,0,0,0,3,2,16,0,75
1990Q3,462,4,0,3,0,4,1,0,0,6,6,0,2,0,0,2,1,13,0,38
1990Q3,463,4,7,10,2,15,1,0,0,30,15,9,6,1,1,14,3,26,0,140
1990Q3,466,4,4,6,1,15,1,0,0,15,10,1,0,1,0,10,2,19,0,85
1990Q3,467,4,1,7,0,7,3,1,0,17,11,2,5,0,0,3,2,28,0,87
1990Q3,468,4,0,9,3,20,2,1,1,22,7,2,0,1,1,3,1,20,0,93
1990Q3,469,4,1,4,2,6,1,0,3,8,3,2,1,0,1,3,2,19,0,56
1990Q3,471,4,7,5,4,11,0,0,1,32,6,8,10,0,1,4,1,20,0,110
1990Q3,473,4,0,6,2,15,0,0,0,16,14,4,1,1,1,17,0,12,0,89
1990Q3,477,4,0,2,0,13,3,0,1,7,4,3,0,1,1,3,1,12,0,51
1990Q3,478,4,1,3,1,8,6,0,0,16,6,3,1,0,0,8,0,16,1,70
1990Q3,479,4,3,2,1,10,2,0,1,11,3,0,1,0,0,3,1,10,0,48
1990Q3,487,4,0,2,0,1,1,0,0,6,4,1,1,0,0,0,0,4,0,20
1990Q3,488,4,0,3,0,0,0,1,0,4,2,0,0,0,1,1,0,6,0,18
1990Q3,491,4,12,0,2,5,3,0,0,2,13,1,6,0,1,22,0,20,0,87
1990Q3,497,4,6,5,6,20,4,1,0,27,25,13,8,0,0,16,2,73,0,206
1990Q3,499,4,7,4,1,3,0,0,0,6,4,2,2,0,0,3,2,21,0,55
1990Q3,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3
1990Q3,501,5,7,1,0,0,3,0,0,2,1,1,0,0,0,0,0,4,0,19
1990Q3,502,5,0,0,1,0,0,0,0,1,4,0,1,0,0,3,0,1,0,11
1990Q3,503,5,3,0,1,0,0,0,0,1,1,3,1,0,0,1,0,6,0,17
1990Q3,504,5,1,16,2,3,3,1,0,24,26,5,2,0,0,4,1,8,0,96
1990Q3,505,5,0,17,4,1,1,0,1,12,16,1,3,0,0,5,0,18,0,79
1990Q3,507,5,4,4,0,3,1,1,0,27,9,3,2,0,0,3,0,20,0,77
1990Q3,509,5,1,5,8,2,5,0,0,10,11,8,2,0,0,25,2,13,0,92
1990Q3,511,5,8,15,10,2,6,0,1,33,23,9,3,0,0,4,6,28,1,149
1990Q3,512,5,0,1,1,1,0,0,1,0,4,0,1,0,0,0,0,2,0,11
