AGG,BTFV,BURG,GTA,GTP,HOM,ROBB,quarter,rd
1,1,3,4,1,0,1,2010Q2,1012
8,5,5,6,1,0,2,2010Q2,1015
1,13,6,4,0,0,2,2010Q2,1017
2,8,9,11,1,0,3,2010Q2,1018
0,1,0,1,0,0,0,2010Q2,1019
2,9,3,7,0,0,4,2010Q2,1021
3,9,2,3,0,0,2,2010Q2,1023
0,4,0,4,0,0,4,2010Q2,1024
2,5,9,3,1,0,5,2010Q2,1025
2,5,5,2,0,0,1,2010Q2,1027
3,16,9,4,0,0,7,2010Q2,1028
0,8,4,7,0,0,9,2010Q2,1029
0,3,5,0,0,0,1,2010Q2,1031
1,7,10,4,0,0,0,2010Q2,1033
0,4,2,0,0,0,0,2010Q2,1034
6,9,4,1,0,0,4,2010Q2,1035
1,3,4,3,0,0,2,2010Q2,1037
3,7,12,3,1,0,4,2010Q2,1039
1,2,6,4,0,0,0,2010Q2,1041
1,6,1,6,0,0,2,2010Q2,1043
1,5,0,1,0,0,1,2010Q2,1044
1,8,5,5,0,0,0,2010Q2,1045
1,8,7,5,0,0,0,2010Q2,1047
0,16,2,0,0,0,0,2010Q2,1049
0,6,7,3,0,0,1,2010Q2,1061
5,10,13,5,1,0,4,2010Q2,1063
3,15,1,3,1,0,1,2010Q2,1065
0,12,9,1,0,0,0,2010Q2,1067
0,0,1,0,0,0,0,2010Q2,1068
1,6,5,0,0,0,2,2010Q2,1075
0,4,6,0,1,0,0,2010Q2,1077
0,1,3,0,0,0,0,2010Q2,1078
1,2,4,1,0,0,1,2010Q2,1079
0,3,2,0,0,0,0,2010Q2,1083
0,2,5,0,0,0,0,2010Q2,1088
0,4,0,1,0,0,0,2010Q2,1089
1,4,3,0,0,0,0,2010Q2,1091
1,1,3,0,0,0,0,2010Q2,1094
0,7,6,5,0,0,0,2010Q2,1097
0,0,1,0,0,0,0,2010Q2,1098
0,3,4,0,0,0,0,2010Q2,1099
2,16,1,2,0,0,2,2010Q2,1101
2,5,3,7,1,0,1,2010Q2,1102
1,2,3,2,0,0,0,2010Q2,1105
0,2,4,2,0,0,1,2010Q2,1107
0,5,2,4,0,0,0,2010Q2,1109
1,4,1,4,0,0,2,2010Q2,1112
1,12,3,14,0,0,0,2010Q2,1113
0,3,0,4,0,0,0,2010Q2,1115
2,4,1,2,0,0,1,2010Q2,1116
0,8,4,5,1,0,1,2010Q2,1117
2,2,2,0,0,1,3,2010Q2,1118
0,2,6,6,0,0,3,2010Q2,1119
0,1,0,0,0,0,0,2010Q2,1122
4,2,2,3,0,0,5,2010Q2,1123
3,6,4,5,0,0,0,2010Q2,1124
2,5,4,3,0,0,2,2010Q2,1125
1,7,1,1,1,0,2,2010Q2,1126
2,2,2,2,0,0,3,2010Q2,1127
0,3,0,2,0,0,0,2010Q2,1128
0,5,4,6,0,0,1,2010Q2,1129
0,27,9,7,0,0,1,2010Q2,1132
3,9,5,5,1,0,2,2010Q2,1133
0,5,5,7,0,0,0,2010Q2,1134
7,8,5,9,0,1,3,2010Q2,1135
1,11,6,9,0,0,2,2010Q2,1136
4,5,5,1,0,0,2,2010Q2,1137
0,6,2,1,0,0,2,2010Q2,1138
1,6,0,3,0,0,1,2010Q2,1139
1,22,5,9,0,0,2,2010Q2,1141
0,11,8,7,0,0,1,2010Q2,1142
2,21,9,8,0,0,3,2010Q2,1143
0,23,10,5,0,0,3,2010Q2,1144
1,12,6,6,0,0,2,2010Q2,1145
7,3,2,1,0,0,1,2010Q2,1146
0,7,2,4,0,0,0,2010Q2,1147
1,29,3,4,0,0,1,2010Q2,1148
3,7,4,5,0,0,3,2010Q2,1149
0,3,0,3,0,0,5,2010Q2,1151
1,10,5,3,0,0,3,2010Q2,1152
0,1,0,0,0,0,0,2010Q2,1153
10,6,5,3,0,0,0,2010Q2,1158
0,5,1,0,0,0,0,2010Q2,1159
4,1,0,2,0,1,2,2010Q2,1161
2,10,1,7,0,0,4,2010Q2,1162
1,5,3,3,0,0,2,2010Q2,1163
2,4,2,4,0,0,0,2010Q2,1169
1,19,12,9,0,0,6,2010Q2,1171
1,20,6,5,1,0,0,2010Q2,1172
2,2,7,0,0,0,0,2010Q2,1173
1,4,6,0,0,0,0,2010Q2,1174
0,1,0,0,0,0,0,2010Q2,1175
0,4,2,0,0,0,1,2010Q2,1176
1,6,0,5,0,0,1,2010Q2,1177
1,2,1,1,0,1,6,2010Q2,1178
2,4,0,2,0,0,1,2010Q2,1179
0,7,9,0,0,0,2,2010Q2,1181
2,9,3,1,0,0,3,2010Q2,1183
3,11,4,4,0,0,2,2010Q2,1184
0,6,0,1,0,0,0,2010Q2,1185
0,6,0,1,0,0,0,2010Q2,1186
2,2,0,1,0,0,1,2010Q2,1189
1,7,0,12,0,0,0,2010Q2,1195
0,0,0,1,0,0,0,2010Q2,1200
11,10,14,8,1,0,11,2010Q2,1203
4,6,3,4,0,0,4,2010Q2,1204
5,12,6,6,1,0,4,2010Q2,1205
14,3,1,4,1,0,5,2010Q2,1207
9,4,3,7,0,0,8,2010Q2,1208
1,2,1,8,1,0,7,2010Q2,1209
7,6,13,4,1,1,15,2010Q2,1211
7,8,14,11,0,0,8,2010Q2,1213
12,10,8,7,1,1,6,2010Q2,1215
12,8,3,9,1,1,11,2010Q2,1218
0,1,4,1,0,0,3,2010Q2,1219
6,10,8,6,1,1,3,2010Q2,1231
12,6,11,5,3,0,8,2010Q2,1232
5,2,8,9,0,0,9,2010Q2,1233
2,3,12,6,0,0,2,2010Q2,1235
7,7,12,12,0,1,19,2010Q2,1239
13,3,4,10,1,1,11,2010Q2,1241
10,5,12,2,0,0,1,2010Q2,1242
13,17,18,14,0,0,9,2010Q2,1243
5,14,16,10,1,0,11,2010Q2,1245
3,4,10,5,0,0,10,2010Q2,1248
5,11,7,7,2,0,16,2010Q2,1249
9,6,9,7,1,1,11,2010Q2,1251
5,3,9,5,0,0,4,2010Q2,1252
4,10,12,6,1,1,7,2010Q2,1253
3,6,12,12,0,0,7,2010Q2,1255
6,10,6,8,0,0,19,2010Q2,1256
5,4,7,7,2,0,8,2010Q2,1257
11,4,5,11,2,0,7,2010Q2,1258
8,9,10,13,2,1,9,2010Q2,1259
10,7,4,6,0,0,8,2010Q2,1263
16,5,6,7,1,1,8,2010Q2,1265
7,6,4,10,0,0,11,2010Q2,1266
12,9,11,8,1,0,7,2010Q2,1267
20,12,13,17,2,0,12,2010Q2,1268
23,5,9,8,1,0,1,2010Q2,1269
10,13,9,10,0,0,10,2010Q2,1273
8,7,10,6,0,0,13,2010Q2,1283
1,0,6,1,0,0,3,2010Q2,1293
6,21,5,4,2,0,5,2010Q2,1303
3,7,4,7,1,0,5,2010Q2,1307
4,15,1,9,0,0,0,2010Q2,1309
0,0,0,1,0,0,0,2010Q2,1311
5,8,5,2,2,1,7,2010Q2,1313
2,10,1,10,0,0,5,2010Q2,1317
4,9,1,7,4,1,8,2010Q2,1321
4,3,3,3,3,0,4,2010Q2,1322
9,7,2,6,0,0,8,2010Q2,1323
5,1,1,1,0,0,0,2010Q2,1324
1,3,1,1,0,1,4,2010Q2,1325
1,0,1,0,0,1,0,2010Q2,1326
1,3,0,1,0,0,1,2010Q2,1327
3,8,4,10,0,2,4,2010Q2,1331
4,1,3,5,2,0,8,2010Q2,1333
3,17,3,6,2,0,3,2010Q2,1341
3,3,1,7,0,0,3,2010Q2,1342
5,8,5,5,2,0,5,2010Q2,1343
2,6,1,2,2,0,4,2010Q2,1344
4,4,6,2,1,0,6,2010Q2,1345
9,5,9,4,2,0,5,2010Q2,1346
4,6,2,15,1,0,7,2010Q2,1347
14,8,4,11,1,0,8,2010Q2,1351
10,6,3,9,1,0,11,2010Q2,1352
7,4,6,10,2,0,4,2010Q2,1353
2,0,2,4,3,0,4,2010Q2,1354
9,7,4,9,2,1,13,2010Q2,1361
9,5,5,10,0,0,8,2010Q2,1362
3,1,10,4,0,1,4,2010Q2,1363
6,3,4,2,1,0,4,2010Q2,1364
10,1,8,4,1,0,4,2010Q2,1365
9,5,6,17,2,0,12,2010Q2,1367
13,7,4,6,2,0,4,2010Q2,1371
4,1,1,5,1,0,9,2010Q2,1372
12,6,6,2,1,0,2,2010Q2,1373
6,3,10,7,1,0,12,2010Q2,1375
3,4,1,9,0,0,6,2010Q2,1377
1,0,2,0,1,0,1,2010Q2,1381
10,10,11,9,1,3,11,2010Q2,1383
1,2,4,10,0,0,5,2010Q2,1385
10,3,0,2,2,0,2,2010Q2,1391
6,3,8,8,3,0,6,2010Q2,1393
2,9,4,10,0,2,1,2010Q2,1394
4,7,7,14,1,1,5,2010Q2,1395
1,4,1,4,0,0,0,2010Q2,1401
1,5,3,0,0,0,2,2010Q2,1402
0,2,2,1,0,0,1,2010Q2,1403
0,1,0,0,0,0,0,2010Q2,1405
1,15,7,6,0,0,3,2010Q2,1406
0,10,2,9,1,0,2,2010Q2,1407
1,8,2,9,0,0,3,2010Q2,1409
2,0,0,0,0,0,0,2010Q2,1411
8,22,10,4,0,0,5,2010Q2,1412
5,17,4,7,1,0,1,2010Q2,1413
0,7,6,6,0,0,4,2010Q2,1414
2,6,2,1,0,0,3,2010Q2,1415
0,10,1,1,0,0,0,2010Q2,1416
0,3,4,2,0,0,0,2010Q2,1424
0,3,2,1,0,0,1,2010Q2,1425
0,0,0,0,0,0,1,2010Q2,1426
0,7,1,1,0,0,2,2010Q2,1427
1,14,4,7,0,0,2,2010Q2,1428
8,27,8,5,3,0,5,2010Q2,1431
0,11,6,5,0,0,1,2010Q2,1432
0,5,4,0,0,0,0,2010Q2,1433
0,6,8,6,0,0,3,2010Q2,1434
0,9,3,7,0,0,2,2010Q2,1435
0,5,0,1,0,0,2,2010Q2,1436
0,5,3,3,0,0,0,2010Q2,1437
1,4,1,6,0,0,3,2010Q2,1438
1,9,7,5,2,0,2,2010Q2,1441
6,3,8,1,0,1,2,2010Q2,1443
1,12,12,7,0,0,2,2010Q2,1444
0,7,5,4,0,0,3,2010Q2,1445
0,4,5,5,0,0,0,2010Q2,1446
0,2,7,3,0,0,1,2010Q2,1449
1,1,1,1,0,0,0,2010Q2,1451
0,4,9,2,0,0,2,2010Q2,1452
1,12,18,5,0,0,0,2010Q2,1453
1,4,1,5,0,0,1,2010Q2,1454
0,5,1,2,0,0,1,2010Q2,1455
0,0,0,0,0,0,2,2010Q2,1456
0,4,4,2,0,0,2,2010Q2,1457
1,3,1,3,0,0,1,2010Q2,1458
0,2,2,1,0,0,1,2010Q2,1459
0,0,3,5,0,0,0,2010Q2,1463
1,3,1,3,0,0,1,2010Q2,1464
0,6,2,6,0,0,2,2010Q2,1465
1,8,2,2,0,0,1,2010Q2,1466
0,6,8,5,0,0,0,2010Q2,1467
1,5,1,2,0,0,1,2010Q2,1468
1,9,23,11,0,0,4,2010Q2,1469
2,0,0,0,0,0,1,2010Q2,1471
0,5,1,2,1,0,1,2010Q2,1472
0,10,6,1,0,0,0,2010Q2,1473
1,5,4,2,0,0,0,2010Q2,1474
0,3,3,0,0,0,0,2010Q2,1475
0,7,1,0,0,0,0,2010Q2,1476
1,12,7,0,0,0,1,2010Q2,1477
0,5,8,5,0,0,1,2010Q2,1479
0,19,9,6,0,0,1,2010Q2,1483
0,0,0,0,0,0,2,2010Q2,1484
1,5,0,2,1,0,0,2010Q2,1485
0,2,1,1,0,0,0,2010Q2,1486
1,5,4,1,1,0,0,2010Q2,1487
0,15,5,11,0,0,0,2010Q2,1488
0,4,1,8,1,0,3,2010Q2,1489
0,2,0,0,0,0,0,2010Q2,1491
0,2,0,0,0,0,0,2010Q2,1492
0,1,0,0,0,0,0,2010Q2,1493
0,14,1,2,2,0,0,2010Q2,1494
0,0,1,1,0,0,0,2010Q2,1495
1,15,0,0,1,0,0,2010Q2,1496
0,3,0,3,0,0,0,2010Q2,1497
0,3,0,0,0,0,0,2010Q2,1498
0,4,0,2,0,0,0,2010Q2,1499
0,7,6,0,0,0,1,2010Q2,1501
4,0,8,2,0,0,0,2010Q2,1502
4,5,6,5,0,1,2,2010Q2,1503
1,6,5,3,0,0,0,2010Q2,1504
6,8,10,7,1,0,6,2010Q2,1505
1,6,4,6,0,0,1,2010Q2,1506
0,2,1,2,0,0,0,2010Q2,1508
1,4,0,6,0,0,0,2010Q2,1509
0,3,0,5,0,0,3,2010Q2,1511
2,12,3,7,0,0,2,2010Q2,1512
1,9,6,8,0,0,2,2010Q2,1513
1,5,4,1,0,0,3,2010Q2,1514
1,7,6,2,0,0,3,2010Q2,1515
3,2,4,5,0,0,2,2010Q2,1516
2,3,5,2,0,0,2,2010Q2,1517
4,13,4,4,0,0,0,2010Q2,1519
3,7,2,9,1,0,0,2010Q2,1521
1,8,6,9,0,0,3,2010Q2,1522
5,10,7,5,0,0,0,2010Q2,1523
1,7,2,1,1,0,1,2010Q2,1524
3,17,9,6,0,0,6,2010Q2,1525
6,15,5,5,0,0,8,2010Q2,1526
2,9,4,4,0,0,2,2010Q2,1527
4,8,2,8,0,0,3,2010Q2,1529
0,8,5,4,1,0,2,2010Q2,1531
2,11,4,3,1,0,4,2010Q2,1532
0,3,2,0,0,0,2,2010Q2,1533
0,0,0,1,0,0,0,2010Q2,1534
1,9,2,8,1,0,1,2010Q2,1535
5,7,6,2,2,0,1,2010Q2,1538
0,13,6,1,0,0,4,2010Q2,1539
0,1,4,0,0,0,0,2010Q2,1541
2,13,10,4,0,0,3,2010Q2,1543
1,11,4,2,0,0,0,2010Q2,1544
0,23,6,6,0,0,2,2010Q2,1545
4,9,1,3,0,4,1,2010Q2,1546
2,5,1,4,0,0,1,2010Q2,1547
2,22,3,9,0,0,2,2010Q2,1548
1,16,9,8,1,0,4,2010Q2,1549
0,2,0,0,0,0,2,2010Q2,1551
1,13,1,4,0,0,0,2010Q2,1553
1,42,3,7,1,0,5,2010Q2,1555
0,14,3,10,1,0,2,2010Q2,1557
0,9,1,1,0,0,0,2010Q2,1559
2,5,2,1,0,0,0,2010Q2,1562
0,15,3,2,0,0,0,2010Q2,1563
0,7,1,1,0,0,0,2010Q2,1565
1,19,4,0,0,0,1,2010Q2,1566
1,12,2,0,0,0,1,2010Q2,1567
0,7,2,1,0,0,1,2010Q2,1569
0,19,6,2,0,0,0,2010Q2,1581
0,12,1,1,0,0,2,2010Q2,1583
1,10,2,5,1,0,2,2010Q2,1585
0,2,2,0,0,0,1,2010Q2,1586
0,4,1,0,0,0,0,2010Q2,1587
0,1,0,1,0,0,0,2010Q2,1588
0,5,1,0,0,0,0,2010Q2,1589
3,30,18,7,0,0,1,2010Q2,1591
0,12,4,1,0,0,0,2010Q2,1595
1,9,1,2,0,0,1,2010Q2,1596
1,32,13,4,0,0,1,2010Q2,1599
2,3,3,3,1,1,0,2010Q2,1601
3,11,8,11,0,1,2,2010Q2,1602
0,0,2,0,0,0,0,2010Q2,1603
1,3,2,1,0,0,0,2010Q2,1605
1,0,2,3,0,0,0,2010Q2,1606
1,2,4,1,0,0,1,2010Q2,1608
3,5,1,2,0,0,0,2010Q2,1611
4,1,6,11,2,0,4,2010Q2,1612
4,3,2,6,0,1,0,2010Q2,1613
0,0,1,3,0,0,0,2010Q2,1615
4,4,4,6,0,0,1,2010Q2,1617
0,4,17,2,0,0,0,2010Q2,1618
0,4,8,3,0,0,0,2010Q2,1619
5,6,1,2,0,0,6,2010Q2,1621
1,6,2,4,0,0,0,2010Q2,1622
2,4,1,1,0,0,3,2010Q2,1623
4,5,3,6,0,0,2,2010Q2,1633
0,6,0,1,0,0,0,2010Q2,1634
0,0,0,1,0,0,0,2010Q2,1635
0,2,1,1,0,0,0,2010Q2,1636
2,6,6,3,0,0,0,2010Q2,1637
4,17,8,5,0,0,0,2010Q2,1638
0,3,2,0,0,0,0,2010Q2,1639
3,7,2,8,0,0,5,2010Q2,1641
1,6,4,4,0,0,0,2010Q2,1642
3,2,4,5,0,0,2,2010Q2,1643
0,4,0,1,0,0,1,2010Q2,1645
3,11,9,11,0,1,4,2010Q2,1651
6,8,7,10,0,0,1,2010Q2,1653
5,9,3,8,0,0,1,2010Q2,1654
0,3,4,2,0,0,0,2010Q2,1655
0,13,14,1,0,0,1,2010Q2,1656
4,18,7,6,0,0,1,2010Q2,1657
1,6,3,3,0,0,0,2010Q2,1658
1,4,8,4,0,0,1,2010Q2,1659
1,1,2,2,0,0,0,2010Q2,1661
3,11,4,8,0,0,3,2010Q2,1663
0,3,0,3,0,0,0,2010Q2,1664
0,2,0,3,0,0,0,2010Q2,1665
0,5,2,1,0,0,0,2010Q2,1667
0,13,7,3,0,0,0,2010Q2,1668
0,5,6,2,0,0,0,2010Q2,1669
0,7,2,5,0,0,3,2010Q2,1672
0,2,0,1,0,0,1,2010Q2,1673
2,11,8,10,0,0,1,2010Q2,1675
0,7,1,8,0,0,0,2010Q2,1676
0,11,6,4,0,0,1,2010Q2,1677
0,4,1,0,0,0,0,2010Q2,1678
0,4,0,0,0,0,0,2010Q2,1679
1,11,12,4,0,0,2,2010Q2,1681
2,5,3,8,0,0,0,2010Q2,1682
5,12,22,21,0,0,3,2010Q2,1684
1,5,6,12,0,0,0,2010Q2,1685
9,11,7,8,0,0,2,2010Q2,1687
0,1,0,1,0,0,1,2010Q2,1689
0,2,2,2,0,0,4,2010Q2,1691
0,7,6,6,0,0,0,2010Q2,1693
1,9,4,10,0,0,0,2010Q2,1695
1,2,3,6,0,0,0,2010Q2,1698
0,1,0,2,0,0,1,2010Q2,1699
1,10,5,12,0,0,2,2010Q2,1701
0,0,2,2,0,0,0,2010Q2,1703
1,7,7,0,0,0,0,2010Q2,1705
1,4,2,0,0,0,0,2010Q2,1707
1,9,3,2,0,0,1,2010Q2,1708
0,3,6,0,0,0,1,2010Q2,1712
0,1,3,2,0,0,0,2010Q2,1713
0,4,5,1,0,0,0,2010Q2,1714
0,5,7,2,0,0,0,2010Q2,1715
1,5,4,1,0,0,0,2010Q2,1716
1,7,2,3,0,0,2,2010Q2,1717
0,3,9,5,0,0,3,2010Q2,1718
0,5,5,0,0,0,1,2010Q2,1721
0,3,2,3,0,0,0,2010Q2,1722
2,7,8,2,0,0,0,2010Q2,1723
0,1,6,0,0,0,0,2010Q2,1725
1,8,6,1,0,0,0,2010Q2,1727
0,3,9,4,0,0,0,2010Q2,1728
0,6,10,1,0,0,1,2010Q2,1729
2,12,11,5,0,0,0,2010Q2,1735
0,1,0,0,0,0,0,2010Q2,1736
1,10,12,6,0,0,1,2010Q2,1737
0,8,6,3,0,0,0,2010Q2,1738
0,1,3,1,0,0,0,2010Q2,1739
1,11,2,0,0,0,1,2010Q2,1743
1,17,12,8,0,0,5,2010Q2,1745
0,13,11,5,0,0,0,2010Q2,1747
2,7,10,2,0,0,1,2010Q2,1749
0,8,4,3,0,0,1,2010Q2,1751
1,9,3,10,1,0,6,2010Q2,1752
0,4,9,0,0,0,3,2010Q2,1753
0,4,1,2,0,0,0,2010Q2,1754
0,3,0,3,0,0,0,2010Q2,1755
0,7,5,2,0,0,0,2010Q2,1756
1,5,4,7,0,0,4,2010Q2,1757
0,1,6,1,0,0,0,2010Q2,1758
0,2,2,1,0,0,0,2010Q2,1759
1,3,5,2,0,0,0,2010Q2,1761
0,4,5,1,0,0,2,2010Q2,1762
0,4,5,1,0,0,0,2010Q2,1763
0,19,14,17,1,0,3,2010Q2,1764
0,2,1,1,0,0,0,2010Q2,1765
0,3,6,0,0,0,0,2010Q2,1766
1,8,4,5,0,0,0,2010Q2,1767
0,3,2,0,0,0,1,2010Q2,1768
1,8,2,7,0,0,1,2010Q2,1771
0,2,2,0,0,0,1,2010Q2,1772
0,2,0,1,0,0,1,2010Q2,1773
0,0,0,1,0,0,1,2010Q2,1774
0,2,1,2,0,0,0,2010Q2,1775
2,10,5,3,0,0,0,2010Q2,1776
0,5,8,3,1,0,0,2010Q2,1777
0,5,7,2,0,0,2,2010Q2,1779
2,18,10,5,0,0,2,2010Q2,1781
1,3,2,4,0,0,3,2010Q2,1782
0,2,0,1,0,0,4,2010Q2,1783
1,18,6,3,0,0,4,2010Q2,1785
0,9,3,2,0,0,1,2010Q2,1787
0,2,3,0,0,0,0,2010Q2,1788
0,8,6,5,1,0,2,2010Q2,1791
1,1,7,2,0,0,0,2010Q2,1792
2,4,7,8,0,0,0,2010Q2,1793
2,17,7,9,0,0,6,2010Q2,1794
2,5,6,3,1,0,4,2010Q2,1795
0,3,4,0,0,0,2,2010Q2,1796
0,6,8,2,0,0,0,2010Q2,1797
0,8,2,2,0,0,0,2010Q2,1798
2,0,1,2,0,0,1,2010Q2,1799
6,9,14,10,0,0,11,2010Q2,1801
16,11,8,17,0,1,14,2010Q2,1802
3,2,1,3,0,0,2,2010Q2,1803
16,2,8,4,0,0,7,2010Q2,1804
4,2,2,3,1,0,3,2010Q2,1805
10,2,5,3,1,0,2,2010Q2,1806
16,6,6,18,1,0,10,2010Q2,1821
19,7,20,22,0,1,17,2010Q2,1822
9,8,11,13,0,0,9,2010Q2,1823
12,4,10,10,0,0,16,2010Q2,1824
5,6,8,12,0,0,8,2010Q2,1826
8,7,6,12,1,0,9,2010Q2,1827
4,6,7,3,0,1,7,2010Q2,1829
2,6,11,8,0,0,3,2010Q2,1831
8,7,5,4,0,0,3,2010Q2,1832
7,6,9,7,0,0,9,2010Q2,1834
0,0,1,4,0,1,1,2010Q2,1835
7,2,2,6,1,0,6,2010Q2,1836
14,10,5,3,2,0,25,2010Q2,1837
5,4,4,1,0,0,3,2010Q2,1838
3,3,7,2,0,0,3,2010Q2,1839
11,12,13,13,1,0,9,2010Q2,1841
13,6,15,11,1,0,21,2010Q2,1842
7,11,10,4,1,0,16,2010Q2,1844
7,8,22,4,3,0,19,2010Q2,1846
16,15,27,4,2,1,10,2010Q2,1849
1,6,3,10,0,0,1,2010Q2,1851
1,5,5,5,0,0,3,2010Q2,1861
3,4,5,8,1,0,11,2010Q2,1862
6,2,10,9,1,0,17,2010Q2,1863
6,7,4,9,0,0,3,2010Q2,1864
0,7,5,13,0,0,6,2010Q2,1871
2,4,4,7,0,0,1,2010Q2,1881
1,0,4,3,0,1,0,2010Q2,1891
0,3,4,2,0,0,1,2010Q2,1901
2,3,9,11,1,0,1,2010Q2,1902
1,2,0,0,0,0,0,2010Q2,1903
2,3,3,6,0,0,2,2010Q2,1904
0,2,1,1,0,0,0,2010Q2,1905
3,4,6,5,0,0,1,2010Q2,1906
0,5,5,6,0,0,3,2010Q2,1907
1,7,4,4,0,0,0,2010Q2,1908
2,11,2,4,0,0,0,2010Q2,1909
0,0,1,0,0,0,0,2010Q2,1911
1,5,6,5,0,0,1,2010Q2,1912
3,6,5,8,0,0,1,2010Q2,1913
2,2,4,6,0,0,1,2010Q2,1915
1,5,8,4,0,0,2,2010Q2,1916
6,5,4,1,0,0,2,2010Q2,1917
6,5,2,5,0,0,4,2010Q2,1918
0,1,2,0,0,0,0,2010Q2,1919
5,3,3,11,0,0,4,2010Q2,1921
5,4,7,11,0,0,5,2010Q2,1924
2,1,9,5,0,0,1,2010Q2,1925
0,1,0,0,0,0,0,2010Q2,1931
0,0,1,0,0,0,0,2010Q2,1934
0,3,1,3,0,0,0,2010Q2,1935
0,1,0,0,0,0,1,2010Q2,1936
0,0,0,1,0,0,2,2010Q2,1941
2,8,2,2,0,0,0,2010Q2,1943
3,5,3,2,0,0,1,2010Q2,1944
0,3,2,0,0,0,0,2010Q2,1945
0,1,2,0,0,0,1,2010Q2,1951
0,6,1,2,0,0,0,2010Q2,1952
1,7,5,3,0,0,5,2010Q2,1954
1,4,2,3,0,0,0,2010Q2,1955
0,5,3,4,0,0,0,2010Q2,1956
2,4,3,2,0,0,4,2010Q2,1958
3,8,1,4,0,0,0,2010Q2,1959
4,5,1,2,0,0,4,2010Q2,1961
5,7,4,4,0,0,6,2010Q2,1962
2,5,7,4,0,0,3,2010Q2,1963
0,8,1,5,0,0,1,2010Q2,1964
3,4,3,9,0,0,2,2010Q2,1966
2,7,2,14,0,0,3,2010Q2,1967
3,2,6,8,0,0,0,2010Q2,1969
1,1,0,0,0,0,4,2010Q2,1971
5,2,2,2,1,0,3,2010Q2,1972
1,4,2,2,0,0,1,2010Q2,1974
0,0,1,6,0,0,1,2010Q2,1975
1,10,7,10,0,2,1,2010Q2,1977
0,0,7,3,0,0,0,2010Q2,1979
6,7,2,5,1,0,3,2010Q2,1981
3,2,2,3,1,0,2,2010Q2,1982
2,4,2,4,0,0,6,2010Q2,1983
10,11,15,5,0,0,7,2010Q2,1984
5,16,6,24,0,0,7,2010Q2,1985
2,10,9,10,1,0,6,2010Q2,1987
1,8,12,6,0,0,2,2010Q2,1988
4,3,1,2,0,0,0,2010Q2,1989
1,2,0,5,0,0,1,2010Q2,1991
3,8,0,3,0,0,2,2010Q2,1993
4,4,4,1,0,0,2,2010Q2,1994
3,3,1,2,0,0,1,2010Q2,1995
3,17,13,7,1,0,7,2010Q2,1998
2,15,9,11,1,0,4,2010Q2,1999
1,9,10,1,0,0,0,2010Q2,2001
0,10,7,4,0,0,2,2010Q2,2002
0,5,4,6,0,0,1,2010Q2,2004
2,3,0,2,1,0,4,2010Q2,2005
1,8,5,7,1,0,4,2010Q2,2011
1,3,0,1,0,0,2,2010Q2,2013
1,7,6,4,0,0,7,2010Q2,2014
1,3,0,3,0,0,6,2010Q2,2015
0,2,2,0,0,0,2,2010Q2,2016
0,1,4,0,0,0,4,2010Q2,2017
2,17,4,3,0,0,3,2010Q2,2019
1,12,2,2,0,0,3,2010Q2,2021
1,7,3,6,1,0,5,2010Q2,2022
1,5,3,6,0,0,4,2010Q2,2023
2,6,2,3,1,0,3,2010Q2,2024
1,7,3,2,1,0,0,2010Q2,2025
1,5,2,2,0,0,4,2010Q2,2026
2,12,2,8,0,0,5,2010Q2,2027
5,17,4,2,1,0,12,2010Q2,2029
1,7,4,3,0,0,2,2010Q2,2031
1,15,3,6,1,0,10,2010Q2,2033
0,4,4,1,0,0,4,2010Q2,2034
5,2,0,0,1,0,3,2010Q2,2035
2,9,2,1,0,0,2,2010Q2,2036
0,0,1,0,0,0,0,2010Q2,2038
2,1,2,2,0,0,6,2010Q2,2039
0,9,6,1,1,0,0,2010Q2,2041
3,4,3,6,1,0,3,2010Q2,2042
2,2,1,2,0,0,4,2010Q2,2044
1,1,1,2,0,0,2,2010Q2,2045
0,3,1,3,0,0,4,2010Q2,2046
1,10,0,3,1,0,4,2010Q2,2049
3,9,0,1,0,0,3,2010Q2,2053
0,7,1,1,0,0,1,2010Q2,2054
4,7,2,2,4,0,4,2010Q2,2055
2,11,4,0,0,0,5,2010Q2,2056
1,7,0,2,0,0,4,2010Q2,2058
1,9,2,3,0,0,1,2010Q2,2062
0,4,1,0,0,0,2,2010Q2,2063
0,0,1,1,0,0,3,2010Q2,2064
2,5,3,7,0,0,6,2010Q2,2069
3,7,4,4,0,0,7,2010Q2,2071
0,3,1,0,0,0,5,2010Q2,2073
0,2,2,4,0,0,6,2010Q2,2074
2,5,1,4,1,0,8,2010Q2,2076
1,1,0,2,1,0,7,2010Q2,2079
1,2,1,4,0,0,5,2010Q2,2081
2,2,0,1,0,0,3,2010Q2,2083
1,6,5,3,0,0,2,2010Q2,2088
0,2,1,1,0,0,3,2010Q2,2091
0,0,0,1,1,0,3,2010Q2,2093
0,1,0,4,0,0,2,2010Q2,2097
0,1,1,1,0,0,4,2010Q2,2099
0,2,3,2,0,0,0,2010Q2,2101
0,2,1,0,0,0,0,2010Q2,2102
1,4,9,3,0,0,1,2010Q2,2103
1,6,4,4,0,0,0,2010Q2,2104
1,5,3,7,0,0,3,2010Q2,2105
2,3,0,0,0,0,0,2010Q2,2106
6,1,1,2,0,0,0,2010Q2,2107
2,6,4,0,0,0,0,2010Q2,2111
3,2,9,1,0,0,0,2010Q2,2113
2,0,5,1,1,0,0,2010Q2,2114
